site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_most_likely_time,red_tactics_most_likely_tactic,red_tactics_actual_red_tactic,bluebook_Passive_prob_1,bluebook_Aggressive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_normative_1,probs_Ppc_time,probs_Ppc_1,probs_Ppc_normative_1,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_normative_1,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,017,Human_Single,Sample-Exam-1,2,10,37627.0,1,0.4,0.22613476845200842,4,1,5476.0,Aggressive,Aggressive,0.5,0.8,13338.0,0.8,0.7861693836556776,5273.0,0.75,0.31446775346227107,4306.0,0.8,0.5791532300551139,2917.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.4208467699448861
PSU,018,Human_Single,Sample-Exam-1,2,1,110978.0,1,1.0,0.36075221000434965,3,0,NaN,NaN,Aggressive,0.2,0.5,39639.0,0.35,0.35,18330.0,0.7,0.35,23291.0,0.55,0.21212121212121207,11497.0,Do_Not_Divert,-0.4595177069856462,Divert,-0.44999999999999996,Do_Not_Divert,-0.17722445999446404
PSU,018,Human_Single,Sample-Exam-1,2,2,78468.0,1,0.4,0.1810844041417523,4,1,8705.0,Aggressive,Aggressive,0.5,0.8,37143.0,0.7,0.7142857142857144,8112.0,0.55,0.28571428571428575,7785.0,0.6,0.5454545454545453,5756.0,Divert,-0.4,Divert,-0.4,Divert,-0.4545454545454547
PSU,018,Human_Single,Sample-Exam-1,2,3,44928.0,1,0.4,0.15371121314168168,4,0,3994.0,Aggressive,Aggressive,0.5,0.8,11872.0,0.8,0.7325688073394495,6552.0,0.6,0.2930275229357798,6599.0,0.4,0.17166505428356443,5850.0,Do_Not_Divert,-1.1081241179466186,Divert,-0.6,Do_Not_Divert,-0.4755654671505831
PSU,018,Human_Single,Sample-Exam-1,2,4,56582.0,1,0.4,0.12182914271120526,4,1,3369.0,Aggressive,Aggressive,0.5,0.8,19173.0,0.8,0.7528255528255529,6864.0,0.6,0.30113022113022114,5990.0,0.6,0.5638226093357049,9906.0,Divert,-0.4,Divert,-0.4,Divert,-0.43617739066429506
PSU,018,Human_Single,Sample-Exam-1,2,5,59685.0,1,0.4,0.30841114769090794,4,1,3900.0,Aggressive,Aggressive,0.3,0.6,15116.0,0.6,0.5683153305125683,4617.0,0.5,0.22732613220502734,16551.0,0.6,0.46882572096477193,5882.0,Do_Not_Divert,-0.9196264910836418,Divert,-0.4,Divert,-0.5311742790352281
PSU,018,Human_Single,Sample-Exam-1,2,6,41122.0,1,0.4,0.28473653096329843,4,0,3166.0,Aggressive,Aggressive,0.3,0.6,10296.0,0.6,0.5827715775895911,5117.0,0.5,0.23310863103583646,9329.0,0.45,0.13193150135341705,4648.0,Do_Not_Divert,-0.7749484885321257,Divert,-0.55,Do_Not_Divert,-0.22720026125245474
PSU,018,Human_Single,Sample-Exam-1,2,7,55068.0,1,0.7,0.27719619931674233,3,1,2949.0,Aggressive,Aggressive,0.2,0.5,12979.0,0.05,0.47071286344268193,10156.0,0.6,0.32949900440987734,9562.0,0.6,0.595839782793271,4961.0,Do_Not_Divert,-0.8020936824597276,Divert,-0.4,Divert,-0.404160217206729
PSU,018,Human_Single,Sample-Exam-1,2,8,44413.0,1,0.9,0.38297693791265164,3,1,2901.0,Aggressive,Aggressive,0.2,0.5,11092.0,0.5,0.45713738595506287,8424.0,0.7,0.4114236473595566,6911.0,0.6,0.6771115417371597,4883.0,Divert,-0.4,Divert,-0.4,Divert,-0.3228884582628403
PSU,018,Human_Single,Sample-Exam-1,2,9,47315.0,1,0.4,0.15054125592547885,4,0,2808.0,Aggressive,Aggressive,0.5,0.8,9406.0,0.8,0.7794495786430884,4634.0,0.6,0.31177983145723537,17285.0,0.5,0.1846796035651896,5008.0,Divert,-0.5,Divert,-0.5,Do_Not_Divert,-0.516303218544573
PSU,018,Human_Single,Sample-Exam-1,2,10,45147.0,1,0.4,0.22613476845200842,4,1,2699.0,Aggressive,Aggressive,0.5,0.8,19438.0,0.8,0.7861693836556776,4134.0,0.6,0.31446775346227107,4399.0,0.5,0.5791532300551139,2356.0,Divert,-0.5,Divert,-0.5,Divert,-0.4208467699448861
PSU,019,Human_Single,Sample-Exam-1,2,1,129340.0,1,1.0,0.36075221000434965,3,0,NaN,NaN,Aggressive,0.2,0.5,61074.0,0.6,0.35,5538.0,0.4,0.35,18643.0,0.8,0.21212121212121207,21481.0,Do_Not_Divert,-0.6683893919791217,Divert,-0.19999999999999996,Do_Not_Divert,-0.17722445999446404
PSU,019,Human_Single,Sample-Exam-1,2,2,56924.0,1,0.4,0.1810844041417523,4,1,8907.0,Passive,Aggressive,0.5,0.8,5257.0,0.4,0.7142857142857144,5616.0,0.7,0.28571428571428575,9360.0,0.4,0.5454545454545453,7441.0,Divert,-0.6,Divert,-0.6,Divert,-0.4545454545454547
PSU,019,Human_Single,Sample-Exam-1,2,3,48251.0,1,0.4,0.15371121314168168,4,0,4617.0,Passive,Aggressive,0.5,0.8,6443.0,0.7,0.7325688073394495,3572.0,0.9,0.2930275229357798,7348.0,0.3,0.17166505428356443,6973.0,Divert,-0.7,Divert,-0.7,Do_Not_Divert,-0.4755654671505831
PSU,019,Human_Single,Sample-Exam-1,2,4,58734.0,1,0.4,0.12182914271120526,4,1,4633.0,Passive,Aggressive,0.5,0.8,6443.0,0.8,0.7528255528255529,5834.0,0.7,0.30113022113022114,10733.0,0.4,0.5638226093357049,13213.0,Do_Not_Divert,-1.2101467433241433,Divert,-0.6,Divert,-0.43617739066429506
PSU,019,Human_Single,Sample-Exam-1,2,5,52292.0,1,0.4,0.30841114769090794,4,1,3510.0,Passive,Aggressive,0.3,0.6,12043.0,0.5,0.5683153305125683,4477.0,0.7,0.22732613220502734,6240.0,0.9,0.46882572096477193,4945.0,Divert,-0.09999999999999998,Divert,-0.09999999999999998,Divert,-0.5311742790352281
PSU,019,Human_Single,Sample-Exam-1,2,6,38937.0,1,0.4,0.28473653096329843,4,0,3073.0,Aggressive,Aggressive,0.3,0.6,8331.0,0.6,0.5827715775895911,4930.0,0.7,0.23310863103583646,5538.0,0.3,0.13193150135341705,5195.0,Divert,-0.7,Do_Not_Divert,-0.5166323256880837,Do_Not_Divert,-0.22720026125245474
PSU,019,Human_Single,Sample-Exam-1,2,7,42635.0,1,0.7,0.27719619931674233,3,1,2793.0,Passive,Aggressive,0.2,0.5,6505.0,0.8,0.47071286344268193,6115.0,0.3,0.32949900440987734,7144.0,0.9,0.595839782793271,5648.0,Divert,-0.09999999999999998,Divert,-0.09999999999999998,Divert,-0.404160217206729
PSU,019,Human_Single,Sample-Exam-1,2,8,44913.0,1,0.9,0.38297693791265164,3,1,2965.0,Passive,Aggressive,0.2,0.5,9906.0,0.75,0.45713738595506287,5428.0,0.45,0.4114236473595566,4134.0,0.3,0.6771115417371597,2481.0,Do_Not_Divert,-0.21064151175722703,Do_Not_Divert,-0.21064151175722703,Divert,-0.3228884582628403
PSU,019,Human_Single,Sample-Exam-1,2,9,44990.0,1,0.4,0.15054125592547885,4,0,9282.0,Aggressive,Aggressive,0.5,0.8,6708.0,0.85,0.7794495786430884,4758.0,0.75,0.31177983145723537,5897.0,0.3,0.1846796035651896,4290.0,Divert,-0.7,Divert,-0.7,Do_Not_Divert,-0.516303218544573
PSU,019,Human_Single,Sample-Exam-1,2,10,39468.0,1,0.4,0.22613476845200842,4,1,3729.0,Passive,Aggressive,0.5,0.8,6240.0,0.75,0.7861693836556776,5086.0,0.45,0.31446775346227107,7504.0,0.35,0.5791532300551139,4680.0,Do_Not_Divert,-0.7668226483343764,Divert,-0.65,Divert,-0.4208467699448861
PSU,020,Human_Single,Sample-Exam-1,2,1,69202.0,1,1.0,0.36075221000434965,3,0,NaN,NaN,Aggressive,0.2,0.5,26707.0,0.6,0.35,4477.0,0.8,0.35,7707.0,0.4,0.21212121212121207,15865.0,Do_Not_Divert,-0.33419469598956086,Do_Not_Divert,-0.33419469598956086,Do_Not_Divert,-0.17722445999446404
PSU,020,Human_Single,Sample-Exam-1,2,2,91135.0,1,0.4,0.1810844041417523,4,1,12075.0,Aggressive,Aggressive,0.5,0.8,40263.0,0.6,0.7142857142857144,3697.0,0.5,0.28571428571428575,5257.0,0.6,0.5454545454545453,21856.0,Divert,-0.4,Divert,-0.4,Divert,-0.4545454545454547
PSU,020,Human_Single,Sample-Exam-1,2,3,107968.0,1,0.4,0.15371121314168168,4,0,7925.0,Aggressive,Aggressive,0.5,0.8,19999.0,0.6,0.7325688073394495,3978.0,0.5,0.2930275229357798,15662.0,0.45,0.17166505428356443,24586.0,Do_Not_Divert,-1.246639632689946,Divert,-0.55,Do_Not_Divert,-0.4755654671505831
PSU,020,Human_Single,Sample-Exam-1,2,4,45879.0,1,0.4,0.12182914271120526,4,1,9531.0,Aggressive,Aggressive,0.5,0.8,11997.0,0.6,0.7528255528255529,3510.0,0.5,0.30113022113022114,10467.0,0.55,0.5638226093357049,3573.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.43617739066429506
PSU,020,Human_Single,Sample-Exam-1,2,5,57908.0,1,0.4,0.30841114769090794,4,1,3885.0,Aggressive,Aggressive,0.3,0.6,31964.0,0.8,0.5683153305125683,5741.0,0.6,0.22732613220502734,8034.0,0.6,0.46882572096477193,3463.0,Divert,-0.4,Divert,-0.4,Divert,-0.5311742790352281
PSU,020,Human_Single,Sample-Exam-1,2,6,49873.0,1,0.4,0.28473653096329843,4,0,4774.0,Aggressive,Aggressive,0.3,0.6,6302.0,0.8,0.5827715775895911,3432.0,0.6,0.23310863103583646,12823.0,0.5,0.13193150135341705,6272.0,Divert,-0.5,Divert,-0.5,Do_Not_Divert,-0.22720026125245474
PSU,020,Human_Single,Sample-Exam-1,2,7,65083.0,1,0.7,0.27719619931674233,3,1,7004.0,Aggressive,Aggressive,0.2,0.5,25397.0,0.7,0.47071286344268193,9314.0,0.7,0.32949900440987734,7191.0,0.65,0.595839782793271,3323.0,Divert,-0.35,Divert,-0.35,Divert,-0.404160217206729
PSU,020,Human_Single,Sample-Exam-1,2,8,57923.0,1,0.9,0.38297693791265164,3,1,4087.0,Aggressive,Aggressive,0.2,0.5,28658.0,0.7,0.45713738595506287,5585.0,0.8,0.4114236473595566,8548.0,0.7,0.6771115417371597,5039.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.3228884582628403
PSU,020,Human_Single,Sample-Exam-1,2,9,41418.0,1,0.4,0.15054125592547885,4,0,2823.0,Aggressive,Aggressive,0.5,0.8,10593.0,0.6,0.7794495786430884,2761.0,0.5,0.31177983145723537,11590.0,0.45,0.1846796035651896,3947.0,Do_Not_Divert,-1.2580514786682762,Divert,-0.55,Do_Not_Divert,-0.516303218544573
PSU,020,Human_Single,Sample-Exam-1,2,10,57268.0,1,0.4,0.22613476845200842,4,1,2387.0,Aggressive,Aggressive,0.5,0.8,38298.0,0.6,0.7861693836556776,2933.0,0.5,0.31446775346227107,7222.0,0.55,0.5791532300551139,2200.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.4208467699448861
