site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_most_likely_time,red_tactics_most_likely_tactic,red_tactics_actual_red_tactic,bluebook_Passive_prob_1,bluebook_Aggressive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,probs_Ppc_time,probs_Ppc_1,probs_Ppc_2,probs_Ppc_normative_1,probs_Ppc_normative_2,probs_Ppc_normative_inc_1,probs_Ppc_normative_inc_2,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_2,probs_Ptpc_normative_1,probs_Ptpc_normative_2,probs_Ptpc_normative_inc_1,probs_Ptpc_normative_inc_2,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,158,Human_Single,Final-Exam-1,2,7,45584.0,1,0.7,0.311638031,2,1,3604.0,Aggressive,Aggressive,0.2,0.5,10764.0,0.5,0.5,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,5710.0,0.6,0.4,0.33584934762594626,0.6641506523740537,0.35,0.65,7114.0,0.6,0.4,0.6027091160264504,0.3972908839735496,0.6923076923076923,0.3076923076923077,6676.0,Divert,-0.4,Divert,-0.4,Divert,-0.3972908839735496
PSU,158,Human_Single,Final-Exam-1,2,8,57439.0,1,0.9,0.395225375,2,1,3962.0,Aggressive,Aggressive,0.2,0.5,11965.0,0.5,0.5,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,3697.0,0.7,0.3,0.43161596836379956,0.5683840316362004,0.45,0.55,14898.0,0.8,0.2,0.6949472470751786,0.30505275292482137,0.7777777777777777,0.22222222222222232,9812.0,Do_Not_Divert,-0.33527880000000004,Divert,-0.19999999999999996,Do_Not_Divert,-0.29125134882833675
PSU,158,Human_Single,Final-Exam-1,2,9,47720.0,1,0.4,0.436206103,4,0,3681.0,Aggressive,Aggressive,0.3,0.6,4056.0,0.6,0.4,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,4415.0,0.6,0.4,0.23625968181180765,0.7637403181881923,0.24,0.76,24461.0,0.6,0.4,0.13395377957595603,0.866046220424044,0.5,0.5,2309.0,Do_Not_Divert,-0.3062107055999999,Do_Not_Divert,-0.3062107055999999,Do_Not_Divert,-0.06836346893623393
PSU,158,Human_Single,Final-Exam-1,2,10,44211.0,1,0.4,0.069971517,2,1,3339.0,Aggressive,Aggressive,0.4,0.7,7737.0,0.7,0.3,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,5601.0,0.5,0.5,0.27810697409030816,0.7218930259096918,0.27999999999999997,0.72,6786.0,0.6,0.4,0.5361222492873402,0.4638777507126598,0.6,0.4,2293.0,Divert,-0.4,Divert,-0.4,Divert,-0.4638777507126598
PSU,159,Human_Single,Final-Exam-1,2,1,116969.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,42120.0,0.2,0.8,0.65,0.35,0.65,0.35,10718.0,0.6,0.4,0.65,0.35,0.2,0.8,11294.0,0.4,0.6,0.4814814814814815,0.5185185185185185,0.5438596491228069,0.45614035087719307,23197.0,Do_Not_Divert,-1.2082982368000001,Divert,-0.6,Divert,-0.5185185185185185
PSU,159,Human_Single,Final-Exam-1,2,2,50466.0,1,0.4,0.121429501,2,1,10811.0,Aggressive,Aggressive,0.4,0.7,11139.0,0.7,0.3,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,4244.0,0.5,0.5,0.23384615384615387,0.7661538461538462,0.27999999999999997,0.72,5740.0,0.6,0.4,0.4779874213836477,0.5220125786163523,0.5,0.5,4166.0,Divert,-0.4,Divert,-0.4,Divert,-0.5220125786163523
PSU,159,Human_Single,Final-Exam-1,2,3,59842.0,1,0.4,0.316709615,2,0,13713.0,Aggressive,Aggressive,0.2,0.5,8409.0,0.5,0.5,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,5507.0,0.5,0.5,0.16737078651685394,0.8326292134831461,0.2,0.8,8065.0,0.4,0.6,0.09132823229350596,0.908671767706494,0.4428571428571428,0.5571428571428572,4899.0,Do_Not_Divert,-0.29326461600000003,Do_Not_Divert,-0.29326461600000003,Do_Not_Divert,-0.06695834743378457
PSU,159,Human_Single,Final-Exam-1,2,4,31122.0,1,0.4,0.128749834,4,1,6646.0,Aggressive,Aggressive,0.5,0.8,7785.0,0.8,0.2,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,3152.0,0.6,0.4,0.3005677164422933,0.6994322835577067,0.32000000000000006,0.6799999999999999,4056.0,0.6,0.4,0.563164820918604,0.436835179081396,0.6,0.4,3619.0,Divert,-0.4,Divert,-0.4,Divert,-0.436835179081396
PSU,159,Human_Single,Final-Exam-1,2,5,28408.0,1,0.4,0.462172589,4,1,5195.0,Aggressive,Aggressive,0.3,0.6,5180.0,0.6,0.4,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,3104.0,0.5,0.5,0.22722587707362105,0.7727741229263789,0.24,0.76,3916.0,0.6,0.4,0.46868356360196806,0.5313164363980319,0.5,0.5,3245.0,Divert,-0.4,Do_Not_Divert,-0.1815715727999999,Do_Not_Divert,-0.1418326863145302
PSU,159,Human_Single,Final-Exam-1,2,6,31683.0,1,0.4,0.345811268,5,0,8408.0,Aggressive,Aggressive,0.3,0.6,5397.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,2839.0,0.5,0.5,0.23284015089590265,0.7671598491040974,0.24,0.76,7956.0,0.4,0.6,0.13175952985461178,0.8682404701453882,0.4428571428571428,0.5571428571428572,3448.0,Do_Not_Divert,-0.616754928,Divert,-0.6,Do_Not_Divert,-0.20315834837198735
PSU,159,Human_Single,Final-Exam-1,2,7,34679.0,1,0.7,0.311638031,2,1,4634.0,Aggressive,Aggressive,0.2,0.5,7129.0,0.5,0.5,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,2308.0,0.6,0.4,0.33584934762594626,0.6641506523740537,0.35,0.65,8814.0,0.6,0.4,0.6027091160264504,0.3972908839735496,0.6,0.4,3042.0,Divert,-0.4,Divert,-0.4,Divert,-0.3972908839735496
PSU,159,Human_Single,Final-Exam-1,2,8,31528.0,1,0.9,0.395225375,2,1,3604.0,Aggressive,Aggressive,0.2,0.5,5070.0,0.5,0.5,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,2886.0,0.7,0.3,0.43161596836379956,0.5683840316362004,0.45,0.55,5148.0,0.6,0.4,0.6949472470751786,0.30505275292482137,0.7,0.30000000000000004,10218.0,Divert,-0.4,Do_Not_Divert,-0.2514591,Do_Not_Divert,-0.29125134882833675
PSU,159,Human_Single,Final-Exam-1,2,9,54007.0,1,0.4,0.436206103,4,0,4025.0,Aggressive,Aggressive,0.3,0.6,29578.0,0.6,0.4,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,3744.0,0.5,0.5,0.23625968181180765,0.7637403181881923,0.24,0.76,4212.0,0.4,0.6,0.13395377957595603,0.866046220424044,0.4428571428571428,0.5571428571428572,5101.0,Do_Not_Divert,-0.20414047039999997,Do_Not_Divert,-0.20414047039999997,Do_Not_Divert,-0.06836346893623393
PSU,159,Human_Single,Final-Exam-1,2,10,24867.0,1,0.4,0.069971517,2,1,4321.0,Aggressive,Aggressive,0.4,0.7,4462.0,0.7,0.3,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,4711.0,0.5,0.5,0.27810697409030816,0.7218930259096918,0.27999999999999997,0.72,3744.0,0.6,0.4,0.5361222492873402,0.4638777507126598,0.5,0.5,3354.0,Divert,-0.4,Divert,-0.4,Divert,-0.4638777507126598
PSU,160,Human_Single,Final-Exam-1,2,1,251347.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,43586.0,0.7,0.3,0.65,0.35,0.65,0.35,5148.0,0.7,0.3,0.65,0.35,0.7,0.30000000000000004,128669.0,0.33,0.67,0.4814814814814815,0.5185185185185185,0.6086956521739131,0.3913043478260869,23696.0,Divert,-0.6699999999999999,Divert,-0.6699999999999999,Divert,-0.5185185185185185
PSU,160,Human_Single,Final-Exam-1,2,2,126314.0,1,0.4,0.121429501,2,1,31029.0,Passive,Aggressive,0.4,0.7,32214.0,0.6,0.4,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,6864.0,0.24,0.76,0.23384615384615387,0.7661538461538462,0.24,0.76,16365.0,0.14,0.86,0.4779874213836477,0.5220125786163523,0.32142857142857134,0.6785714285714286,4492.0,Do_Not_Divert,-0.21199947944000003,Do_Not_Divert,-0.21199947944000003,Divert,-0.5220125786163523
PSU,160,Human_Single,Final-Exam-1,2,3,82711.0,1,0.4,0.316709615,2,0,16083.0,Aggressive,Aggressive,0.2,0.5,20624.0,0.3,0.7,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,8534.0,0.12,0.88,0.16737078651685394,0.8326292134831461,0.12,0.88,9501.0,0.05,0.95,0.09132823229350596,0.908671767706494,0.08333333333333333,0.9166666666666666,6053.0,Do_Not_Divert,-0.036658077000000004,Do_Not_Divert,-0.036658077000000004,Do_Not_Divert,-0.06695834743378457
PSU,160,Human_Single,Final-Exam-1,2,4,77813.0,1,0.4,0.128749834,4,1,13634.0,Passive,Aggressive,0.5,0.8,9282.0,0.8,0.2,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,6411.0,0.32,0.68,0.3005677164422933,0.6994322835577067,0.32000000000000006,0.6799999999999999,22511.0,0.2,0.8,0.563164820918604,0.436835179081396,0.4137931034482759,0.5862068965517241,10858.0,Divert,-0.8,Do_Not_Divert,-0.5940002656,Divert,-0.436835179081396
PSU,160,Human_Single,Final-Exam-1,2,5,78702.0,1,0.4,0.462172589,4,1,8408.0,Passive,Aggressive,0.3,0.6,14648.0,0.4,0.6,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,3900.0,0.16,0.84,0.22722587707362105,0.7727741229263789,0.16000000000000003,0.84,13822.0,0.09,0.91,0.46868356360196806,0.5313164363980319,0.2222222222222222,0.7777777777777778,3822.0,Do_Not_Divert,-0.027235735919999983,Do_Not_Divert,-0.027235735919999983,Do_Not_Divert,-0.1418326863145302
PSU,160,Human_Single,Final-Exam-1,2,6,82774.0,1,0.4,0.345811268,5,0,17581.0,Aggressive,Aggressive,0.3,0.6,9328.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,5710.0,0.24,0.76,0.23284015089590265,0.7671598491040974,0.24,0.76,28642.0,0.09,0.91,0.13175952985461178,0.8682404701453882,0.1739130434782609,0.8260869565217391,7940.0,Do_Not_Divert,-0.13876985879999998,Do_Not_Divert,-0.13876985879999998,Do_Not_Divert,-0.20315834837198735
PSU,160,Human_Single,Final-Exam-1,2,7,145220.0,1,0.7,0.311638031,2,1,12714.0,Aggressive,Aggressive,0.2,0.5,26364.0,0.3,0.7,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,20717.0,0.23,0.77,0.33584934762594626,0.6641506523740537,0.21,0.79,27987.0,0.14,0.86,0.6027091160264504,0.3972908839735496,0.3094170403587444,0.6905829596412556,42916.0,Divert,-0.86,Do_Not_Divert,-0.10548270264000002,Divert,-0.3972908839735496
PSU,160,Human_Single,Final-Exam-1,2,8,85754.0,1,0.9,0.395225375,2,1,5710.0,Aggressive,Aggressive,0.2,0.5,21014.0,0.5,0.5,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,12808.0,0.45,0.55,0.43161596836379956,0.5683840316362004,0.45,0.55,28111.0,0.27,0.73,0.6949472470751786,0.30505275292482137,0.5510204081632653,0.44897959183673475,5382.0,Do_Not_Divert,-0.11315659500000001,Do_Not_Divert,-0.11315659500000001,Do_Not_Divert,-0.29125134882833675
PSU,160,Human_Single,Final-Exam-1,2,9,61011.0,1,0.4,0.436206103,4,0,3978.0,Aggressive,Aggressive,0.3,0.6,12542.0,0.6,0.4,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,6817.0,0.24,0.76,0.23625968181180765,0.7637403181881923,0.24,0.76,16879.0,0.1,0.9,0.13395377957595603,0.866046220424044,0.1739130434782609,0.8260869565217391,4056.0,Do_Not_Divert,-0.05103511759999999,Do_Not_Divert,-0.05103511759999999,Do_Not_Divert,-0.06836346893623393
PSU,160,Human_Single,Final-Exam-1,2,10,79951.0,1,0.4,0.069971517,2,1,4790.0,Passive,Aggressive,0.4,0.7,8595.0,0.7,0.3,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,5928.0,0.28,0.72,0.27810697409030816,0.7218930259096918,0.27999999999999997,0.72,30638.0,0.16,0.84,0.5361222492873402,0.4638777507126598,0.368421052631579,0.631578947368421,18658.0,Divert,-0.84,Do_Not_Divert,-0.27521822912,Divert,-0.4638777507126598
PSU,161,Human_Single,Final-Exam-1,2,1,88281.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,20826.0,0.69,0.31,0.65,0.35,0.65,0.35,7363.0,0.77,0.23,0.65,0.35,0.69,0.31000000000000005,8768.0,0.63,0.37,0.4814814814814815,0.5185185185185185,0.6285168461271274,0.37148315387287256,18782.0,Divert,-0.37,Divert,-0.37,Divert,-0.5185185185185185
PSU,161,Human_Single,Final-Exam-1,2,2,73663.0,1,0.4,0.121429501,2,1,14882.0,Aggressive,Aggressive,0.4,0.7,13760.0,0.66,0.34,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,9126.0,0.49,0.51,0.23384615384615387,0.7661538461538462,0.264,0.736,8783.0,0.41,0.59,0.4779874213836477,0.5220125786163523,0.5333912114331508,0.4666087885668492,12433.0,Divert,-0.5900000000000001,Divert,-0.5900000000000001,Divert,-0.5220125786163523
PSU,161,Human_Single,Final-Exam-1,2,3,63211.0,1,0.4,0.316709615,2,0,7145.0,Passive,Aggressive,0.2,0.5,15163.0,0.51,0.49,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,7144.0,0.46,0.54,0.16737078651685394,0.8326292134831461,0.20400000000000001,0.796,9329.0,0.38,0.62,0.09132823229350596,0.908671767706494,0.30094654788418707,0.6990534521158129,7488.0,Do_Not_Divert,-0.2786013852,Do_Not_Divert,-0.2786013852,Do_Not_Divert,-0.06695834743378457
PSU,161,Human_Single,Final-Exam-1,2,4,73164.0,1,0.4,0.128749834,4,1,11544.0,Aggressive,Aggressive,0.5,0.8,19905.0,0.8,0.2,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,10406.0,0.76,0.24,0.3005677164422933,0.6994322835577067,0.32000000000000006,0.6799999999999999,10124.0,0.73,0.27,0.563164820918604,0.436835179081396,0.7902526154631284,0.20974738453687158,4368.0,Divert,-0.27,Divert,-0.27,Divert,-0.436835179081396
PSU,161,Human_Single,Final-Exam-1,2,5,76534.0,1,0.4,0.462172589,4,1,7473.0,Aggressive,Aggressive,0.3,0.6,25647.0,0.77,0.23,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,10031.0,0.72,0.28,0.22722587707362105,0.7727741229263789,0.30800000000000005,0.692,11419.0,0.71,0.29,0.46868356360196806,0.5313164363980319,0.7536604161315181,0.24633958386848187,5585.0,Do_Not_Divert,-0.21485969447999986,Do_Not_Divert,-0.21485969447999986,Do_Not_Divert,-0.1418326863145302
PSU,161,Human_Single,Final-Exam-1,2,6,65302.0,1,0.4,0.345811268,5,0,10795.0,Aggressive,Aggressive,0.3,0.6,10280.0,0.62,0.38,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,6147.0,0.58,0.42,0.23284015089590265,0.7671598491040974,0.248,0.752,8206.0,0.43,0.57,0.13175952985461178,0.8682404701453882,0.41103739445114584,0.5889626055488542,16146.0,Do_Not_Divert,-0.6630115475999999,Divert,-0.5700000000000001,Do_Not_Divert,-0.20315834837198735
PSU,161,Human_Single,Final-Exam-1,2,7,53648.0,1,0.7,0.311638031,2,1,5709.0,Aggressive,Aggressive,0.2,0.5,10343.0,0.55,0.45,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,8440.0,0.68,0.32,0.33584934762594626,0.6641506523740537,0.385,0.615,12823.0,0.7,0.3,0.6027091160264504,0.3972908839735496,0.7165761572278252,0.2834238427721748,4789.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.3972908839735496
PSU,161,Human_Single,Final-Exam-1,2,8,55115.0,1,0.9,0.395225375,2,1,7395.0,Passive,Aggressive,0.2,0.5,10218.0,0.46,0.54,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,7956.0,0.63,0.37,0.43161596836379956,0.5683840316362004,0.41400000000000003,0.586,11825.0,0.65,0.35,0.6949472470751786,0.30505275292482137,0.6695136262876515,0.33048637371234846,8596.0,Divert,-0.35,Do_Not_Divert,-0.27241402500000006,Do_Not_Divert,-0.29125134882833675
PSU,161,Human_Single,Final-Exam-1,2,9,60294.0,1,0.4,0.436206103,4,0,4945.0,Aggressive,Aggressive,0.3,0.6,16443.0,0.56,0.44,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,7394.0,0.48,0.52,0.23625968181180765,0.7637403181881923,0.22400000000000003,0.776,6568.0,0.43,0.57,0.13395377957595603,0.866046220424044,0.3181049069373942,0.6818950930626058,10421.0,Do_Not_Divert,-0.21945100567999995,Do_Not_Divert,-0.21945100567999995,Do_Not_Divert,-0.06836346893623393
PSU,161,Human_Single,Final-Exam-1,2,10,56738.0,1,0.4,0.069971517,2,1,5850.0,Aggressive,Aggressive,0.4,0.7,13494.0,0.79,0.21,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,8127.0,0.73,0.27,0.27810697409030816,0.7218930259096918,0.31600000000000006,0.6839999999999999,14274.0,0.71,0.29,0.5361222492873402,0.4638777507126598,0.7628542120784716,0.2371457879215284,4383.0,Divert,-0.29000000000000004,Divert,-0.29000000000000004,Divert,-0.4638777507126598
PSU,162,Human_Single,Final-Exam-1,2,1,74912.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,17784.0,0.5,0.5,0.65,0.35,0.65,0.35,4882.0,0.5,0.5,0.65,0.35,0.5,0.5,9111.0,0.4,0.6,0.4814814814814815,0.5185185185185185,0.34714285714285714,0.6528571428571428,27222.0,Divert,-0.6,Divert,-0.6,Divert,-0.5185185185185185
PSU,162,Human_Single,Final-Exam-1,2,2,95144.0,1,0.4,0.121429501,2,1,13057.0,Aggressive,Aggressive,0.4,0.7,9219.0,0.7,0.3,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,3681.0,0.28,0.72,0.23384615384615387,0.7661538461538462,0.27999999999999997,0.72,25209.0,0.6,0.4,0.4779874213836477,0.5220125786163523,0.368421052631579,0.631578947368421,29016.0,Do_Not_Divert,-0.9085691976,Divert,-0.4,Divert,-0.5220125786163523
PSU,162,Human_Single,Final-Exam-1,2,3,51153.0,1,0.4,0.316709615,2,0,6521.0,Aggressive,Aggressive,0.2,0.5,6537.0,0.5,0.5,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,8144.0,0.2,0.8,0.16737078651685394,0.8326292134831461,0.2,0.8,5679.0,0.4,0.6,0.09132823229350596,0.908671767706494,0.1173346209560599,0.88266537904394,8361.0,Do_Not_Divert,-0.29326461600000003,Do_Not_Divert,-0.29326461600000003,Do_Not_Divert,-0.06695834743378457
PSU,162,Human_Single,Final-Exam-1,2,4,61464.0,1,0.4,0.128749834,4,1,9656.0,Aggressive,Aggressive,0.5,0.8,9735.0,0.8,0.2,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,2792.0,0.32,0.68,0.3005677164422933,0.6994322835577067,0.32000000000000006,0.6799999999999999,13447.0,0.6,0.4,0.563164820918604,0.436835179081396,0.4137931034482759,0.5862068965517241,12761.0,Divert,-0.4,Divert,-0.4,Divert,-0.436835179081396
PSU,162,Human_Single,Final-Exam-1,2,5,83850.0,1,0.4,0.462172589,4,1,3011.0,Aggressive,Aggressive,0.3,0.6,10717.0,0.6,0.4,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,5132.0,0.25,0.75,0.22722587707362105,0.7727741229263789,0.24,0.76,15195.0,0.6,0.4,0.46868356360196806,0.5313164363980319,0.33333333333333326,0.6666666666666667,36239.0,Do_Not_Divert,-0.1815715727999999,Do_Not_Divert,-0.1815715727999999,Do_Not_Divert,-0.1418326863145302
PSU,162,Human_Single,Final-Exam-1,2,6,62073.0,1,0.4,0.345811268,5,0,3073.0,Aggressive,Aggressive,0.3,0.6,4852.0,0.6,0.4,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,4945.0,0.24,0.76,0.23284015089590265,0.7671598491040974,0.24,0.76,10733.0,0.1,0.9,0.13175952985461178,0.8682404701453882,0.14377280347105809,0.8562271965289419,25147.0,Do_Not_Divert,-0.154188732,Do_Not_Divert,-0.154188732,Do_Not_Divert,-0.20315834837198735
PSU,162,Human_Single,Final-Exam-1,2,7,113833.0,1,0.7,0.311638031,2,1,5304.0,Aggressive,Aggressive,0.2,0.5,5242.0,0.5,0.5,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,4352.0,0.35,0.65,0.33584934762594626,0.6641506523740537,0.35,0.65,16396.0,0.18,0.82,0.6027091160264504,0.3972908839735496,0.4468085106382979,0.553191489361702,74225.0,Do_Not_Divert,-0.13562061768,Do_Not_Divert,-0.13562061768,Divert,-0.3972908839735496
PSU,162,Human_Single,Final-Exam-1,2,8,53695.0,1,0.9,0.395225375,2,1,14461.0,Aggressive,Aggressive,0.2,0.5,7254.0,0.5,0.5,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,11653.0,0.4,0.6,0.43161596836379956,0.5683840316362004,0.45,0.55,8002.0,0.25,0.75,0.6949472470751786,0.30505275292482137,0.5,0.5,5180.0,Do_Not_Divert,-0.10477462500000001,Do_Not_Divert,-0.10477462500000001,Do_Not_Divert,-0.29125134882833675
PSU,162,Human_Single,Final-Exam-1,2,9,49281.0,1,0.4,0.436206103,4,0,2824.0,Aggressive,Aggressive,0.3,0.6,6038.0,0.6,0.4,0.5906492045295191,0.4093507954704809,0.5906492045295191,0.4093507954704809,4976.0,0.24,0.76,0.23625968181180765,0.7637403181881923,0.24,0.76,18845.0,0.1,0.9,0.13395377957595603,0.866046220424044,0.14377280347105809,0.8562271965289419,3978.0,Do_Not_Divert,-0.05103511759999999,Do_Not_Divert,-0.05103511759999999,Do_Not_Divert,-0.06836346893623393
PSU,162,Human_Single,Final-Exam-1,2,10,49655.0,1,0.4,0.069971517,2,1,3978.0,Aggressive,Aggressive,0.4,0.7,7519.0,0.7,0.3,0.6952674352257704,0.3047325647742296,0.6952674352257704,0.3047325647742296,7395.0,0.28,0.72,0.27810697409030816,0.7218930259096918,0.27999999999999997,0.72,9250.0,0.16,0.84,0.5361222492873402,0.4638777507126598,0.368421052631579,0.631578947368421,8830.0,Divert,-0.84,Do_Not_Divert,-0.27521822912,Divert,-0.4638777507126598
PSU,163,Human_Single,Final-Exam-1,2,1,168995.0,1,1.0,0.122406801,4,0,NaN,NaN,Aggressive,0.5,0.8,31965.0,0.65,0.35,0.65,0.35,0.65,0.35,20873.0,0.77,0.23,0.65,0.35,0.65,0.35,5834.0,0.6,0.4,0.4814814814814815,0.5185185185185185,0.8169761273209549,0.18302387267904507,35865.0,Do_Not_Divert,-1.8124473551999998,Divert,-0.4,Divert,-0.5185185185185185
PSU,163,Human_Single,Final-Exam-1,2,2,160415.0,1,0.4,0.121429501,2,1,10592.0,Aggressive,Aggressive,0.4,0.7,19765.0,0.55,0.45,0.5846153846153846,0.41538461538461535,0.5846153846153846,0.41538461538461535,18111.0,0.5,0.5,0.23384615384615387,0.7661538461538462,0.22000000000000003,0.78,32619.0,0.48,0.52,0.4779874213836477,0.5220125786163523,0.4666666666666666,0.5333333333333334,7161.0,Divert,-0.52,Divert,-0.52,Divert,-0.5220125786163523
PSU,163,Human_Single,Final-Exam-1,2,3,87282.0,1,0.4,0.316709615,2,0,5413.0,Aggressive,Aggressive,0.2,0.5,17830.0,0.35,0.65,0.4184269662921348,0.5815730337078652,0.4184269662921348,0.5815730337078652,13088.0,0.37,0.63,0.16737078651685394,0.8326292134831461,0.13999999999999999,0.86,29562.0,0.43,0.57,0.09132823229350596,0.908671767706494,0.4391691394658753,0.5608308605341247,2309.0,Do_Not_Divert,-0.3152594622,Do_Not_Divert,-0.3152594622,Do_Not_Divert,-0.06695834743378457
PSU,163,Human_Single,Final-Exam-1,2,4,68078.0,1,0.4,0.128749834,4,1,4368.0,Aggressive,Aggressive,0.5,0.8,10359.0,0.65,0.35,0.7514192911057331,0.24858070889426687,0.7514192911057331,0.24858070889426687,12886.0,0.57,0.43,0.3005677164422933,0.6994322835577067,0.26,0.74,18330.0,0.53,0.47,0.563164820918604,0.436835179081396,0.5370121130551815,0.4629878869448185,9266.0,Divert,-0.47,Divert,-0.47,Divert,-0.436835179081396
PSU,163,Human_Single,Final-Exam-1,2,5,80497.0,1,0.4,0.462172589,4,1,3666.0,Aggressive,Aggressive,0.3,0.6,13166.0,0.45,0.55,0.5680646926840526,0.4319353073159474,0.5680646926840526,0.4319353073159474,14118.0,0.43,0.57,0.22722587707362105,0.7727741229263789,0.18000000000000002,0.82,17285.0,0.43,0.57,0.46868356360196806,0.5313164363980319,0.3976221928665785,0.6023778071334215,9251.0,Do_Not_Divert,-0.1301262938399999,Do_Not_Divert,-0.1301262938399999,Do_Not_Divert,-0.1418326863145302
PSU,163,Human_Single,Final-Exam-1,2,6,59592.0,1,0.4,0.345811268,5,0,8283.0,Aggressive,Aggressive,0.3,0.6,8954.0,0.45,0.55,0.5821003772397566,0.4178996227602434,0.5821003772397566,0.4178996227602434,11138.0,0.43,0.57,0.23284015089590265,0.7671598491040974,0.18000000000000002,0.82,13447.0,0.48,0.52,0.13175952985461178,0.8682404701453882,0.5014577259475218,0.4985422740524782,7566.0,Do_Not_Divert,-0.7401059135999999,Divert,-0.52,Do_Not_Divert,-0.20315834837198735
PSU,163,Human_Single,Final-Exam-1,2,7,46535.0,1,0.7,0.311638031,2,1,3276.0,Aggressive,Aggressive,0.2,0.5,7176.0,0.35,0.65,0.47978478232278043,0.5202152176772196,0.47978478232278043,0.5202152176772196,16302.0,0.47,0.53,0.33584934762594626,0.6641506523740537,0.24499999999999997,0.755,12543.0,0.45,0.55,0.6027091160264504,0.3972908839735496,0.4369189907038512,0.5630810092961488,2106.0,Do_Not_Divert,-0.33905154420000005,Do_Not_Divert,-0.33905154420000005,Divert,-0.3972908839735496
PSU,163,Human_Single,Final-Exam-1,2,8,67813.0,1,0.9,0.395225375,2,1,5444.0,Aggressive,Aggressive,0.2,0.5,7005.0,0.35,0.65,0.4795732981819995,0.5204267018180004,0.4795732981819995,0.5204267018180004,33025.0,0.53,0.47,0.43161596836379956,0.5683840316362004,0.315,0.685,11544.0,0.5,0.5,0.6949472470751786,0.30505275292482137,0.49665327978580986,0.5033467202141901,3978.0,Do_Not_Divert,-0.20954925000000002,Do_Not_Divert,-0.20954925000000002,Do_Not_Divert,-0.29125134882833675
