site_id,subject_id,participant_ID,age,gender,visual_impairment,visual_impairment_kind,education_associate,education_bachelor,education_certificate,education_master,education_other,education_phd,education_associate_discipline,education_master_discipline,education_certificate_discipline,education_bachelor_discipline,education_phd_discipline,education_other_type,education_other-discipline,education_current_discipline,education_current_degree,probability_statistics_training,probability_statistics_usage,geospatial_data_usage,job_title_position_1,number_years_1,employer_2,employer_3,employer_4,employer_5,employer_6,employer_7,employer_8,employer_9,employer_10,employer_1,job_title_position_10,job_title_position_9,job_title_position_8,job_title_position_7,job_title_position_6,job_title_position_5,job_title_position_4,job_title_position_3,job_title_position_2,number_years_10,number_years_9,number_years_8,number_years_7,number_years_6,number_years_5,number_years_4,number_years_3,number_years_2,geospatial_analysis_expertise,spatial_ability_rating,cognitive_reflection_cents,cognitive_reflection_minutes,cognitive_reflection_days,played_video_games_ever,played_video_games_twelve_months,video_game_time,video_game_hours_per_time,bis-bas_1,bis-bas_2,bis-bas_3,bis-bas_11,bis-bas_12,bis-bas_13,bis-bas_14,bis-bas_15,bis-bas_16,bis-bas_17,bis-bas_18,bis-bas_19,bis-bas_10,bis-bas_20,bis-bas_4,bis-bas_5,bis-bas_6,bis-bas_7,bis-bas_8,bis-bas_9,bis-bas_21,bis-bas_22,bis-bas_23,bis-bas_24,cognitive_style_1,cognitive_style_2,cognitive_style_3,cognitive_style_4,cognitive_style_5,cognitive_style_6,cognitive_style_7,cognitive_style_8,cognitive_style_9,cognitive_style_10,cognitive_style_11,cognitive_style_12,cognitive_style_13,spatial_ability_1,spatial_ability_2,spatial_ability_3,spatial_ability_4,spatial_ability_5,spatial_ability_6,spatial_ability_7,spatial_ability_8,spatial_ability_9,spatial_ability_10,spatial_ability_11,spatial_ability_12,spatial_ability_13,spatial_ability_14,spatial_ability_15,water_test_1,water_test_2,water_test_3,water_test_4,water_test_5,water_test_6,SubmitButton1
PSU,155,155,22,Female,No,,Off,Off,Off,Off,Off,Off,,,,,,,,Archaeological Science,Bachelor of Science,elementary,occasionally,occasionally,Research,1,,,,,,,,,,Penn State University,,,,,,,,,,,,,,,,,,,novice,average,10,100,24,yes,yes,month,10,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,very_true,very_true,somewhat_false,somewhat_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,somewhat_false,somewhat_true,very_true,very_true,very_true,somewhat_true,disagree,disagree,agree,agree,agree,agree,disagree,agree,agree,disagree,disagree,disagree,fox,agree,disagree,agree,agree,no_agree_disagree,disagree,strongly_agree,strongly_disagree,agree,slightly_disagree,disagree,strongly_disagree,disagree,agree,disagree,c,g,e,g,a,d,
PSU,156,156,21,Male,No,,Off,Off,Off,Off,On,Off,,,,,,Highschool Diploma,,Information Science and Tech,Bachelor of Science,elementary,occasionally,rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,good,10,5,47,yes,yes,day,1,very_true,somewhat_true,very_true,somewhat_false,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,somewhat_true,disagree,disagree,agree,agree,agree,agree,disagree,agree,disagree,agree,agree,disagree,fox,agree,slightly_agree,agree,strongly_agree,strongly_agree,disagree,slightly_agree,no_agree_disagree,no_agree_disagree,strongly_disagree,slightly_agree,disagree,slightly_disagree,agree,no_agree_disagree,d,d,c,c,c,b,
PSU,157,157,22,Male,No,,Off,Off,Off,Off,On,Off,,,,,,High School,,Geography,Bachelor of Science,elementary,occasionally,often,Research Internship,1,Penn State,,,,,,,,,GeoVISTA Center,,,,,,,,,Teaching Internship,,,,,,,,,0.5,intermediate,excellent,0.05,5,47,yes,yes,week,3,very_true,somewhat_false,somewhat_false,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,very_false,somewhat_false,very_true,very_true,somewhat_true,very_true,very_false,somewhat_true,very_false,somewhat_false,very_true,very_true,agree,disagree,agree,disagree,agree,agree,agree,disagree,agree,disagree,disagree,agree,fox,agree,strongly_disagree,agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_agree,disagree,strongly_disagree,strongly_disagree,slightly_disagree,strongly_agree,strongly_disagree,c,c,e,d,a,e,
PSU,158,158,24,Male,No,,Off,On,Off,On,Off,Off,,Biotechnology,,Biology,,,,Computer Science,Master,elementary,occasionally,never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,novice,good,10,100,24,yes,yes,week,3,very_true,very_false,somewhat_false,somewhat_true,very_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,somewhat_false,somewhat_true,somewhat_false,very_true,very_true,agree,agree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,agree,hedgehog,strongly_agree,no_agree_disagree,agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,disagree,strongly_agree,disagree,strongly_disagree,strongly_disagree,disagree,agree,strongly_disagree,c,b,e,d,a,f,
PSU,159,159,22,Female,No,,Off,Off,Off,Off,Off,Off,,,,,,,,Security and Risk Analysis,Bachelor,intermediate,rarely,occasionally,Intern,.25,,,,,,,,,,U.S. Army War College,,,,,,,,,,,,,,,,,,,novice,average,.10,100,24,yes,yes,month,1,somewhat_true,very_false,very_true,somewhat_false,very_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,very_true,somewhat_false,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,agree,disagree,disagree,agree,disagree,disagree,agree,agree,disagree,agree,disagree,disagree,hedgehog,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,slightly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,f,a,g,c,b,c,
PSU,160,160,21,Male,No,,Off,Off,Off,Off,Off,Off,,,,,,,,Nutritional Sciences,Bachelor,elementary,occasionally,never,Summer Temp.,1,,,,,,,,,,Mine Hill Dept. Public Works,,,,,,,,,,,,,,,,,,,none,good,5,5,47,yes,yes,month,4,somewhat_true,somewhat_false,somewhat_true,very_false,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,very_true,somewhat_false,very_false,somewhat_true,somewhat_true,somewhat_false,somewhat_true,very_true,somewhat_true,disagree,disagree,disagree,disagree,agree,disagree,agree,agree,agree,agree,disagree,disagree,fox,agree,disagree,slightly_agree,agree,strongly_disagree,no_agree_disagree,slightly_agree,disagree,slightly_agree,slightly_agree,no_agree_disagree,strongly_disagree,slightly_disagree,slightly_agree,disagree,a,d,c,d,f,c,
PSU,161,161,19,Female,No,,Off,Off,Off,Off,Off,Off,,,,,,,,,Forest Biology/ sophomore ,elementary,rarely,occasionally,Midshipman,2,,,,,,,,,,NROTC,,,,,,,,,,,,,,,,,,,novice,good,10,100,24,yes,yes,year,2,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,very_true,somewhat_false,somewhat_true,somewhat_true,somewhat_false,somewhat_true,very_true,very_true,very_true,somewhat_true,somewhat_true,very_false,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,disagree,agree,agree,agree,agree,disagree,disagree,agree,agree,agree,disagree,disagree,fox,agree,agree,slightly_agree,agree,slightly_agree,slightly_disagree,agree,disagree,slightly_agree,disagree,slightly_disagree,slightly_disagree,no_agree_disagree,agree,disagree,d,b,b,b,a,b,
PSU,162,162,21,Male,No,,Off,Off,Off,Off,On,Off,,,,,,High School,,Electrical Engineering,Bachelor of Science,elementary,rarely,never,Server,4,Milky Way Farm,Chipotle Mexican Grill,Savantis Group,SAP America,,,,,,Chester Springs Creamery,,,,,,Center of Expertise Intern,Consultant Intern,Server/Prep/Cook,Farm Hand,,,,,,1,1,1,1,none,average,5,500,47,yes,yes,week,3,very_true,somewhat_false,somewhat_false,somewhat_true,somewhat_false,somewhat_true,very_true,somewhat_false,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,somewhat_false,very_true,somewhat_true,somewhat_false,very_true,somewhat_false,somewhat_true,somewhat_false,somewhat_false,very_true,very_true,agree,disagree,agree,disagree,disagree,disagree,agree,disagree,agree,agree,disagree,agree,fox,slightly_agree,agree,slightly_disagree,slightly_agree,slightly_agree,no_agree_disagree,agree,slightly_disagree,slightly_agree,slightly_agree,no_agree_disagree,strongly_disagree,disagree,slightly_agree,no_agree_disagree,c,c,f,e,a,d,
PSU,163,163,23,Female,No,,Off,Off,Off,Off,On,Off,,,,,,high school,,psychology,bachelor,elementary,rarely,never,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,average,10,100,20,yes,yes,week,2,very_true,somewhat_false,somewhat_false,very_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_false,very_true,somewhat_true,agree,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,agree,agree,disagree,fox,slightly_agree,slightly_agree,slightly_agree,slightly_agree,agree,disagree,no_agree_disagree,disagree,agree,slightly_agree,no_agree_disagree,disagree,slightly_disagree,no_agree_disagree,disagree,c,b,d,d,a,f,
PSU,164,164,22,Male,No,,Off,Off,Off,Off,Off,Off,,,,,,,,Electrical Engineering,Bachelor of Science/Senior,intermediate,rarely,rarely,Pharmacy Technician,1.5,,,,,,,,,,Rite Aid,,,,,,,,,,,,,,,,,,,none,average,5,25,24,yes,yes,week,2,very_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,very_true,somewhat_true,very_true,somewhat_true,very_true,somewhat_true,very_true,somewhat_false,very_true,somewhat_true,somewhat_true,very_true,very_true,disagree,agree,disagree,agree,agree,disagree,agree,agree,agree,agree,disagree,disagree,fox,strongly_agree,slightly_disagree,agree,agree,agree,slightly_disagree,no_agree_disagree,disagree,slightly_agree,disagree,no_agree_disagree,slightly_disagree,slightly_disagree,slightly_agree,slightly_disagree,d,f,d,d,a,f,
PSU,165,165,20,Male,No,,Off,Off,Off,Off,Off,Off,,,,,,,,Integrative Arts / Music Technology,Bachelor of Arts,elementary,rarely,rarely,Stage Crew,1,Sellersville Theater,,,,,,,,,Bryce Jordan Center,,,,,,,,,Sound Tech / Stage Crew,,,,,,,,,1,novice,good,5,5,47,yes,yes,week,4,very_true,somewhat_false,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_false,somewhat_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,very_true,somewhat_false,very_true,somewhat_true,somewhat_true,very_true,somewhat_false,agree,disagree,agree,agree,disagree,agree,disagree,disagree,agree,disagree,agree,agree,fox,agree,slightly_disagree,agree,slightly_agree,strongly_agree,slightly_disagree,agree,disagree,agree,no_agree_disagree,no_agree_disagree,disagree,no_agree_disagree,slightly_disagree,slightly_disagree,c,g,e,d,a,d,
PSU,166,166,21,Male,No,,Off,Off,Off,Off,On,Off,,,,,,High School Diploma,,IST,Bachelor,elementary,rarely,never,,,The Pennsylvania State University,,,,,,,,,,,,,,,,,,Student Worker,,,,,,,,,2,none,poor,.10,100,24,yes,yes,month,3,very_true,somewhat_false,very_true,very_false,very_true,very_false,somewhat_true,very_true,very_false,very_true,very_true,very_false,very_false,very_true,very_true,very_true,very_true,very_true,very_false,very_true,very_true,very_true,very_true,very_false,agree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,fox,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,strongly_agree,strongly_agree,strongly_disagree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,f,d,b,g,f,c,
PSU,167,167,22,Male,No,,Off,Off,Off,Off,On,Off,,,,,,High School,,,Information Science Technology Bachelors ,elementary,occasionally,never,Stage Crew,,,,,,,,,,,BJC,,,,,,,,,,,,,,,,,,,none,weak,10,100,24,yes,yes,day,1,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_false,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,very_true,very_false,very_true,very_true,very_true,somewhat_true,somewhat_true,agree,disagree,agree,agree,agree,agree,disagree,disagree,agree,agree,disagree,disagree,hedgehog,agree,slightly_disagree,agree,strongly_agree,strongly_agree,disagree,agree,disagree,agree,strongly_disagree,no_agree_disagree,strongly_disagree,slightly_disagree,no_agree_disagree,strongly_disagree,c,a,c,d,b,f,
PSU,169,169,40,Female,No,,Off,Off,Off,On,Off,Off,,Education,,Geography,,,,,,none,rarely,occasionally,Senior Lecturer,14,,,,,,,,,,Penn State,,,,,,,,,,,,,,,,,,,none,average,10,5,24,yes,yes,month,2,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,agree,disagree,agree,disagree,agree,disagree,disagree,disagree,agree,disagree,disagree,disagree,fox,agree,slightly_disagree,agree,agree,slightly_agree,slightly_disagree,agree,slightly_disagree,agree,agree,slightly_agree,slightly_disagree,slightly_agree,no_agree_disagree,slightly_disagree,c,b,e,d,a,d,
PSU,173,173,20,Female,No,,Off,Off,Off,Off,Off,Off,,,,,,,,Security Risk Analysis,Bachelor,elementary,rarely,rarely,Student researcher,1,IST,,,,,,,,,Col. Jake Graham,,,,,,,,,Learning Assisstant,,,,,,,,,1,novice,average,10,5,24,yes,no,year,1,somewhat_true,somewhat_false,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,very_true,somewhat_true,somewhat_true,very_true,somewhat_false,somewhat_true,somewhat_false,very_false,somewhat_true,somewhat_true,agree,disagree,disagree,agree,agree,agree,disagree,disagree,agree,agree,disagree,agree,hedgehog,agree,slightly_disagree,slightly_agree,agree,slightly_disagree,disagree,no_agree_disagree,disagree,slightly_agree,slightly_disagree,slightly_disagree,agree,slightly_disagree,slightly_agree,disagree,c,d,c,d,d,d,
PSU,180,180,59,Male,No,,On,On,Off,On,Off,Off,Art Education,Public Administration,,Architecture,,,,,,elementary,rarely,occasionally,Professor of Practice,7,USMC,,,,,,,,,Penn State University,,,,,,,,,Colonel  Pilot,,,,,,,,,27,intermediate,good,5,5,47,yes,yes,month,1,very_true,somewhat_true,somewhat_true,very_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,very_true,somewhat_false,somewhat_false,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,agree,disagree,agree,disagree,agree,agree,agree,agree,agree,agree,disagree,disagree,fox,agree,disagree,agree,agree,agree,no_agree_disagree,strongly_agree,slightly_disagree,strongly_agree,no_agree_disagree,no_agree_disagree,strongly_agree,slightly_disagree,agree,disagree,c,g,e,d,a,g,
PSU,181,181,44,Female,No,,Off,On,Off,Off,Off,Off,,,,History,,,,,,none,never,never,,,Penn State University,Penn State University,Broadband Networks Inc.,,,,,,,,,,,,,,Administrative Support,Production Assistant,Assistant Learning Designer,,,,,,,6,11,.5,none,average,.10,100,24,yes,no,year,2,very_true,very_false,somewhat_true,very_false,very_true,very_true,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,disagree,disagree,disagree,disagree,agree,disagree,disagree,agree,agree,agree,disagree,disagree,hedgehog,agree,disagree,slightly_agree,slightly_agree,slightly_agree,slightly_agree,agree,slightly_disagree,slightly_agree,slightly_disagree,slightly_disagree,no_agree_disagree,no_agree_disagree,slightly_disagree,disagree,c,c,c,b,c,f,
PSU,182,182,41,Female,No,,Off,On,Off,Off,Off,Off,,,,Graphic Design,,,,,,none,never,never,Multi-media Specialist,12,,,,,,,,,,Penn State,,,,,,,,,,,,,,,,,,,none,average,10,500,24,yes,no,year,2,somewhat_false,very_false,somewhat_true,very_false,somewhat_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,somewhat_true,somewhat_false,somewhat_false,somewhat_false,somewhat_true,somewhat_true,agree,disagree,disagree,agree,disagree,agree,disagree,disagree,agree,agree,disagree,agree,fox,disagree,disagree,disagree,slightly_agree,strongly_disagree,slightly_disagree,slightly_agree,no_agree_disagree,slightly_agree,slightly_disagree,slightly_agree,slightly_disagree,agree,slightly_agree,slightly_disagree,c,b,e,d,a,e,
PSU,183,183,39,Female,No,,Off,Off,Off,On,Off,Off,,Education,,,,,,,,elementary,rarely,never,Learning Designer,.5,Self,Bald Eagle Area School District,,,,,,,,Penn State University,,,,,,,,Music Teacher,Preschool Music Teacher,,,,,,,,6,7,none,average,105,500,47,yes,yes,day,.5,very_true,somewhat_false,somewhat_false,somewhat_false,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_false,very_false,very_true,somewhat_false,very_true,very_true,very_true,somewhat_false,very_false,somewhat_false,very_true,somewhat_true,agree,agree,agree,disagree,agree,disagree,agree,agree,agree,agree,disagree,disagree,hedgehog,agree,disagree,slightly_disagree,slightly_disagree,strongly_disagree,slightly_agree,no_agree_disagree,slightly_disagree,slightly_disagree,strongly_agree,slightly_agree,slightly_agree,agree,disagree,agree,c,b,e,e,a,d,
PSU,185,185,32,Male,No,,Off,On,Off,On,Off,Off,,Adult Education,,Meteorology,,,,,,elementary,occasionally,often,Lecturer,11,,,,,,,,,,Penn State University,,,,,,,,,,,,,,,,,,,novice,good,5,5,47,yes,yes,month,30,very_true,somewhat_false,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,very_true,very_true,very_true,very_true,somewhat_true,somewhat_true,somewhat_false,somewhat_false,very_true,somewhat_true,agree,disagree,disagree,disagree,agree,agree,disagree,disagree,agree,disagree,agree,disagree,fox,agree,agree,agree,slightly_agree,slightly_agree,slightly_disagree,agree,disagree,agree,disagree,no_agree_disagree,disagree,disagree,agree,slightly_disagree,c,f,e,d,a,d,
PSU,186,186,42,Female,No,,Off,On,Off,Off,Off,Off,,,,Health Policy and Adminstration,,,,,,none,never,never,Assistant Instructional Designer,9,Olsten Staffing Services,Bartell and Bartell,Manpower,New Health Management Systems,,,,,,Dutton Institute  Penn State,,,,,,Assistant Nursing Home Adminstrator,Placement counselor,sales and marketing,Placement counselor,,,,,,2.5,1.5,2,2,none,weak,.05,100,12,no,no,year,.5,very_true,somewhat_true,somewhat_false,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,very_true,very_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_true,agree,disagree,disagree,agree,agree,agree,agree,disagree,disagree,disagree,disagree,agree,hedgehog,slightly_agree,slightly_agree,slightly_disagree,disagree,strongly_disagree,agree,disagree,disagree,slightly_disagree,slightly_disagree,no_agree_disagree,slightly_disagree,strongly_agree,disagree,agree,f,a,c,g,b,b,
PSU,187,187,33,Male,No,,Off,Off,Off,Off,Off,Off,,,,,,,,Security And Risk Analysis,B.S./Senior,elementary,occasionally,rarely,Human Resource Specialist,2,United States Marine Corps,,,,,,,,,Defense Logistics Agency,,,,,,,,,Intelligence Analyst,,,,,,,,,5,intermediate,good,.10,100,47,yes,yes,year,2,very_true,somewhat_true,,somewhat_true,somewhat_false,somewhat_true,very_false,very_false,somewhat_false,very_true,somewhat_false,somewhat_true,very_false,somewhat_false,somewhat_true,very_true,somewhat_true,somewhat_false,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,agree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,agree,fox,strongly_agree,no_agree_disagree,strongly_agree,strongly_agree,strongly_agree,disagree,agree,slightly_disagree,strongly_agree,no_agree_disagree,no_agree_disagree,slightly_agree,strongly_disagree,agree,no_agree_disagree,c,c,f,g,f,f,
PSU,188,188,21,Female,No,,Off,Off,Off,Off,Off,Off,,,,,,,,Nursing,Bachelor,elementary,rarely,rarely,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,weak,10,100,7,yes,yes,year,2,somewhat_true,very_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_false,very_true,somewhat_false,somewhat_true,somewhat_false,somewhat_true,somewhat_true,somewhat_false,disagree,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,fox,agree,slightly_disagree,disagree,slightly_agree,slightly_disagree,disagree,disagree,disagree,slightly_agree,slightly_disagree,no_agree_disagree,disagree,no_agree_disagree,slightly_agree,slightly_disagree,c,d,f,d,c,d,
PSU,189,189,46,Female,Yes,Reading glasses and contacts,Off,On,Off,On,Off,Off,,Adult Education,,Secondary Education,,,,,,elementary,rarely,rarely,,,Penn State,Penn State,Penn State,Penn State,Mifflin County School District,,,,,,,,,,English Teacher,Instructional Designer  World Campus,Instructional Designer  IST,Communications Support Coord  World Campus,Assistant Director for Learning Design  Dutton Institute,,,,,7,6,2,2,3.25,none,weak,5,5,47,yes,yes,day,1,somewhat_true,somewhat_true,very_true,somewhat_false,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,very_true,somewhat_true,disagree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,agree,disagree,fox,agree,no_agree_disagree,agree,agree,disagree,no_agree_disagree,agree,disagree,agree,strongly_disagree,disagree,strongly_disagree,strongly_disagree,slightly_agree,slightly_disagree,a,c,b,d,f,d,
PSU,190,190,37,Female,No,,Off,On,Off,On,On,Off,,Educational Media,,Agriculture and Natural Resources,,Master,Curriculum & Instruction - Children's Lit,,,elementary,rarely,never,Graphic Designer,2,Adventure of the American Mind,Brevard College Library,Brevard College ESMNS,Forward in the Fifth,,,,,,Penn State,,,,,,Administrative Assistant,Secretary,Technology Assistant,Program Assistant,,,,,,1/2,2,1,1/2,none,average,10,100,24,yes,yes,day,1,very_true,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_false,somewhat_true,somewhat_false,somewhat_false,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,very_true,somewhat_true,agree,disagree,agree,disagree,agree,agree,disagree,disagree,agree,agree,agree,disagree,hedgehog,slightly_agree,agree,agree,slightly_agree,slightly_disagree,slightly_agree,slightly_agree,slightly_agree,slightly_disagree,agree,slightly_agree,slightly_disagree,slightly_disagree,agree,slightly_disagree,c,b,e,d,a,f,
PSU,191,191,29,Male,No,,Off,Off,Off,Off,Off,Off,,,,,,,,International Conflict Management,Bachelor,none,rarely,often,Infantryman,9,,,,,,,,,,U.S. Army,,,,,,,,,,,,,,,,,,,intermediate,good,5,0.25,47,yes,yes,year,1,very_true,somewhat_true,somewhat_true,very_false,very_true,somewhat_true,very_true,somewhat_true,somewhat_false,somewhat_false,very_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,somewhat_false,somewhat_true,somewhat_true,very_true,very_true,somewhat_true,agree,disagree,disagree,agree,agree,agree,disagree,agree,agree,agree,disagree,disagree,fox,strongly_agree,no_agree_disagree,agree,agree,no_agree_disagree,disagree,agree,no_agree_disagree,agree,strongly_disagree,strongly_disagree,strongly_disagree,strongly_disagree,agree,strongly_disagree,c,c,f,a,a,e,
PSU,192,192,19,Female,No,,Off,Off,Off,Off,Off,Off,,,,,,,,Chem Eng,Bachelor,none,never,never,,,Navy Reserve,Self,Association Advisors Property Management  LLC,,,,,,,,,,,,,,Administrative Assistant,Nanny,Midshipman,,,,,,,4,6,2,none,average,5,100,47,yes,yes,year,5,very_true,somewhat_false,very_true,very_true,somewhat_true,somewhat_false,very_true,very_true,very_false,very_true,very_true,very_false,somewhat_true,somewhat_true,very_true,very_true,very_false,very_true,very_true,somewhat_true,somewhat_true,very_true,somewhat_true,somewhat_true,disagree,disagree,disagree,agree,agree,disagree,agree,agree,agree,agree,disagree,disagree,fox,agree,slightly_agree,strongly_disagree,disagree,strongly_disagree,strongly_agree,strongly_disagree,strongly_disagree,no_agree_disagree,agree,slightly_disagree,slightly_agree,disagree,disagree,no_agree_disagree,b,a,g,c,b,c,
PSU,193,193,31,Male,Yes,Red/Green Color deficiency  corrective lenses,On,Off,Off,Off,Off,Off,AAS Mortuary Science,,,,,,,B.S. Economics,Undergraduate ,intermediate,rarely,never,Funeral Director/Embalmer,2,United States Marine Corps,Geo. H. Lewis & Sons,Blanchard-St. Denis Funeral Home,Causey's Pharmacy,McDonald's,Bud's Saw Repair,,,,Blanchard-St. Denis Funeral Home,,,,Handyman,Cook,Pharmaceutical Delivery Driver ,Funeral Director/Embalmer,Funeral Director,Supply Clerk,,,,1,1,1,5,1,4,none,good,10,1,24,yes,yes,week,2,very_true,somewhat_false,very_true,somewhat_true,very_true,somewhat_true,very_true,somewhat_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,somewhat_false,very_true,very_true,very_true,very_false,somewhat_true,agree,disagree,agree,agree,agree,agree,disagree,disagree,agree,disagree,agree,disagree,fox,slightly_agree,strongly_disagree,strongly_agree,strongly_agree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,strongly_agree,strongly_disagree,slightly_disagree,strongly_disagree,strongly_disagree,strongly_agree,strongly_disagree,b,e,g,d,c,b,
PSU,194,194,43,Female,No,,Off,On,Off,Off,Off,Off,,,,Health Policy and Administration,,,,,,none,never,never,Staff Assistant,14,Nittany Eye Associates,,,,,,,,,Penn State,,,,,,,,,Office manager,,,,,,,,,4,none,poor,10,100,24,yes,yes,month,1 hour ,very_true,very_false,very_true,very_true,somewhat_true,very_true,very_true,somewhat_true,very_true,very_true,very_true,very_true,very_true,somewhat_true,very_true,very_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_true,somewhat_false,very_true,very_true,disagree,disagree,disagree,disagree,agree,agree,agree,disagree,agree,agree,disagree,agree,fox,no_agree_disagree,slightly_disagree,slightly_disagree,slightly_agree,no_agree_disagree,agree,no_agree_disagree,no_agree_disagree,no_agree_disagree,slightly_agree,slightly_agree,slightly_disagree,slightly_agree,slightly_agree,slightly_disagree,d,g,e,f,a,f,
