site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_probs_time,red_tactics_probs_tactic_1,red_tactics_probs_tactic_2,red_tactics_probs_normative_tactic_1,red_tactics_probs_normative_tactic_2,red_tactics_batch_plot_trials_reviewed,red_tactics_batch_plot_trials_total,red_tactics_actual_red_tactic,bluebook_Passive_prob_1,bluebook_Aggressive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,148,Human_Single,Final-Exam-1,4,24,8955.0,1,0.4,0.110263115,4,0,1935.0,0.5,0.5,0.9477459193315243,0.05225408066847577,0,0,Passive,0.5,0.8,3712.0,0.6,0.4,0.5156762242005428,0.4843237757994572,0.5156762242005428,0.4843237757994572,2262.0,Divert,-0.4,Divert,-0.4,Divert,-0.4843237757994572
PSU,148,Human_Single,Final-Exam-1,4,25,7722.0,1,0.4,0.26490062,3,0,2090.0,0.5,0.5,0.9224533298882502,0.07754667011174982,0,0,Passive,0.2,0.5,2824.0,0.5,0.5,0.22326400103352498,0.776735998966475,0.22326400103352498,0.776735998966475,2153.0,Divert,-0.5,Divert,-0.5,Do_Not_Divert,-0.3149353693158065
PSU,148,Human_Single,Final-Exam-1,4,26,8346.0,1,0.7,0.180130536,4,0,1170.0,0.5,0.5,0.94774154731686,0.0522584526831401,0,0,Passive,0.5,0.8,4259.0,0.8,0.2,0.5156775358049421,0.48432246419505787,0.5156775358049421,0.48432246419505787,2152.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.48432246419505787
PSU,148,Human_Single,Final-Exam-1,4,27,8190.0,1,0.9,0.327865382,4,0,1388.0,0.5,0.5,0.976205885458022,0.023794114541978044,0,0,Passive,0.3,0.6,3729.0,0.6,0.4,0.3071382343625934,0.6928617656374065,0.3071382343625934,0.6928617656374065,2480.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.42295298116159596
PSU,148,Human_Single,Final-Exam-1,4,28,11232.0,1,1.0,0.422529908,4,0,1482.0,0.5,0.5,0.9861757302883509,0.013824269711649052,0,0,Passive,0.3,0.6,5538.0,0.6,0.4,0.30414728091349474,0.6958527190865053,0.30414728091349474,0.6958527190865053,2699.0,Do_Not_Divert,-0.3718564415999999,Do_Not_Divert,-0.3718564415999999,Do_Not_Divert,-0.18849854267134622
PSU,148,Human_Single,Final-Exam-1,4,29,6599.0,1,1.0,0.420276672,4,0,1419.0,0.5,0.5,0.9900000000000001,0.01,0,0,Passive,0.3,0.6,2762.0,0.6,0.4,0.30239892565143656,0.6976010743485634,0.30239892565143656,0.6976010743485634,1887.0,Divert,-0.4,Do_Not_Divert,-0.3826719743999999,Do_Not_Divert,-0.19286598989245668
PSU,148,Human_Single,Final-Exam-1,4,30,13696.0,1,1.0,0.085675081,4,0,6286.0,0.5,0.5,0.9900000000000001,0.01,6,29,Passive,0.5,0.8,4446.0,0.8,0.2,0.5013839425874788,0.49861605741252124,0.5013839425874788,0.49861605741252124,2122.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.49861605741252124
PSU,149,Human_Single,Final-Exam-1,4,1,14757.0,1,1.0,0.103306224,2,1,NaN,NaN,NaN,NaN,NaN,NaN,0,Aggressive,0.4,0.7,7722.0,0.4,0.6,0.55,0.44999999999999996,0.55,0.44999999999999996,5116.0,Do_Not_Divert,-0.6347100416,Divert,-0.6,Divert,-0.44999999999999996
PSU,149,Human_Single,Final-Exam-1,4,2,39640.0,1,1.0,0.127420121,4,1,26286.0,0.5,0.5,0.6666666666666666,0.33333333333333337,0,0,Aggressive,0.5,0.8,8471.0,0.8,0.2,0.6000000000000001,0.3999999999999999,0.6000000000000001,0.3999999999999999,2855.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3999999999999999
PSU,149,Human_Single,Final-Exam-1,4,3,13759.0,1,0.4,0.418088005,4,0,1981.0,0.5,0.5,0.5689655172413793,0.43103448275862066,0,0,Aggressive,0.3,0.6,5522.0,0.45,0.55,0.4293103448275862,0.5706896551724139,0.4293103448275862,0.5706896551724139,3947.0,Do_Not_Divert,-0.2948831820000001,Do_Not_Divert,-0.2948831820000001,Do_Not_Divert,-0.28132533455172415
PSU,149,Human_Single,Final-Exam-1,4,4,12418.0,1,0.4,0.448895275,3,0,1669.0,0.5,0.5,0.39506172839506176,0.6049382716049383,0,0,Aggressive,0.2,0.5,4774.0,0.5,0.5,0.38148148148148153,0.6185185185185185,0.38148148148148153,0.6185185185185185,4477.0,Divert,-0.5,Do_Not_Divert,-0.15331417500000005,Do_Not_Divert,-0.11697303722222228
PSU,149,Human_Single,Final-Exam-1,4,5,17674.0,1,0.7,0.35850384,5,1,1887.0,0.5,0.5,0.5,0.5,0,0,Aggressive,0.3,0.6,11373.0,0.6,0.4,0.44999999999999996,0.55,0.44999999999999996,0.55,3120.0,Do_Not_Divert,-0.8489769599999999,Divert,-0.4,Divert,-0.55
PSU,149,Human_Single,Final-Exam-1,4,6,31216.0,1,0.4,0.334037971,5,0,7395.0,0.5,0.5,0.3350803017381565,0.6649196982618435,0,0,Aggressive,0.3,0.6,19391.0,0.45,0.55,0.499475909478553,0.500524090521447,0.499475909478553,0.500524090521447,3151.0,Divert,-0.55,Divert,-0.55,Divert,-0.500524090521447
PSU,149,Human_Single,Final-Exam-1,4,7,13385.0,1,0.7,0.343385567,3,0,1981.0,0.5,0.5,0.46703522362142746,0.5329647763785725,0,0,Aggressive,0.2,0.5,7816.0,0.35,0.65,0.3598894329135718,0.6401105670864282,0.3598894329135718,0.6401105670864282,2340.0,Divert,-0.65,Do_Not_Divert,-0.32889030929999996,Do_Not_Divert,-0.3381832768707035
PSU,149,Human_Single,Final-Exam-1,4,8,9828.0,1,0.9,0.330426676,3,1,1654.0,0.5,0.5,0.5722369156168646,0.42776308438313543,0,0,Aggressive,0.2,0.5,4180.0,0.35,0.65,0.3283289253149406,0.6716710746850594,0.3283289253149406,0.6716710746850594,2356.0,Do_Not_Divert,-0.3561039804,Do_Not_Divert,-0.3561039804,Do_Not_Divert,-0.3340549633860134
PSU,149,Human_Single,Final-Exam-1,4,9,17737.0,1,0.4,0.244511552,3,1,1950.0,0.5,0.5,0.3695551793135295,0.6304448206864706,0,0,Aggressive,0.4,0.7,4618.0,0.55,0.45,0.5891334462059412,0.4108665537940588,0.5891334462059412,0.4108665537940588,10155.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.4108665537940588
PSU,149,Human_Single,Final-Exam-1,4,10,37331.0,1,0.4,0.180910849,4,1,18127.0,0.5,0.5,0.25190120501409324,0.7480987949859068,0,9,Aggressive,0.5,0.8,15538.0,0.65,0.35,0.724429638495772,0.275570361504228,0.724429638495772,0.275570361504228,2371.0,Divert,-0.35,Divert,-0.35,Divert,-0.275570361504228
PSU,149,Human_Single,Final-Exam-1,4,11,15460.0,1,0.4,0.259079814,3,0,2777.0,0.5,0.5,0.18173091064160046,0.8182690893583996,0,0,Aggressive,0.2,0.5,7394.0,0.35,0.65,0.4454807268075199,0.5545192731924802,0.4454807268075199,0.5545192731924802,3854.0,Do_Not_Divert,-0.5059323906,Do_Not_Divert,-0.5059323906,Divert,-0.5545192731924802
PSU,149,Human_Single,Final-Exam-1,4,12,11497.0,1,0.4,0.144246285,2,0,3229.0,0.5,0.5,0.08868130828714302,0.9113186917128571,0,0,Passive,0.4,0.7,5398.0,0.55,0.45,0.6733956075138571,0.3266043924861429,0.6733956075138571,0.3266043924861429,1981.0,Do_Not_Divert,-0.782658173,Divert,-0.44999999999999996,Divert,-0.3266043924861429
PSU,149,Human_Single,Final-Exam-1,4,13,15194.0,1,0.7,0.457474017,2,0,4087.0,0.5,0.5,0.16266219566505585,0.8373378043349442,0,0,Passive,0.2,0.5,6568.0,0.35,0.65,0.4512013413004832,0.5487986586995168,0.4512013413004832,0.5487986586995168,3245.0,Divert,-0.65,Do_Not_Divert,-0.059536376199999984,Do_Not_Divert,-0.07675112227888617
PSU,149,Human_Single,Final-Exam-1,4,14,18221.0,1,0.9,0.199092804,4,0,3729.0,0.5,0.5,0.22802413816928718,0.7719758618307128,0,0,Passive,0.5,0.8,10717.0,0.65,0.35,0.7315927585492138,0.2684072414507862,0.7315927585492138,0.2684072414507862,2730.0,Divert,-0.35,Divert,-0.35,Divert,-0.2684072414507862
PSU,149,Human_Single,Final-Exam-1,4,15,19921.0,1,1.0,0.053060838,4,0,5413.0,0.99,0.01,0.4021510225083428,0.5978489774916572,0,0,Passive,0.5,0.8,10452.0,0.65,0.35,0.6793546932474972,0.3206453067525028,0.6793546932474972,0.3206453067525028,2637.0,Divert,-0.35,Divert,-0.35,Divert,-0.3206453067525028
PSU,149,Human_Single,Final-Exam-1,4,16,13292.0,1,1.0,0.23640813,5,0,2699.0,0.99,0.01,0.6038250309390086,0.3961749690609914,0,0,Passive,0.5,0.8,7410.0,0.65,0.35,0.6188524907182974,0.3811475092817026,0.6188524907182974,0.3811475092817026,2356.0,Do_Not_Divert,-1.7133471550000001,Divert,-0.35,Divert,-0.3811475092817026
PSU,149,Human_Single,Final-Exam-1,4,17,14601.0,1,1.0,0.35600078,3,0,7378.0,0.5,0.5,0.7752293577981654,0.22477064220183463,0,0,Passive,0.2,0.5,3776.0,0.35,0.65,0.2674311926605504,0.7325688073394496,0.2674311926605504,0.7325688073394496,2480.0,Do_Not_Divert,-0.3023983619999999,Do_Not_Divert,-0.3023983619999999,Do_Not_Divert,-0.23105929888073384
PSU,149,Human_Single,Final-Exam-1,4,18,16552.0,1,1.0,0.137555109,3,1,1623.0,0.5,0.5,0.8402267226308364,0.1597732773691636,0,0,Passive,0.4,0.7,11294.0,0.55,0.45,0.4479319832107491,0.5520680167892509,0.4479319832107491,0.5520680167892509,2184.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.5520680167892509
PSU,149,Human_Single,Final-Exam-1,4,19,10202.0,1,1.0,0.107329601,3,0,1576.0,0.5,0.5,0.9125061491821466,0.08749385081785346,0,0,Passive,0.4,0.7,5397.0,0.55,0.45,0.4262481552453561,0.5737518447546439,0.4262481552453561,0.5737518447546439,2293.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.5737518447546439
PSU,149,Human_Single,Final-Exam-1,4,20,16864.0,1,1.0,0.140907211,2,1,3105.0,0.5,0.5,0.9538830301030565,0.04611696989694349,0,19,Passive,0.4,0.7,9391.0,0.55,0.45,0.41383509096908305,0.5861649090309169,0.41383509096908305,0.5861649090309169,3198.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.5861649090309169
PSU,149,Human_Single,Final-Exam-1,4,21,13619.0,1,0.4,0.284598402,3,0,1841.0,0.5,0.5,0.9224533298882502,0.07754667011174983,0,0,Passive,0.2,0.5,8439.0,0.35,0.65,0.22326400103352498,0.776735998966475,0.22326400103352498,0.776735998966475,2340.0,Do_Not_Divert,-0.4523433558,Do_Not_Divert,-0.4523433558,Do_Not_Divert,-0.2885485355909696
PSU,149,Human_Single,Final-Exam-1,4,22,10467.0,1,0.7,0.130858617,3,1,1903.0,0.5,0.5,0.9477515990816886,0.05224840091831145,0,0,Passive,0.4,0.7,4508.0,0.55,0.45,0.4156745202754935,0.5843254797245065,0.4156745202754935,0.5843254797245065,2309.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.5843254797245065
PSU,149,Human_Single,Final-Exam-1,4,23,11794.0,1,0.9,0.440243358,4,1,2902.0,0.5,0.5,0.9729517683696575,0.02704823163034257,0,0,Passive,0.3,0.6,5569.0,0.45,0.55,0.30811446948910276,0.6918855305108973,0.30811446948910276,0.6918855305108973,2340.0,Divert,-0.55,Do_Not_Divert,-0.2151239112000001,Do_Not_Divert,-0.14729508838624195
PSU,149,Human_Single,Final-Exam-1,4,24,10296.0,1,0.4,0.110263115,4,0,3448.0,0.5,0.5,0.9477459193315243,0.05225408066847577,0,0,Passive,0.5,0.8,3400.0,0.65,0.35,0.5156762242005428,0.4843237757994572,0.5156762242005428,0.4843237757994572,2590.0,Divert,-0.35,Divert,-0.35,Divert,-0.4843237757994572
PSU,149,Human_Single,Final-Exam-1,4,25,9547.0,1,0.4,0.26490062,3,0,2075.0,0.5,0.5,0.9224533298882502,0.07754667011174982,0,0,Passive,0.2,0.5,4337.0,0.35,0.65,0.22326400103352498,0.776735998966475,0.22326400103352498,0.776735998966475,2308.0,Do_Not_Divert,-0.493708698,Do_Not_Divert,-0.493708698,Do_Not_Divert,-0.3149353693158065
PSU,149,Human_Single,Final-Exam-1,4,26,14399.0,1,0.7,0.180130536,4,0,1935.0,0.5,0.5,0.94774154731686,0.0522584526831401,0,0,Passive,0.5,0.8,8845.0,0.65,0.35,0.5156775358049421,0.48432246419505787,0.5156775358049421,0.48432246419505787,2636.0,Divert,-0.35,Divert,-0.35,Divert,-0.48432246419505787
PSU,149,Human_Single,Final-Exam-1,4,27,7987.0,1,0.9,0.327865382,4,0,1716.0,0.5,0.5,0.976205885458022,0.023794114541978044,0,0,Passive,0.3,0.6,3510.0,0.45,0.55,0.3071382343625934,0.6928617656374065,0.3071382343625934,0.6928617656374065,2075.0,Divert,-0.55,Divert,-0.55,Do_Not_Divert,-0.42295298116159596
PSU,149,Human_Single,Final-Exam-1,4,28,9797.0,1,1.0,0.422529908,4,0,2309.0,0.5,0.5,0.9861757302883509,0.013824269711649052,0,0,Passive,0.3,0.6,3744.0,0.45,0.55,0.30414728091349474,0.6958527190865053,0.30414728091349474,0.6958527190865053,2683.0,Divert,-0.55,Do_Not_Divert,-0.27889233119999995,Do_Not_Divert,-0.18849854267134622
PSU,149,Human_Single,Final-Exam-1,4,29,8065.0,1,1.0,0.420276672,4,0,1794.0,0.5,0.5,0.9900000000000001,0.01,0,0,Passive,0.3,0.6,3604.0,0.45,0.55,0.30239892565143656,0.6976010743485634,0.30239892565143656,0.6976010743485634,1809.0,Divert,-0.55,Do_Not_Divert,-0.28700398079999995,Do_Not_Divert,-0.19286598989245668
PSU,149,Human_Single,Final-Exam-1,4,30,13448.0,1,1.0,0.085675081,4,0,3276.0,0.5,0.5,0.9900000000000001,0.01,0,29,Passive,0.5,0.8,6240.0,0.65,0.35,0.5013839425874788,0.49861605741252124,0.5013839425874788,0.49861605741252124,2403.0,Divert,-0.35,Divert,-0.35,Divert,-0.49861605741252124
PSU,150,Human_Single,Final-Exam-1,4,1,18720.0,1,1.0,0.103306224,2,1,NaN,NaN,NaN,NaN,NaN,NaN,0,Aggressive,0.4,0.7,12075.0,0.9,0.1,0.55,0.44999999999999996,0.55,0.44999999999999996,4882.0,Divert,-0.09999999999999998,Divert,-0.09999999999999998,Divert,-0.44999999999999996
