site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_probs_time,red_tactics_probs_tactic_1,red_tactics_probs_tactic_2,red_tactics_probs_normative_tactic_1,red_tactics_probs_normative_tactic_2,red_tactics_batch_plot_trials_reviewed,red_tactics_batch_plot_trials_total,red_tactics_actual_red_tactic,bluebook_P-Sensitive_prob_1,bluebook_U-Sensitive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,118,Human_Single,Final-Exam-1,5,26,10374.0,1,0.4,0.492382841,2,0,2574.0,0.2,0.8,0.9605171282620993,0.03948287173790069,0,0,U-Sensitive,0.4,0.2,3916.0,0.4,0.6,0.3921034256524199,0.6078965743475802,0.3921034256524199,0.6078965743475802,2964.0,Do_Not_Divert,-0.012187454399999976,Do_Not_Divert,-0.012187454399999976,Do_Not_Divert,-0.01194685655055662
PSU,118,Human_Single,Final-Exam-1,5,27,8846.0,1,0.7,0.179338916,2,1,921.0,0.2,0.8,0.9480400141681663,0.051959985831833734,0,0,U-Sensitive,0.6,0.2,4165.0,0.6,0.4,0.5792160056672664,0.4207839943327336,0.5792160056672664,0.4207839943327336,2402.0,Do_Not_Divert,-0.7695866016,Divert,-0.4,Divert,-0.4207839943327336
PSU,118,Human_Single,Final-Exam-1,5,28,10873.0,1,0.4,0.28343322,3,0,3775.0,0.2,0.8,0.9820585117388202,0.017941488261179857,0,0,U-Sensitive,0.4,0.2,3869.0,0.4,0.6,0.39641170234776407,0.603588297652236,0.39641170234776407,0.603588297652236,2309.0,Divert,-0.6,Do_Not_Divert,-0.5197602720000001,Do_Not_Divert,-0.5150976355906423
PSU,118,Human_Single,Final-Exam-1,5,29,12964.0,1,0.4,0.364549466,3,0,1966.0,0.2,0.8,0.9900000000000001,0.01,0,0,U-Sensitive,0.4,0.2,6458.0,0.4,0.6,0.39818961063410385,0.6018103893658961,0.39818961063410385,0.6018103893658961,3931.0,Do_Not_Divert,-0.32508128160000005,Do_Not_Divert,-0.32508128160000005,Do_Not_Divert,-0.3236099723618487
PSU,118,Human_Single,Final-Exam-1,5,30,45411.0,1,0.7,0.405064759,3,1,37549.0,0.2,0.8,0.9879670447842969,0.012032955215703186,29,29,U-Sensitive,0.4,0.2,4321.0,0.4,0.6,0.39759340895685935,0.6024065910431406,0.39759340895685935,0.6024065910431406,2480.0,Divert,-0.6,Do_Not_Divert,-0.22784457840000003,Do_Not_Divert,-0.226473756595986
PSU,118,Human_Single,Final-Exam-1,5,31,9360.0,1,0.9,0.395770474,4,1,1498.0,0.2,0.8,0.9840201546336116,0.01597984536638837,0,0,U-Sensitive,0.4,0.8,4851.0,0.4,0.6,0.40639193814655533,0.5936080618534447,0.40639193814655533,0.5936080618534447,2247.0,Divert,-0.6,Do_Not_Divert,-0.33353448320000006,Do_Not_Divert,-0.3388643126658943
PSU,118,Human_Single,Final-Exam-1,5,32,9516.0,1,0.4,0.087179414,5,0,1513.0,0.2,0.8,0.9685429874632491,0.03145701253675093,0,0,U-Sensitive,0.6,0.8,5367.0,0.6,0.4,0.6062914025073501,0.39370859749264986,0.6062914025073501,0.39370859749264986,1887.0,Divert,-0.4,Divert,-0.4,Divert,-0.39370859749264986
PSU,118,Human_Single,Final-Exam-1,5,33,8253.0,1,0.7,0.402754677,4,0,858.0,0.2,0.8,0.9840201546336116,0.015979845366388377,0,0,U-Sensitive,0.4,0.8,3682.0,0.4,0.6,0.4063919381465554,0.5936080618534446,0.4063919381465554,0.5936080618534446,2371.0,Do_Not_Divert,-0.3111850336,Do_Not_Divert,-0.3111850336,Do_Not_Divert,-0.31615772231726236
PSU,118,Human_Single,Final-Exam-1,5,34,7987.0,1,0.4,0.106301143,4,1,1123.0,0.2,0.8,0.9685429874632491,0.031457012536750935,0,0,U-Sensitive,0.6,0.8,4149.0,0.6,0.4,0.6062914025073501,0.39370859749264986,0.6062914025073501,0.39370859749264986,2106.0,Divert,-0.4,Divert,-0.4,Divert,-0.39370859749264986
PSU,118,Human_Single,Final-Exam-1,5,35,12339.0,1,0.4,0.30261077,4,1,936.0,0.2,0.8,0.9584925500752163,0.041507449924783744,0,0,U-Sensitive,0.4,0.8,4555.0,0.4,0.6,0.4166029799699135,0.5833970200300864,0.4166029799699135,0.5833970200300864,4883.0,Divert,-0.6,Divert,-0.6,Divert,-0.5833970200300864
PSU,118,Human_Single,Final-Exam-1,5,36,10328.0,1,0.4,0.395770474,2,1,2621.0,0.2,0.8,0.9202935131615595,0.07970648683844045,0,0,U-Sensitive,0.4,0.2,4899.0,0.4,0.6,0.3840587026323119,0.6159412973676881,0.3840587026323119,0.6159412973676881,2293.0,Divert,-0.6,Do_Not_Divert,-0.16676724160000003,Do_Not_Divert,-0.1601210261261633
PSU,118,Human_Single,Final-Exam-1,5,37,7691.0,1,0.7,0.231662933,2,1,561.0,0.2,0.8,0.896475216480431,0.103524783519569,0,0,U-Sensitive,0.6,0.2,4197.0,0.6,0.4,0.5585900865921725,0.44140991340782754,0.5585900865921725,0.44140991340782754,2246.0,Divert,-0.4,Divert,-0.4,Divert,-0.44140991340782754
PSU,118,Human_Single,Final-Exam-1,5,38,9235.0,1,0.9,0.451564708,4,0,3026.0,0.2,0.8,0.8123743389081154,0.18762566109188455,0,0,U-Sensitive,0.4,0.8,3354.0,0.4,0.6,0.47505026443675386,0.5249497355632462,0.47505026443675386,0.5249497355632462,2356.0,Divert,-0.6,Do_Not_Divert,-0.15499293440000006,Do_Not_Divert,-0.18407358618137118
PSU,118,Human_Single,Final-Exam-1,5,39,8533.0,1,0.4,0.288965709,3,1,1279.0,0.2,0.8,0.6840323222396787,0.31596767776032136,0,0,U-Sensitive,0.4,0.2,3775.0,0.4,0.6,0.3368064644479357,0.6631935355520643,0.3368064644479357,0.6631935355520643,2652.0,Divert,-0.6,Do_Not_Divert,-0.5064822983999999,Do_Not_Divert,-0.42646628057392083
PSU,118,Human_Single,Final-Exam-1,5,40,31637.0,1,0.7,0.109757875,5,1,16520.0,0.35,0.65,0.6188531270923208,0.38114687290767923,0,39,U-Sensitive,0.6,0.8,8300.0,0.6,0.4,0.6762293745815359,0.32377062541846413,0.6762293745815359,0.32377062541846413,4820.0,Divert,-0.4,Divert,-0.4,Divert,-0.32377062541846413
PSU,119,Human_Single,Final-Exam-1,5,1,29141.0,1,1.0,0.453685998,5,0,NaN,NaN,NaN,NaN,NaN,NaN,0,P-Sensitive,0.4,0.8,23150.0,0.7,0.3,0.6000000000000001,0.3999999999999999,0.6000000000000001,0.3999999999999999,4368.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Do_Not_Divert,-0.2778840120000002
PSU,119,Human_Single,Final-Exam-1,5,2,30607.0,1,0.4,0.477890016,4,0,8626.0,0.4,0.6,0.3333333333333333,0.6666666666666666,0,0,P-Sensitive,0.4,0.8,18408.0,0.65,0.35,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,2434.0,Divert,-0.35,Do_Not_Divert,-0.11497191680000014,Do_Not_Divert,-0.1179199146666668
PSU,119,Human_Single,Final-Exam-1,5,3,12339.0,1,0.7,0.135917843,4,1,3416.0,0.45,0.55,0.6,0.39999999999999997,0,0,P-Sensitive,0.6,0.8,3822.0,0.65,0.35,0.6799999999999999,0.32000000000000006,0.6799999999999999,0.32000000000000006,2839.0,Divert,-0.35,Divert,-0.35,Divert,-0.32000000000000006
PSU,119,Human_Single,Final-Exam-1,5,4,15164.0,1,0.4,0.478895064,4,0,3230.0,0.42,0.58,0.5294117647058824,0.47058823529411764,0,0,P-Sensitive,0.4,0.8,5382.0,0.65,0.35,0.5882352941176471,0.4117647058823529,0.5882352941176471,0.4117647058823529,5444.0,Divert,-0.35,Do_Not_Divert,-0.1097456672000001,Do_Not_Divert,-0.09931734588235303
PSU,119,Human_Single,Final-Exam-1,5,5,12807.0,1,0.7,0.143598299,4,0,3338.0,0.47,0.53,0.7714285714285717,0.22857142857142843,0,0,P-Sensitive,0.6,0.8,5460.0,0.65,0.35,0.6457142857142857,0.3542857142857143,0.6457142857142857,0.3542857142857143,2839.0,Divert,-0.35,Divert,-0.35,Divert,-0.3542857142857143
PSU,119,Human_Single,Final-Exam-1,5,6,20873.0,1,0.9,0.132809395,3,1,7270.0,0.5,0.5,0.870967741935484,0.12903225806451601,0,0,P-Sensitive,0.6,0.2,10608.0,0.4,0.6,0.5483870967741935,0.4516129032258065,0.5483870967741935,0.4516129032258065,1747.0,Do_Not_Divert,-0.881257452,Divert,-0.6,Divert,-0.4516129032258065
PSU,119,Human_Single,Final-Exam-1,5,7,11950.0,1,1.0,0.339260335,2,1,4930.0,0.5,0.5,0.7714285714285717,0.22857142857142837,0,0,P-Sensitive,0.4,0.2,3681.0,0.3,0.7,0.3542857142857144,0.6457142857142856,0.3542857142857144,0.6457142857142856,1498.0,Do_Not_Divert,-0.19288759799999997,Do_Not_Divert,-0.19288759799999997,Do_Not_Divert,-0.22779106811428576
PSU,119,Human_Single,Final-Exam-1,5,8,12542.0,1,0.4,0.394115581,5,0,3026.0,0.5,0.5,0.870967741935484,0.129032258064516,0,0,P-Sensitive,0.4,0.8,6271.0,0.6,0.4,0.4516129032258064,0.5483870967741936,0.4516129032258064,0.5483870967741936,2200.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.47818769870967737
PSU,119,Human_Single,Final-Exam-1,5,9,19438.0,1,0.7,0.199395459,4,0,9610.0,0.45,0.55,0.9529411764705883,0.047058823529411736,0,0,P-Sensitive,0.6,0.8,6848.0,0.7,0.3,0.6094117647058823,0.3905882352941177,0.6094117647058823,0.3905882352941177,1685.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.3905882352941177
PSU,119,Human_Single,Final-Exam-1,5,10,26301.0,1,0.4,0.156548497,2,0,16115.0,0.45,0.55,0.9382239382239382,0.061776061776061715,9,9,P-Sensitive,0.6,0.2,7659.0,0.38,0.62,0.5752895752895753,0.42471042471042475,0.5752895752895753,0.42471042471042475,1482.0,Do_Not_Divert,-0.52204628456,Do_Not_Divert,-0.52204628456,Divert,-0.42471042471042475
PSU,119,Human_Single,Final-Exam-1,5,11,12652.0,1,0.7,0.213120256,4,1,3978.0,0.42,0.58,0.8836363636363638,0.11636363636363624,0,0,P-Sensitive,0.6,0.8,5585.0,0.71,0.29,0.6232727272727272,0.3767272727272728,0.6232727272727272,0.3767272727272728,2293.0,Divert,-0.29000000000000004,Divert,-0.29000000000000004,Divert,-0.3767272727272728
PSU,119,Human_Single,Final-Exam-1,5,12,13120.0,1,0.4,0.092339469,4,0,3354.0,0.4,0.6,0.8506417736289382,0.14935822637106178,0,0,P-Sensitive,0.6,0.8,5616.0,0.72,0.28,0.6298716452742124,0.37012835472578764,0.6298716452742124,0.37012835472578764,2106.0,Divert,-0.28,Divert,-0.28,Divert,-0.37012835472578764
PSU,119,Human_Single,Final-Exam-1,5,13,14476.0,1,0.7,0.299902868,3,0,3198.0,0.42,0.58,0.9192938209331653,0.08070617906683474,0,0,P-Sensitive,0.4,0.2,8065.0,0.28,0.72,0.38385876418663306,0.6161412358133669,0.38385876418663306,0.6161412358133669,2121.0,Do_Not_Divert,-0.33616318176000004,Do_Not_Divert,-0.33616318176000004,Do_Not_Divert,-0.46085422684085753
PSU,119,Human_Single,Final-Exam-1,5,14,14041.0,1,0.9,0.135517367,2,0,4571.0,0.4,0.6,0.8952108063855916,0.10478919361440844,0,0,P-Sensitive,0.6,0.2,7005.0,0.36,0.64,0.5580843225542366,0.44191567744576343,0.5580843225542366,0.44191567744576343,1513.0,Do_Not_Divert,-0.52485499152,Do_Not_Divert,-0.52485499152,Divert,-0.44191567744576343
PSU,119,Human_Single,Final-Exam-1,5,15,10062.0,1,1.0,0.20439163,3,1,1560.0,0.4,0.6,0.8103001111522788,0.18969988884772118,0,0,P-Sensitive,0.6,0.2,4492.0,0.36,0.64,0.5241200444609115,0.47587995553908846,0.5241200444609115,0.47587995553908846,1888.0,Do_Not_Divert,-0.6385140791999999,Do_Not_Divert,-0.6385140791999999,Divert,-0.47587995553908846
PSU,119,Human_Single,Final-Exam-1,5,16,26707.0,1,0.4,0.313338041,3,1,12292.0,0.42,0.58,0.9276120458080024,0.0723879541919977,0,0,P-Sensitive,0.4,0.2,12153.0,0.3,0.7,0.3855224091616005,0.6144775908383995,0.3855224091616005,0.6144775908383995,1560.0,Do_Not_Divert,-0.33599152619999995,Do_Not_Divert,-0.33599152619999995,Do_Not_Divert,-0.4317742087950233
PSU,119,Human_Single,Final-Exam-1,5,17,13166.0,1,0.7,0.07385908,5,1,2449.0,0.42,0.58,0.9057567530256316,0.09424324697436837,0,0,P-Sensitive,0.6,0.8,7956.0,0.7,0.3,0.6188486493948737,0.3811513506051263,0.6188486493948737,0.3811513506051263,1950.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.3811513506051263
PSU,119,Human_Single,Final-Exam-1,5,18,12995.0,1,0.4,0.120871362,3,0,3791.0,0.42,0.58,0.8781695691616722,0.12183043083832781,0,0,P-Sensitive,0.6,0.2,6458.0,0.36,0.64,0.5512678276646689,0.44873217233533114,0.5512678276646689,0.44873217233533114,1997.0,Do_Not_Divert,-0.81891785808,Divert,-0.64,Divert,-0.44873217233533114
PSU,119,Human_Single,Final-Exam-1,5,19,24040.0,1,0.7,0.084735652,5,0,7582.0,0.42,0.58,0.7828006310235573,0.21719936897644265,0,0,P-Sensitive,0.6,0.8,10748.0,0.07,0.93,0.6434398737952884,0.35656012620471156,0.6434398737952884,0.35656012620471156,2028.0,Divert,-0.9299999999999999,Do_Not_Divert,-0.2906850436,Divert,-0.35656012620471156
PSU,119,Human_Single,Final-Exam-1,5,20,30716.0,1,0.9,0.257999449,5,0,16598.0,0.44,0.56,0.8781695691616721,0.12183043083832786,19,19,P-Sensitive,0.4,0.8,10749.0,0.62,0.38,0.44873217233533114,0.5512678276646689,0.44873217233533114,0.5512678276646689,1934.0,Divert,-0.38,Divert,-0.38,Divert,-0.5512678276646689
PSU,119,Human_Single,Final-Exam-1,5,21,14305.0,1,0.4,0.213587953,2,0,5351.0,0.44,0.56,0.7828006310235572,0.2171993689764428,0,0,P-Sensitive,0.6,0.2,6037.0,0.36,0.64,0.5131202524094228,0.48687974759057717,0.5131202524094228,0.48687974759057717,1701.0,Do_Not_Divert,-0.41243334768,Do_Not_Divert,-0.41243334768,Divert,-0.48687974759057717
PSU,119,Human_Single,Final-Exam-1,5,22,14196.0,1,0.7,0.360724109,2,1,3245.0,0.44,0.56,0.6431161985253274,0.3568838014746725,0,0,P-Sensitive,0.4,0.2,8081.0,0.29,0.71,0.32862323970506546,0.6713767602949345,0.32862323970506546,0.6713767602949345,1763.0,Do_Not_Divert,-0.16156003355999998,Do_Not_Divert,-0.16156003355999998,Do_Not_Divert,-0.18307717805291826
PSU,119,Human_Single,Final-Exam-1,5,23,11872.0,1,0.9,0.340691838,2,0,2372.0,0.44,0.56,0.5747439320742718,0.4252560679257282,0,0,P-Sensitive,0.4,0.2,5678.0,0.29,0.71,0.31494878641485446,0.6850512135851455,0.31494878641485446,0.6850512135851455,1950.0,Do_Not_Divert,-0.18479746791999996,Do_Not_Divert,-0.18479746791999996,Do_Not_Divert,-0.2006956491515241
PSU,119,Human_Single,Final-Exam-1,5,24,18346.0,1,0.4,0.395770474,4,0,2465.0,0.44,0.56,0.7299522422254546,0.2700477577745455,0,0,P-Sensitive,0.4,0.8,11419.0,0.65,0.35,0.5080191031098182,0.49198089689018176,0.5080191031098182,0.49198089689018176,3073.0,Divert,-0.35,Divert,-0.35,Do_Not_Divert,-0.4236047225286519
PSU,119,Human_Single,Final-Exam-1,5,25,30607.0,1,0.7,0.067379657,2,0,5070.0,0.44,0.56,0.8902202262398717,0.10977977376012826,0,0,U-Sensitive,0.6,0.2,21684.0,0.4,0.6,0.5560880904959487,0.44391190950405135,0.5560880904959487,0.44391190950405135,2542.0,Do_Not_Divert,-0.6921925488,Divert,-0.6,Divert,-0.44391190950405135
PSU,119,Human_Single,Final-Exam-1,5,26,17753.0,1,0.4,0.492382841,2,0,4181.0,0.6,0.4,0.9605171282620993,0.03948287173790069,0,0,U-Sensitive,0.4,0.2,5023.0,0.32,0.68,0.3921034256524199,0.6078965743475802,0.3921034256524199,0.6078965743475802,7207.0,Do_Not_Divert,-0.009749963519999981,Do_Not_Divert,-0.009749963519999981,Do_Not_Divert,-0.01194685655055662
PSU,119,Human_Single,Final-Exam-1,5,27,20295.0,1,0.7,0.179338916,2,1,5054.0,0.56,0.44,0.9480400141681663,0.051959985831833734,0,0,U-Sensitive,0.6,0.2,10702.0,0.45,0.55,0.5792160056672664,0.4207839943327336,0.5792160056672664,0.4207839943327336,1950.0,Do_Not_Divert,-0.5771899512,Divert,-0.55,Divert,-0.4207839943327336
PSU,119,Human_Single,Final-Exam-1,5,28,29640.0,1,0.4,0.28343322,3,0,5741.0,0.6,0.4,0.9820585117388202,0.017941488261179857,0,0,U-Sensitive,0.4,0.2,15803.0,0.32,0.68,0.39641170234776407,0.603588297652236,0.39641170234776407,0.603588297652236,6022.0,Do_Not_Divert,-0.4158082176000001,Do_Not_Divert,-0.4158082176000001,Do_Not_Divert,-0.5150976355906423
PSU,119,Human_Single,Final-Exam-1,5,29,15257.0,1,0.4,0.364549466,3,0,7114.0,0.7,0.3,0.9900000000000001,0.01,0,0,U-Sensitive,0.4,0.2,4586.0,0.35,0.65,0.39818961063410385,0.6018103893658961,0.39818961063410385,0.6018103893658961,2496.0,Do_Not_Divert,-0.28444612140000003,Do_Not_Divert,-0.28444612140000003,Do_Not_Divert,-0.3236099723618487
PSU,119,Human_Single,Final-Exam-1,5,30,22449.0,1,0.7,0.405064759,3,1,12823.0,0.7,0.3,0.9879670447842969,0.012032955215703186,29,29,U-Sensitive,0.4,0.2,6662.0,0.32,0.68,0.39759340895685935,0.6024065910431406,0.39759340895685935,0.6024065910431406,2059.0,Do_Not_Divert,-0.18227566272,Do_Not_Divert,-0.18227566272,Do_Not_Divert,-0.226473756595986
PSU,119,Human_Single,Final-Exam-1,5,31,17674.0,1,0.9,0.395770474,4,1,4851.0,0.65,0.35,0.9840201546336116,0.01597984536638837,0,0,U-Sensitive,0.4,0.8,9579.0,0.6,0.4,0.40639193814655533,0.5936080618534447,0.40639193814655533,0.5936080618534447,2464.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.3388643126658943
PSU,119,Human_Single,Final-Exam-1,5,32,11701.0,1,0.4,0.087179414,5,0,2247.0,0.65,0.35,0.9685429874632491,0.03145701253675093,0,0,U-Sensitive,0.6,0.8,5460.0,0.7,0.3,0.6062914025073501,0.39370859749264986,0.6062914025073501,0.39370859749264986,1763.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.39370859749264986
PSU,119,Human_Single,Final-Exam-1,5,33,23306.0,1,0.7,0.402754677,4,0,15147.0,0.65,0.35,0.9840201546336116,0.015979845366388377,0,0,U-Sensitive,0.4,0.8,4665.0,0.7,0.3,0.4063919381465554,0.5936080618534446,0.4063919381465554,0.5936080618534446,2152.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Do_Not_Divert,-0.31615772231726236
PSU,119,Human_Single,Final-Exam-1,5,34,11232.0,1,0.4,0.106301143,4,1,1872.0,0.65,0.35,0.9685429874632491,0.031457012536750935,0,0,U-Sensitive,0.6,0.8,4384.0,0.7,0.3,0.6062914025073501,0.39370859749264986,0.6062914025073501,0.39370859749264986,3993.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.39370859749264986
PSU,119,Human_Single,Final-Exam-1,5,35,11840.0,1,0.4,0.30261077,4,1,2668.0,0.65,0.35,0.9584925500752163,0.041507449924783744,0,0,U-Sensitive,0.4,0.8,6411.0,0.6,0.4,0.4166029799699135,0.5833970200300864,0.4166029799699135,0.5833970200300864,1747.0,Divert,-0.4,Divert,-0.4,Divert,-0.5833970200300864
PSU,119,Human_Single,Final-Exam-1,5,36,9875.0,1,0.4,0.395770474,2,1,1482.0,0.65,0.35,0.9202935131615595,0.07970648683844045,0,0,U-Sensitive,0.4,0.2,5351.0,0.3,0.7,0.3840587026323119,0.6159412973676881,0.3840587026323119,0.6159412973676881,2215.0,Do_Not_Divert,-0.1250754312,Do_Not_Divert,-0.1250754312,Do_Not_Divert,-0.1601210261261633
PSU,119,Human_Single,Final-Exam-1,5,37,10593.0,1,0.7,0.231662933,2,1,2059.0,0.65,0.35,0.896475216480431,0.103524783519569,0,0,U-Sensitive,0.6,0.2,5367.0,0.5,0.5,0.5585900865921725,0.44140991340782754,0.5585900865921725,0.44140991340782754,1653.0,Divert,-0.5,Divert,-0.5,Divert,-0.44140991340782754
PSU,119,Human_Single,Final-Exam-1,5,38,10280.0,1,0.9,0.451564708,4,0,3276.0,0.65,0.35,0.8123743389081154,0.18762566109188455,0,0,U-Sensitive,0.4,0.8,4352.0,0.6,0.4,0.47505026443675386,0.5249497355632462,0.47505026443675386,0.5249497355632462,1466.0,Divert,-0.4,Do_Not_Divert,-0.2324894016000001,Do_Not_Divert,-0.18407358618137118
PSU,119,Human_Single,Final-Exam-1,5,39,14118.0,1,0.4,0.288965709,3,1,3198.0,0.65,0.35,0.6840323222396787,0.31596767776032136,0,0,U-Sensitive,0.4,0.2,7176.0,0.3,0.7,0.3368064644479357,0.6631935355520643,0.3368064644479357,0.6631935355520643,2839.0,Do_Not_Divert,-0.37986172379999994,Do_Not_Divert,-0.37986172379999994,Do_Not_Divert,-0.42646628057392083
PSU,119,Human_Single,Final-Exam-1,5,40,25350.0,1,0.7,0.109757875,5,1,4337.0,0.65,0.35,0.6188531270923208,0.38114687290767923,0,39,U-Sensitive,0.6,0.8,15740.0,0.7,0.3,0.6762293745815359,0.32377062541846413,0.6762293745815359,0.32377062541846413,4025.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.32377062541846413
PSU,120,Human_Single,Final-Exam-1,5,1,47486.0,1,1.0,0.453685998,5,0,NaN,NaN,NaN,NaN,NaN,NaN,0,P-Sensitive,0.4,0.8,33509.0,0.09,0.91,0.6000000000000001,0.3999999999999999,0.6000000000000001,0.3999999999999999,5772.0,Do_Not_Divert,-0.04168260180000002,Do_Not_Divert,-0.04168260180000002,Do_Not_Divert,-0.2778840120000002
PSU,120,Human_Single,Final-Exam-1,5,2,46644.0,1,0.4,0.477890016,4,0,7239.0,0.4,0.6,0.3333333333333333,0.6666666666666666,0,0,P-Sensitive,0.4,0.8,35521.0,0.55,0.45,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.33333333333333337,2340.0,Divert,-0.44999999999999996,Do_Not_Divert,-0.09728392960000012,Do_Not_Divert,-0.1179199146666668
PSU,120,Human_Single,Final-Exam-1,5,3,9922.0,1,0.7,0.135917843,4,1,2091.0,0.4,0.6,0.6,0.39999999999999997,0,0,P-Sensitive,0.6,0.8,4945.0,0.33,0.67,0.6799999999999999,0.32000000000000006,0.6799999999999999,0.32000000000000006,1966.0,Do_Not_Divert,-0.9611768944800001,Divert,-0.6699999999999999,Divert,-0.32000000000000006
PSU,120,Human_Single,Final-Exam-1,5,4,8986.0,1,0.4,0.478895064,4,0,1248.0,0.4,0.6,0.5294117647058824,0.47058823529411764,0,0,P-Sensitive,0.4,0.8,4836.0,0.1,0.9,0.5882352941176471,0.4117647058823529,0.5882352941176471,0.4117647058823529,1950.0,Do_Not_Divert,-0.016883948800000017,Do_Not_Divert,-0.016883948800000017,Do_Not_Divert,-0.09931734588235303
PSU,120,Human_Single,Final-Exam-1,5,5,7690.0,1,0.7,0.143598299,4,0,1092.0,0.4,0.6,0.7714285714285717,0.22857142857142843,0,0,P-Sensitive,0.6,0.8,3541.0,0.4,0.6,0.6457142857142857,0.3542857142857143,0.6457142857142857,0.3542857142857143,2168.0,Do_Not_Divert,-1.1404854432,Divert,-0.6,Divert,-0.3542857142857143
PSU,120,Human_Single,Final-Exam-1,5,6,7988.0,1,0.9,0.132809395,3,1,406.0,0.4,0.6,0.870967741935484,0.12903225806451601,0,0,P-Sensitive,0.6,0.2,4150.0,0.5,0.5,0.5483870967741935,0.4516129032258065,0.5483870967741935,0.4516129032258065,2620.0,Divert,-0.5,Divert,-0.5,Divert,-0.4516129032258065
PSU,120,Human_Single,Final-Exam-1,5,7,25802.0,1,1.0,0.339260335,2,1,390.0,0.4,0.6,0.7714285714285717,0.22857142857142837,0,0,P-Sensitive,0.4,0.2,3307.0,0.55,0.45,0.3542857142857144,0.6457142857142856,0.3542857142857144,0.6457142857142856,5616.0,Do_Not_Divert,-0.35362726299999997,Do_Not_Divert,-0.35362726299999997,Do_Not_Divert,-0.22779106811428576
PSU,120,Human_Single,Final-Exam-1,5,8,16692.0,1,0.4,0.394115581,5,0,3541.0,0.4,0.6,0.870967741935484,0.129032258064516,0,0,P-Sensitive,0.4,0.8,9547.0,0.9,0.1,0.4516129032258064,0.5483870967741936,0.4516129032258064,0.5483870967741936,2684.0,Do_Not_Divert,-0.9529597710000001,Divert,-0.09999999999999998,Do_Not_Divert,-0.47818769870967737
PSU,120,Human_Single,Final-Exam-1,5,9,12371.0,1,0.7,0.199395459,4,0,4399.0,0.4,0.6,0.9529411764705883,0.047058823529411736,0,0,P-Sensitive,0.6,0.8,5117.0,0.8,0.2,0.6094117647058823,0.3905882352941177,0.6094117647058823,0.3905882352941177,1872.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3905882352941177
PSU,120,Human_Single,Final-Exam-1,5,10,46816.0,1,0.4,0.156548497,2,0,4056.0,0.4,0.6,0.9382239382239382,0.061776061776061715,0,9,P-Sensitive,0.6,0.2,39811.0,0.25,0.75,0.5752895752895753,0.42471042471042475,0.5752895752895753,0.42471042471042475,2122.0,Do_Not_Divert,-0.343451503,Do_Not_Divert,-0.343451503,Divert,-0.42471042471042475
PSU,120,Human_Single,Final-Exam-1,5,11,83787.0,1,0.7,0.213120256,4,1,1872.0,0.4,0.6,0.8836363636363638,0.11636363636363624,0,0,P-Sensitive,0.6,0.8,6177.0,0.6,0.4,0.6232727272727272,0.3767272727272728,0.6232727272727272,0.3767272727272728,37050.0,Divert,-0.4,Divert,-0.4,Divert,-0.3767272727272728
PSU,120,Human_Single,Final-Exam-1,5,12,24524.0,1,0.4,0.092339469,4,0,1701.0,0.4,0.6,0.8506417736289382,0.14935822637106178,0,0,P-Sensitive,0.6,0.8,6911.0,0.55,0.45,0.6298716452742124,0.37012835472578764,0.6298716452742124,0.37012835472578764,2995.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.37012835472578764
PSU,120,Human_Single,Final-Exam-1,5,13,19234.0,1,0.7,0.299902868,3,0,2168.0,0.4,0.6,0.9192938209331653,0.08070617906683474,0,0,P-Sensitive,0.4,0.2,11622.0,0.05,0.95,0.38385876418663306,0.6161412358133669,0.38385876418663306,0.6161412358133669,3557.0,Do_Not_Divert,-0.0600291396,Do_Not_Divert,-0.0600291396,Do_Not_Divert,-0.46085422684085753
PSU,120,Human_Single,Final-Exam-1,5,14,12839.0,1,0.9,0.135517367,2,0,2216.0,0.4,0.6,0.8952108063855916,0.10478919361440844,0,0,P-Sensitive,0.6,0.2,6489.0,0.03,0.97,0.5580843225542366,0.44191567744576343,0.5580843225542366,0.44191567744576343,3105.0,Do_Not_Divert,-0.04373791596,Do_Not_Divert,-0.04373791596,Divert,-0.44191567744576343
