site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_probs_time,red_tactics_probs_tactic_1,red_tactics_probs_tactic_2,red_tactics_batch_plot_trials_reviewed,red_tactics_batch_plot_trials_total,red_tactics_actual_red_tactic,bluebook_P-Sensitive_prob_1,bluebook_U-Sensitive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_normative_1,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,35,Human_Single,Sample-Exam-2,5,17,17565.0,1,0.7,0.16660703387149745,2,1,2449.0,10.0,90.0,0,16,U-Sensitive,0.6,0.2,6255.0,0.2,0.3698856196979251,6630.0,Divert,-0.8,Do_Not_Divert,-0.26671437290280203,Do_Not_Divert,-0.49326905551748207
PSU,35,Human_Single,Sample-Exam-2,5,18,15288.0,1,0.4,0.21396188864545995,4,0,2059.0,10.0,90.0,0,17,U-Sensitive,0.6,0.8,7192.0,0.8,0.6993843533354758,4883.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3006156466645242
PSU,35,Human_Single,Sample-Exam-2,5,19,15709.0,1,0.4,0.5406303245778592,2,0,4774.0,10.0,90.0,0,18,U-Sensitive,0.4,0.2,4914.0,0.2,0.30785169833924314,5101.0,Do_Not_Divert,0.032504259662287364,Do_Not_Divert,0.032504259662287364,Do_Not_Divert,0.05003245770147459
PSU,35,Human_Single,Sample-Exam-2,5,20,12730.0,1,0.7,0.5331279305207988,2,0,1888.0,10.0,90.0,0,19,U-Sensitive,0.4,0.2,5554.0,0.2,0.3004328847107362,3884.0,Do_Not_Divert,0.026502344416639012,Do_Not_Divert,0.026502344416639012,Do_Not_Divert,0.03981087892344166
PSU,35,Human_Single,Sample-Exam-2,5,21,14352.0,1,0.4,0.4187358626187436,4,1,1856.0,10.0,90.0,0,20,U-Sensitive,0.4,0.8,9158.0,0.8,0.5616701509435701,1825.0,Do_Not_Divert,-0.5200904792400408,Divert,-0.19999999999999996,Do_Not_Divert,-0.3651491224738343
PSU,35,Human_Single,Sample-Exam-2,5,22,12059.0,1,0.4,0.024153519977379245,2,1,2824.0,10.0,90.0,0,21,U-Sensitive,0.6,0.2,4726.0,0.2,0.44701190899741206,3198.0,Divert,-0.8,Do_Not_Divert,-0.38067718401809664,Divert,-0.552988091002588
PSU,35,Human_Single,Sample-Exam-2,5,23,15148.0,1,0.7,0.4565132762271018,4,0,4789.0,10.0,90.0,0,22,U-Sensitive,0.4,0.8,6162.0,0.8,0.5654696796587653,2761.0,Do_Not_Divert,-0.27831503214654846,Divert,-0.19999999999999996,Do_Not_Divert,-0.19672339009015963
PSU,35,Human_Single,Sample-Exam-2,5,24,14398.0,1,0.4,0.1338524466475317,2,0,1528.0,10.0,90.0,0,23,U-Sensitive,0.6,0.2,7005.0,0.2,0.4427843610317199,4961.0,Do_Not_Divert,-0.29291804268197463,Do_Not_Divert,-0.29291804268197463,Divert,-0.5572156389682801
PSU,35,Human_Single,Sample-Exam-2,5,25,18315.0,1,0.7,0.2838746088141805,5,0,2325.0,10.0,90.0,0,24,U-Sensitive,0.4,0.8,8907.0,0.8,0.5685640604325018,6006.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.43143593956749815
PSU,35,Human_Single,Sample-Exam-2,5,26,10857.0,1,0.4,0.03420144334578612,2,0,1029.0,10.0,90.0,0,25,U-Sensitive,0.6,0.2,6162.0,0.2,0.4392628440379779,2699.0,Do_Not_Divert,-0.3726388453233711,Do_Not_Divert,-0.3726388453233711,Divert,-0.5607371559620221
PSU,35,Human_Single,Sample-Exam-2,5,27,15273.0,1,0.7,0.16372686269985226,3,1,1997.0,10.0,90.0,0,26,U-Sensitive,0.6,0.2,8268.0,0.2,0.42886351618796825,3479.0,Divert,-0.8,Do_Not_Divert,-0.4035277647601773,Divert,-0.5711364838120317
PSU,35,Human_Single,Sample-Exam-2,5,28,10857.0,1,0.4,0.17171667236987354,2,0,1248.0,10.0,90.0,0,27,U-Sensitive,0.6,0.2,5912.0,0.2,0.45806426895304425,2293.0,Divert,-0.8,Do_Not_Divert,-0.2626266621041012,Divert,-0.5419357310469557
PSU,35,Human_Single,Sample-Exam-2,5,29,18408.0,1,0.4,0.22717295455317754,2,0,8081.0,25.0,75.0,0,28,U-Sensitive,0.6,0.2,6396.0,0.2,0.48883836117965374,2917.0,Divert,-0.8,Do_Not_Divert,-0.218261636357458,Divert,-0.5111616388203463
PSU,35,Human_Single,Sample-Exam-2,5,30,16349.0,1,0.7,0.08962620493144347,2,1,2496.0,25.0,75.0,0,29,U-Sensitive,0.6,0.2,7473.0,0.2,0.47763524783857764,5179.0,Do_Not_Divert,-0.32829903605484523,Do_Not_Divert,-0.32829903605484523,Divert,-0.5223647521614223
PSU,35,Human_Single,Sample-Exam-2,5,31,23478.0,1,0.9,0.4106588140702512,2,0,9251.0,20.0,80.0,0,30,U-Sensitive,0.4,0.2,8143.0,0.2,0.33137034612732713,5258.0,Do_Not_Divert,-0.07147294874379906,Do_Not_Divert,-0.07147294874379906,Do_Not_Divert,-0.11842007881986702
PSU,35,Human_Single,Sample-Exam-2,5,32,24009.0,1,1.0,0.3664713149641192,2,0,6303.0,15.0,85.0,0,31,U-Sensitive,0.4,0.2,11185.0,0.2,0.3238689617945177,5710.0,Do_Not_Divert,-0.10682294802870462,Do_Not_Divert,-0.10682294802870462,Do_Not_Divert,-0.17298318636943144
PSU,35,Human_Single,Sample-Exam-2,5,33,23228.0,1,1.0,0.44514585412557806,4,0,2480.0,15.0,85.0,0,32,U-Sensitive,0.4,0.8,7863.0,0.8,0.568426792628952,3307.0,Do_Not_Divert,-0.35106653359630047,Divert,-0.19999999999999996,Do_Not_Divert,-0.24944452961438662
PSU,35,Human_Single,Sample-Exam-2,5,34,27612.0,1,0.4,0.3602641997703626,4,1,3510.0,15.0,85.0,0,33,U-Sensitive,0.4,0.8,12231.0,0.8,0.5524302767007565,5662.0,Do_Not_Divert,-0.8943091214696793,Divert,-0.19999999999999996,Divert,-0.4475697232992435
PSU,35,Human_Single,Sample-Exam-2,5,35,18642.0,1,0.4,0.3225367694825212,3,1,2746.0,15.0,85.0,0,34,U-Sensitive,0.4,0.2,7971.0,0.2,0.32930334209480694,7020.0,Do_Not_Divert,-0.2129558766209746,Do_Not_Divert,-0.2129558766209746,Do_Not_Divert,-0.3506354094500814
PSU,35,Human_Single,Sample-Exam-2,5,36,15897.0,1,0.7,0.370072156321682,2,1,2605.0,15.0,85.0,0,35,U-Sensitive,0.4,0.2,8378.0,0.2,0.323525042369731,3619.0,Divert,-0.8,Do_Not_Divert,-0.1039422749426544,Do_Not_Divert,-0.16813964452414248
PSU,35,Human_Single,Sample-Exam-2,5,37,26067.0,1,0.9,0.6221847653178568,2,1,9672.0,50.0,50.0,0,36,U-Sensitive,0.4,0.2,12339.0,0.2,0.3172301349238571,2699.0,Do_Not_Divert,0.09774781225428547,Do_Not_Divert,0.09774781225428547,Do_Not_Divert,0.15504275834969414
PSU,35,Human_Single,Sample-Exam-2,5,38,18549.0,1,1.0,0.05851795340066013,2,0,6194.0,60.0,40.0,0,37,U-Sensitive,0.6,0.2,8673.0,0.6,0.42092661686397814,2574.0,Divert,-0.4,Divert,-0.4,Divert,-0.5790733831360219
PSU,35,Human_Single,Sample-Exam-2,5,39,21902.0,1,1.0,0.26757915107172003,2,1,4196.0,50.0,50.0,0,38,U-Sensitive,0.4,0.2,6381.0,0.2,0.30086575319819486,10389.0,Divert,-0.8,Do_Not_Divert,-0.185936679142624,Do_Not_Divert,-0.27970989508708327
PSU,35,Human_Single,Sample-Exam-2,5,40,20686.0,1,1.0,0.46259323796033636,4,1,5959.0,60.0,40.0,0,39,U-Sensitive,0.4,0.8,5788.0,0.8,0.6139472774774777,3510.0,Do_Not_Divert,-0.23940327705384734,Divert,-0.19999999999999996,Do_Not_Divert,-0.18372623770799484
PSU,036,Human_Single,Sample-Exam-2,5,1,27706.0,1,1.0,0.31497503765204016,3,0,NaN,NaN,NaN,NaN,0,P-Sensitive,0.4,0.2,16598.0,0.4,0.30000000000000004,7925.0,Do_Not_Divert,-0.44405990963510367,Do_Not_Divert,-0.44405990963510367,Do_Not_Divert,-0.33304493222632775
PSU,036,Human_Single,Sample-Exam-2,5,2,33056.0,1,0.4,0.5063359234067369,2,0,23758.0,50.0,50.0,0,1,P-Sensitive,0.4,0.2,5414.0,0.2,0.3333333333333333,2683.0,Do_Not_Divert,0.0050687387253895546,Do_Not_Divert,0.0050687387253895546,Do_Not_Divert,0.008447897875649257
PSU,036,Human_Single,Sample-Exam-2,5,3,21185.0,1,0.7,0.5833671913934919,3,1,2839.0,50.0,50.0,0,2,P-Sensitive,0.4,0.2,4431.0,0.2,0.32,3400.0,Do_Not_Divert,0.1000406296721903,Do_Not_Divert,0.1000406296721903,Do_Not_Divert,0.16006500747550448
PSU,036,Human_Single,Sample-Exam-2,5,4,15085.0,1,0.4,0.18294592578280877,2,0,4789.0,30.0,70.0,0,3,P-Sensitive,0.6,0.2,4446.0,0.2,0.5,4945.0,Do_Not_Divert,-0.253643259373753,Do_Not_Divert,-0.253643259373753,Divert,-0.5
PSU,036,Human_Single,Sample-Exam-2,5,5,13432.0,1,0.7,0.600383523270104,2,0,2356.0,30.0,70.0,0,4,P-Sensitive,0.4,0.2,7129.0,0.2,0.3410520256170397,3026.0,Do_Not_Divert,0.08030681861608323,Do_Not_Divert,0.08030681861608323,Do_Not_Divert,0.13694401579937687
PSU,036,Human_Single,Sample-Exam-2,5,6,11123.0,1,0.9,0.35399626921032723,2,1,1685.0,30.0,70.0,0,5,P-Sensitive,0.4,0.2,4695.0,0.2,0.3248154218606679,3744.0,Divert,-0.8,Do_Not_Divert,-0.11680298463173822,Do_Not_Divert,-0.1896970536387158
PSU,036,Human_Single,Sample-Exam-2,5,7,10966.0,1,1.0,0.4936615703684375,5,1,2152.0,30.0,70.0,0,6,P-Sensitive,0.4,0.8,5086.0,0.8,0.5833369334991367,2480.0,Divert,-0.19999999999999996,Do_Not_Divert,-0.050707437052500026,Do_Not_Divert,-0.03697440104475734
PSU,036,Human_Single,Sample-Exam-2,5,8,14696.0,1,0.4,0.2934773373366659,5,0,5850.0,20.0,80.0,0,7,P-Sensitive,0.4,0.8,3869.0,0.8,0.5678979180658161,2122.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.43210208193418387
PSU,036,Human_Single,Sample-Exam-2,5,9,74661.0,1,0.7,0.11321259137099404,3,0,54132.0,20.0,80.0,8,8,U-Sensitive,0.6,0.2,11138.0,0.6,0.39694588071716885,8190.0,Divert,-0.4,Divert,-0.4,Divert,-0.6030541192828311
PSU,036,Human_Single,Sample-Exam-2,5,10,21138.0,1,0.4,0.03376673619351811,5,0,7410.0,70.0,30.0,0,9,U-Sensitive,0.6,0.8,7894.0,0.6,0.6881006199225657,4836.0,Divert,-0.4,Divert,-0.4,Divert,-0.31189938007743434
PSU,036,Human_Single,Sample-Exam-2,5,11,19157.0,1,0.4,0.18404820457740712,3,0,10624.0,80.0,20.0,0,10,U-Sensitive,0.6,0.2,5382.0,0.6,0.426299273976835,2090.0,Divert,-0.4,Divert,-0.4,Divert,-0.573700726023165
PSU,036,Human_Single,Sample-Exam-2,5,12,12901.0,1,0.7,0.38887270333701096,3,0,1919.0,80.0,20.0,0,11,U-Sensitive,0.4,0.2,5086.0,0.4,0.3091497344998376,4898.0,Do_Not_Divert,-0.2667055119911737,Do_Not_Divert,-0.2667055119911737,Do_Not_Divert,-0.2061298455542865
PSU,036,Human_Single,Sample-Exam-2,5,13,14867.0,1,0.9,0.057387496806439176,2,0,3120.0,80.0,20.0,0,12,U-Sensitive,0.6,0.2,4493.0,0.6,0.40536173084172955,3198.0,Divert,-0.4,Divert,-0.4,Divert,-0.5946382691582704
PSU,036,Human_Single,Sample-Exam-2,5,14,17769.0,1,1.0,0.2662596063096403,3,0,6318.0,80.0,20.0,0,13,U-Sensitive,0.4,0.2,4119.0,0.4,0.2918186786344388,6130.0,Do_Not_Divert,-0.5609769448568633,Do_Not_Divert,-0.5609769448568633,Do_Not_Divert,-0.40925887698128566
PSU,036,Human_Single,Sample-Exam-2,5,15,23119.0,1,1.0,0.5064099674647828,5,1,1591.0,80.0,20.0,0,14,U-Sensitive,0.4,0.8,9017.0,0.4,0.6344530460867768,11138.0,Do_Not_Divert,0.02563986985913136,Do_Not_Divert,0.02563986985913136,Do_Not_Divert,0.04066823383348607
PSU,036,Human_Single,Sample-Exam-2,5,16,15382.0,1,0.4,0.1598291374233498,2,1,2543.0,80.0,20.0,0,15,U-Sensitive,0.6,0.2,7379.0,0.6,0.391622221446807,4212.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.532873875494977
PSU,036,Human_Single,Sample-Exam-2,5,17,15849.0,1,0.7,0.16660703387149745,2,1,1544.0,80.0,20.0,0,16,U-Sensitive,0.6,0.2,5491.0,0.6,0.3698856196979251,7675.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.49326905551748207
PSU,036,Human_Single,Sample-Exam-2,5,18,14227.0,1,0.4,0.21396188864545995,4,0,2746.0,80.0,20.0,0,17,U-Sensitive,0.6,0.8,6942.0,0.6,0.6993843533354758,3276.0,Divert,-0.4,Divert,-0.4,Divert,-0.3006156466645242
PSU,036,Human_Single,Sample-Exam-2,5,19,10265.0,1,0.4,0.5406303245778592,2,0,1482.0,80.0,20.0,0,18,U-Sensitive,0.4,0.2,5788.0,0.4,0.30785169833924314,1997.0,Do_Not_Divert,0.06500851932457473,Do_Not_Divert,0.06500851932457473,Do_Not_Divert,0.05003245770147459
PSU,036,Human_Single,Sample-Exam-2,5,20,13089.0,1,0.7,0.5331279305207988,2,0,1560.0,80.0,20.0,0,19,U-Sensitive,0.4,0.2,5569.0,0.4,0.3004328847107362,2606.0,Do_Not_Divert,0.053004688833278024,Do_Not_Divert,0.053004688833278024,Do_Not_Divert,0.03981087892344166
PSU,036,Human_Single,Sample-Exam-2,5,21,13228.0,1,0.4,0.4187358626187436,4,1,2199.0,80.0,20.0,0,20,U-Sensitive,0.4,0.8,7067.0,0.4,0.5616701509435701,2512.0,Do_Not_Divert,-0.2600452396200204,Do_Not_Divert,-0.2600452396200204,Do_Not_Divert,-0.3651491224738343
PSU,036,Human_Single,Sample-Exam-2,5,22,9392.0,1,0.4,0.024153519977379245,2,1,1030.0,80.0,20.0,0,21,U-Sensitive,0.6,0.2,4836.0,0.6,0.44701190899741206,2044.0,Divert,-0.4,Divert,-0.4,Divert,-0.552988091002588
PSU,036,Human_Single,Sample-Exam-2,5,23,19547.0,1,0.7,0.4565132762271018,4,0,1638.0,80.0,20.0,0,22,U-Sensitive,0.4,0.8,5163.0,0.4,0.5654696796587653,11248.0,Do_Not_Divert,-0.13915751607327423,Do_Not_Divert,-0.13915751607327423,Do_Not_Divert,-0.19672339009015963
PSU,036,Human_Single,Sample-Exam-2,5,24,12854.0,1,0.4,0.1338524466475317,2,0,2698.0,80.0,20.0,0,23,U-Sensitive,0.6,0.2,6131.0,0.6,0.4427843610317199,3261.0,Divert,-0.4,Divert,-0.4,Divert,-0.5572156389682801
PSU,036,Human_Single,Sample-Exam-2,5,25,21310.0,1,0.7,0.2838746088141805,5,0,1435.0,80.0,20.0,0,24,U-Sensitive,0.4,0.8,12527.0,0.4,0.5685640604325018,5382.0,Divert,-0.6,Divert,-0.6,Divert,-0.43143593956749815
PSU,036,Human_Single,Sample-Exam-2,5,26,14055.0,1,0.4,0.03420144334578612,2,0,4851.0,60.0,40.0,0,25,U-Sensitive,0.6,0.2,4789.0,0.6,0.4392628440379779,2403.0,Divert,-0.4,Divert,-0.4,Divert,-0.5607371559620221
PSU,036,Human_Single,Sample-Exam-2,5,27,27581.0,1,0.7,0.16372686269985226,3,1,5242.0,60.0,40.0,0,26,U-Sensitive,0.6,0.2,13603.0,0.2,0.42886351618796825,5585.0,Do_Not_Divert,-0.4035277647601773,Do_Not_Divert,-0.4035277647601773,Divert,-0.5711364838120317
PSU,036,Human_Single,Sample-Exam-2,5,28,26099.0,1,0.4,0.17171667236987354,2,0,3479.0,60.0,40.0,0,27,U-Sensitive,0.6,0.2,17331.0,0.2,0.45806426895304425,3823.0,Do_Not_Divert,-0.2626266621041012,Do_Not_Divert,-0.2626266621041012,Divert,-0.5419357310469557
PSU,036,Human_Single,Sample-Exam-2,5,29,16520.0,1,0.4,0.22717295455317754,2,0,4056.0,60.0,40.0,0,28,U-Sensitive,0.6,0.2,6583.0,0.6,0.48883836117965374,4181.0,Divert,-0.4,Divert,-0.4,Divert,-0.5111616388203463
PSU,036,Human_Single,Sample-Exam-2,5,30,29297.0,1,0.7,0.08962620493144347,2,1,1826.0,60.0,40.0,0,29,U-Sensitive,0.6,0.2,17066.0,0.6,0.47763524783857764,8752.0,Divert,-0.4,Divert,-0.4,Divert,-0.5223647521614223
PSU,036,Human_Single,Sample-Exam-2,5,31,29999.0,1,0.9,0.4106588140702512,2,0,12995.0,50.0,50.0,0,30,U-Sensitive,0.4,0.2,6474.0,0.4,0.33137034612732713,8752.0,Do_Not_Divert,-0.14294589748759812,Do_Not_Divert,-0.14294589748759812,Do_Not_Divert,-0.11842007881986702
PSU,036,Human_Single,Sample-Exam-2,5,32,11560.0,1,1.0,0.3664713149641192,2,0,1810.0,50.0,50.0,0,31,U-Sensitive,0.4,0.2,5865.0,0.2,0.3238689617945177,2995.0,Do_Not_Divert,-0.10682294802870462,Do_Not_Divert,-0.10682294802870462,Do_Not_Divert,-0.17298318636943144
PSU,036,Human_Single,Sample-Exam-2,5,33,14398.0,1,1.0,0.44514585412557806,4,0,5085.0,40.0,60.0,0,32,U-Sensitive,0.4,0.8,6381.0,0.8,0.568426792628952,2106.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.24944452961438662
PSU,036,Human_Single,Sample-Exam-2,5,34,12761.0,1,0.4,0.3602641997703626,4,1,1311.0,40.0,60.0,0,33,U-Sensitive,0.4,0.8,6380.0,0.8,0.5524302767007565,3744.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.4475697232992435
PSU,036,Human_Single,Sample-Exam-2,5,35,18767.0,1,0.4,0.3225367694825212,3,1,7707.0,20.0,80.0,8,34,U-Sensitive,0.4,0.2,8081.0,0.2,0.32930334209480694,2262.0,Do_Not_Divert,-0.2129558766209746,Do_Not_Divert,-0.2129558766209746,Do_Not_Divert,-0.3506354094500814
PSU,036,Human_Single,Sample-Exam-2,5,36,11872.0,1,0.7,0.370072156321682,2,1,702.0,20.0,80.0,0,35,U-Sensitive,0.4,0.2,5289.0,0.2,0.323525042369731,4196.0,Do_Not_Divert,-0.1039422749426544,Do_Not_Divert,-0.1039422749426544,Do_Not_Divert,-0.16813964452414248
PSU,036,Human_Single,Sample-Exam-2,5,37,9875.0,1,0.9,0.6221847653178568,2,1,967.0,20.0,80.0,0,36,U-Sensitive,0.4,0.2,5023.0,0.2,0.3172301349238571,3151.0,Do_Not_Divert,0.09774781225428547,Do_Not_Divert,0.09774781225428547,Do_Not_Divert,0.15504275834969414
PSU,036,Human_Single,Sample-Exam-2,5,38,9547.0,1,1.0,0.05851795340066013,2,0,920.0,20.0,80.0,0,37,U-Sensitive,0.6,0.2,4711.0,0.2,0.42092661686397814,3229.0,Do_Not_Divert,-0.35318563727947194,Do_Not_Divert,-0.35318563727947194,Divert,-0.5790733831360219
PSU,036,Human_Single,Sample-Exam-2,5,39,22823.0,1,1.0,0.26757915107172003,2,1,5475.0,10.0,90.0,0,38,U-Sensitive,0.4,0.2,11810.0,0.2,0.30086575319819486,4758.0,Do_Not_Divert,-0.185936679142624,Do_Not_Divert,-0.185936679142624,Do_Not_Divert,-0.27970989508708327
PSU,036,Human_Single,Sample-Exam-2,5,40,17113.0,1,1.0,0.46259323796033636,4,1,6037.0,20.0,80.0,0,39,U-Sensitive,0.4,0.8,7176.0,0.8,0.6139472774774777,2886.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.18372623770799484
PSU,037,Human_Single,Sample-Exam-2,5,1,21778.0,1,1.0,0.31497503765204016,3,0,NaN,NaN,NaN,NaN,0,P-Sensitive,0.4,0.2,15319.0,0.4,0.30000000000000004,5304.0,Do_Not_Divert,-0.44405990963510367,Do_Not_Divert,-0.44405990963510367,Do_Not_Divert,-0.33304493222632775
PSU,037,Human_Single,Sample-Exam-2,5,2,22323.0,1,0.4,0.5063359234067369,2,0,8736.0,50.0,50.0,0,1,P-Sensitive,0.4,0.2,7223.0,0.4,0.3333333333333333,4882.0,Do_Not_Divert,0.010137477450779109,Do_Not_Divert,0.010137477450779109,Do_Not_Divert,0.008447897875649257
PSU,037,Human_Single,Sample-Exam-2,5,3,16022.0,1,0.7,0.5833671913934919,3,1,4119.0,50.0,50.0,0,2,P-Sensitive,0.4,0.2,5975.0,0.4,0.32,4882.0,Do_Not_Divert,0.2000812593443806,Do_Not_Divert,0.2000812593443806,Do_Not_Divert,0.16006500747550448
PSU,037,Human_Single,Sample-Exam-2,5,4,12058.0,1,0.4,0.18294592578280877,2,0,2761.0,50.0,50.0,0,3,P-Sensitive,0.6,0.2,4976.0,0.6,0.5,3417.0,Divert,-0.4,Divert,-0.4,Divert,-0.5
PSU,037,Human_Single,Sample-Exam-2,5,5,10172.0,1,0.7,0.600383523270104,2,0,2746.0,50.0,50.0,0,4,P-Sensitive,0.4,0.2,3869.0,0.2,0.3410520256170397,2527.0,Do_Not_Divert,0.08030681861608323,Do_Not_Divert,0.08030681861608323,Do_Not_Divert,0.13694401579937687
PSU,037,Human_Single,Sample-Exam-2,5,6,10202.0,1,0.9,0.35399626921032723,2,1,2886.0,50.0,50.0,0,5,P-Sensitive,0.4,0.2,3494.0,0.2,0.3248154218606679,2621.0,Do_Not_Divert,-0.11680298463173822,Do_Not_Divert,-0.11680298463173822,Do_Not_Divert,-0.1896970536387158
PSU,037,Human_Single,Sample-Exam-2,5,7,13837.0,1,1.0,0.4936615703684375,5,1,6022.0,40.0,60.0,0,6,P-Sensitive,0.4,0.8,4259.0,0.8,0.5833369334991367,2605.0,Divert,-0.19999999999999996,Do_Not_Divert,-0.050707437052500026,Do_Not_Divert,-0.03697440104475734
PSU,037,Human_Single,Sample-Exam-2,5,8,14789.0,1,0.4,0.2934773373366659,5,0,4805.0,30.0,70.0,0,7,P-Sensitive,0.4,0.8,5242.0,0.8,0.5678979180658161,2823.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.43210208193418387
PSU,037,Human_Single,Sample-Exam-2,5,9,14040.0,1,0.7,0.11321259137099404,3,0,2574.0,30.0,70.0,0,8,U-Sensitive,0.6,0.2,7488.0,0.2,0.39694588071716885,2902.0,Do_Not_Divert,-0.46414489035480716,Do_Not_Divert,-0.46414489035480716,Divert,-0.6030541192828311
PSU,037,Human_Single,Sample-Exam-2,5,10,16053.0,1,0.4,0.03376673619351811,5,0,6599.0,40.0,60.0,0,9,U-Sensitive,0.6,0.8,5398.0,0.7,0.6881006199225657,2932.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.31189938007743434
PSU,037,Human_Single,Sample-Exam-2,5,11,13275.0,1,0.4,0.18404820457740712,3,0,2480.0,40.0,60.0,0,10,U-Sensitive,0.6,0.2,5803.0,0.4,0.426299273976835,3978.0,Do_Not_Divert,-0.758284309014223,Divert,-0.6,Divert,-0.573700726023165
PSU,037,Human_Single,Sample-Exam-2,5,12,12543.0,1,0.7,0.38887270333701096,3,0,5023.0,40.0,60.0,0,11,U-Sensitive,0.4,0.2,3885.0,0.2,0.3091497344998376,2855.0,Do_Not_Divert,-0.13335275599558685,Do_Not_Divert,-0.13335275599558685,Do_Not_Divert,-0.2061298455542865
PSU,037,Human_Single,Sample-Exam-2,5,13,11341.0,1,0.9,0.057387496806439176,2,0,2293.0,40.0,60.0,0,12,U-Sensitive,0.6,0.2,4633.0,0.2,0.40536173084172955,3385.0,Do_Not_Divert,-0.3540900025548487,Do_Not_Divert,-0.3540900025548487,Divert,-0.5946382691582704
PSU,037,Human_Single,Sample-Exam-2,5,14,12979.0,1,1.0,0.2662596063096403,3,0,4212.0,30.0,70.0,0,13,U-Sensitive,0.4,0.2,4867.0,0.2,0.2918186786344388,3104.0,Do_Not_Divert,-0.28048847242843167,Do_Not_Divert,-0.28048847242843167,Do_Not_Divert,-0.40925887698128566
PSU,037,Human_Single,Sample-Exam-2,5,15,10468.0,1,1.0,0.5064099674647828,5,1,2481.0,30.0,70.0,0,14,U-Sensitive,0.4,0.8,3962.0,0.8,0.6344530460867768,3120.0,Divert,-0.19999999999999996,Do_Not_Divert,0.05127973971826272,Do_Not_Divert,0.04066823383348607
PSU,037,Human_Single,Sample-Exam-2,5,16,12620.0,1,0.4,0.1598291374233498,2,1,2699.0,30.0,70.0,0,15,U-Sensitive,0.6,0.2,5662.0,0.2,0.391622221446807,2949.0,Do_Not_Divert,-0.2721366900613202,Do_Not_Divert,-0.2721366900613202,Do_Not_Divert,-0.532873875494977
PSU,037,Human_Single,Sample-Exam-2,5,17,12012.0,1,0.7,0.16660703387149745,2,1,2059.0,30.0,70.0,0,16,U-Sensitive,0.6,0.2,5694.0,0.2,0.3698856196979251,2637.0,Do_Not_Divert,-0.26671437290280203,Do_Not_Divert,-0.26671437290280203,Do_Not_Divert,-0.49326905551748207
PSU,037,Human_Single,Sample-Exam-2,5,18,11061.0,1,0.4,0.21396188864545995,4,0,2215.0,30.0,70.0,0,17,U-Sensitive,0.6,0.8,4821.0,0.8,0.6993843533354758,3245.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3006156466645242
PSU,037,Human_Single,Sample-Exam-2,5,19,11497.0,1,0.4,0.5406303245778592,2,0,2106.0,30.0,70.0,0,18,U-Sensitive,0.4,0.2,5756.0,0.2,0.30785169833924314,2621.0,Do_Not_Divert,0.032504259662287364,Do_Not_Divert,0.032504259662287364,Do_Not_Divert,0.05003245770147459
PSU,037,Human_Single,Sample-Exam-2,5,20,11388.0,1,0.7,0.5331279305207988,2,0,2246.0,30.0,70.0,0,19,U-Sensitive,0.4,0.2,5164.0,0.2,0.3004328847107362,2652.0,Do_Not_Divert,0.026502344416639012,Do_Not_Divert,0.026502344416639012,Do_Not_Divert,0.03981087892344166
PSU,037,Human_Single,Sample-Exam-2,5,21,11045.0,1,0.4,0.4187358626187436,4,1,1981.0,30.0,70.0,0,20,U-Sensitive,0.4,0.8,5148.0,0.8,0.5616701509435701,2434.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.3651491224738343
PSU,037,Human_Single,Sample-Exam-2,5,22,11793.0,1,0.4,0.024153519977379245,2,1,2542.0,30.0,70.0,0,21,U-Sensitive,0.6,0.2,5601.0,0.2,0.44701190899741206,2574.0,Do_Not_Divert,-0.38067718401809664,Do_Not_Divert,-0.38067718401809664,Divert,-0.552988091002588
PSU,037,Human_Single,Sample-Exam-2,5,23,9469.0,1,0.7,0.4565132762271018,4,0,1888.0,30.0,70.0,0,22,U-Sensitive,0.4,0.8,3962.0,0.8,0.5654696796587653,2839.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Do_Not_Divert,-0.19672339009015963
