site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,red_tactics_probs_time,red_tactics_probs_tactic_1,red_tactics_probs_tactic_2,red_tactics_batch_plot_trials_reviewed,red_tactics_batch_plot_trials_total,red_tactics_actual_red_tactic,bluebook_Passive_prob_1,bluebook_Aggressive_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_normative_1,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,35,Human_Single,Sample-Exam-2,4,23,21387.0,1,0.9,0.11838515321658394,4,1,7379.0,50.0,50.0,0,22,Passive,0.5,0.8,7410.0,0.5,0.7865919203815005,5522.0,Do_Not_Divert,-1.5264593871336642,Divert,-0.5,Divert,-0.2134080796184995
PSU,35,Human_Single,Sample-Exam-2,4,24,24180.0,1,0.4,0.11931036298557418,3,0,6131.0,40.0,60.0,0,23,Passive,0.4,0.7,13525.0,0.7,0.6911117931085949,3105.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.30888820689140506
PSU,35,Human_Single,Sample-Exam-2,4,25,29126.0,1,0.4,0.17827541926157486,3,0,12839.0,35.0,65.0,0,24,Passive,0.4,0.7,6568.0,0.7,0.6948381120361266,8034.0,Do_Not_Divert,-1.3512432391013856,Divert,-0.30000000000000004,Divert,-0.30516188796387345
PSU,35,Human_Single,Sample-Exam-2,4,26,25958.0,1,0.7,0.14674770373450285,2,0,9235.0,35.0,65.0,0,25,Passive,0.4,0.7,11560.0,0.7,0.6899112937456415,2761.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.31008870625435847
PSU,35,Human_Single,Sample-Exam-2,4,27,22433.0,1,0.9,0.29071651885557737,2,0,4540.0,60.0,40.0,0,26,Passive,0.2,0.5,6770.0,0.2,0.48058517797043454,9797.0,Divert,-0.8,Do_Not_Divert,-0.1674267849155381,Do_Not_Divert,-0.4023141561282577
PSU,35,Human_Single,Sample-Exam-2,4,28,22636.0,1,1.0,0.5386277139695655,4,0,4883.0,75.0,25.0,0,27,Passive,0.3,0.6,5023.0,0.3,0.5712394620977558,11388.0,Divert,-0.7,Do_Not_Divert,0.09270651352695732,Do_Not_Divert,0.17652539640032472
PSU,35,Human_Single,Sample-Exam-2,4,29,21106.0,1,1.0,0.19462719744389978,3,0,5475.0,80.0,20.0,0,28,Passive,0.4,0.7,10000.0,0.4,0.653206932315172,4664.0,Do_Not_Divert,-0.7328947261346406,Divert,-0.6,Divert,-0.346793067684828
PSU,35,Human_Single,Sample-Exam-2,4,30,15335.0,1,1.0,0.09071799827850224,5,0,4680.0,90.0,10.0,0,29,Passive,0.5,0.8,6100.0,0.5,0.719447622776032,2527.0,Divert,-0.5,Divert,-0.5,Divert,-0.280552377223968
PSU,036,Human_Single,Sample-Exam-2,4,1,30934.0,1,1.0,0.07545171380980342,3,1,NaN,NaN,NaN,NaN,0,Aggressive,0.4,0.7,22666.0,0.7,0.55,6318.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.44999999999999996
PSU,036,Human_Single,Sample-Exam-2,4,2,35615.0,1,1.0,0.1565460732454368,4,1,18252.0,50.0,50.0,0,1,Aggressive,0.5,0.8,8424.0,0.5,0.6000000000000001,6693.0,Divert,-0.5,Divert,-0.5,Divert,-0.3999999999999999
PSU,036,Human_Single,Sample-Exam-2,4,3,39141.0,1,0.4,0.3948022410103358,4,0,13307.0,50.0,50.0,2,2,Aggressive,0.3,0.6,15678.0,0.6,0.4293103448275862,7894.0,Do_Not_Divert,-0.5049492431503882,Divert,-0.4,Do_Not_Divert,-0.3612998894955364
PSU,036,Human_Single,Sample-Exam-2,4,4,25225.0,1,0.4,0.2714142844945405,5,0,7753.0,30.0,70.0,0,3,Aggressive,0.3,0.6,11279.0,0.6,0.4814814814814815,4633.0,Divert,-0.4,Divert,-0.4,Divert,-0.5185185185185185
PSU,036,Human_Single,Sample-Exam-2,4,5,40747.0,1,0.7,0.3756224215885887,4,1,9563.0,40.0,60.0,0,4,Aggressive,0.3,0.6,4695.0,0.6,0.44009347069659555,24305.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.43790208127932756
PSU,036,Human_Single,Sample-Exam-2,4,6,26162.0,1,0.4,0.09262548691804384,5,0,6147.0,30.0,70.0,0,5,Aggressive,0.5,0.8,5085.0,0.8,0.6904745949033,12184.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3095254050967
PSU,036,Human_Single,Sample-Exam-2,4,7,43976.0,1,0.4,0.053420198799137286,5,0,23680.0,30.0,70.0,0,6,Aggressive,0.5,0.8,11357.0,0.8,0.7180939774852809,6849.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2819060225147191
PSU,036,Human_Single,Sample-Exam-2,4,8,21076.0,1,0.7,0.08277273307458533,4,1,5819.0,40.0,60.0,0,7,Aggressive,0.5,0.8,9391.0,0.8,0.661901550910317,4243.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.338098449089683
PSU,036,Human_Single,Sample-Exam-2,4,9,23368.0,1,0.4,0.2464048563937722,3,1,3588.0,40.0,60.0,0,8,Aggressive,0.4,0.7,6271.0,0.7,0.5929240625396189,11528.0,Do_Not_Divert,-1.0650996031461568,Divert,-0.30000000000000004,Divert,-0.40707593746038107
PSU,036,Human_Single,Sample-Exam-2,4,10,21232.0,1,0.4,0.3771191310070535,3,1,4322.0,40.0,60.0,0,9,Aggressive,0.2,0.5,3900.0,0.5,0.427919278284345,10608.0,Do_Not_Divert,-0.36864260697883944,Do_Not_Divert,-0.36864260697883944,Do_Not_Divert,-0.31549855664648885
PSU,036,Human_Single,Sample-Exam-2,4,11,19407.0,1,0.4,0.07766796912647744,3,0,7722.0,30.0,70.0,0,10,Aggressive,0.4,0.7,5320.0,0.7,0.663062165700902,5054.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.33693783429909796
PSU,036,Human_Single,Sample-Exam-2,4,12,10810.0,1,0.4,0.03954677830989195,4,0,2230.0,30.0,70.0,0,11,Aggressive,0.5,0.8,4821.0,0.8,0.7776858516535085,2714.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.22231414834649155
PSU,036,Human_Single,Sample-Exam-2,4,13,14883.0,1,0.4,0.34393801160644377,3,0,5570.0,20.0,80.0,0,12,Aggressive,0.2,0.5,4399.0,0.5,0.4851794027993705,2901.0,Do_Not_Divert,-0.4681859651806687,Do_Not_Divert,-0.4681859651806687,Do_Not_Divert,-0.4543083739708074
PSU,036,Human_Single,Sample-Exam-2,4,14,24195.0,1,0.7,0.3186642027383195,5,0,3198.0,20.0,80.0,0,13,Aggressive,0.3,0.6,4633.0,0.6,0.5775705852636723,15007.0,Do_Not_Divert,-1.0880147835700829,Divert,-0.4,Divert,-0.42242941473632767
PSU,036,Human_Single,Sample-Exam-2,4,15,14945.0,1,0.9,0.17109522686121537,3,0,2075.0,20.0,80.0,0,14,Aggressive,0.4,0.7,6209.0,0.7,0.6628310162319578,5335.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.33716898376804216
PSU,036,Human_Single,Sample-Exam-2,4,16,13276.0,1,0.4,0.27206971664978385,4,0,2839.0,20.0,80.0,0,15,Aggressive,0.3,0.6,4212.0,0.6,0.5774982812287396,5476.0,Divert,-0.4,Divert,-0.4,Divert,-0.4225017187712604
PSU,036,Human_Single,Sample-Exam-2,4,17,12480.0,1,0.7,0.10640265289148432,4,0,5148.0,20.0,80.0,0,16,Aggressive,0.5,0.8,4321.0,0.8,0.7627746827568872,1950.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2372253172431128
PSU,036,Human_Single,Sample-Exam-2,4,18,13057.0,1,0.4,0.5744615624367897,5,1,2215.0,20.0,80.0,0,17,Aggressive,0.3,0.6,5023.0,0.6,0.5746187790904876,3417.0,Do_Not_Divert,0.4467693746207382,Do_Not_Divert,0.4467693746207382,Do_Not_Divert,0.4278701209659821
PSU,036,Human_Single,Sample-Exam-2,4,19,10920.0,1,0.4,0.4925210262708236,4,0,1935.0,20.0,80.0,0,18,Aggressive,0.3,0.6,5038.0,0.6,0.5866382511488566,2715.0,Do_Not_Divert,-0.03589907390004665,Do_Not_Divert,-0.03589907390004665,Do_Not_Divert,-0.035099616550978215
PSU,036,Human_Single,Sample-Exam-2,4,20,10998.0,1,0.4,0.4836910745949127,5,1,1935.0,20.0,80.0,0,19,Aggressive,0.3,0.6,3603.0,0.6,0.5931042318972745,4462.0,Divert,-0.4,Do_Not_Divert,-0.09785355243052396,Do_Not_Divert,-0.09672892675454264
PSU,036,Human_Single,Sample-Exam-2,4,21,14025.0,1,0.4,0.542624242749763,4,0,2184.0,20.0,80.0,0,20,Passive,0.3,0.6,4524.0,0.6,0.5964784834237562,5881.0,Do_Not_Divert,0.20459636519886218,Do_Not_Divert,0.20459636519886218,Do_Not_Divert,0.20339554937971713
PSU,036,Human_Single,Sample-Exam-2,4,22,9750.0,1,0.7,0.09344175660336107,5,1,2028.0,20.0,80.0,0,21,Passive,0.5,0.8,4087.0,0.8,0.7939106878314803,2387.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.20608931216851967
PSU,036,Human_Single,Sample-Exam-2,4,23,10873.0,1,0.9,0.11838515321658394,4,1,2012.0,20.0,80.0,0,22,Passive,0.5,0.8,3869.0,0.8,0.7865919203815005,3993.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2134080796184995
PSU,036,Human_Single,Sample-Exam-2,4,24,15397.0,1,0.4,0.11931036298557418,3,0,2028.0,20.0,80.0,0,23,Passive,0.4,0.7,4649.0,0.7,0.6911117931085949,7987.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.30888820689140506
PSU,036,Human_Single,Sample-Exam-2,4,25,30046.0,1,0.4,0.17827541926157486,3,0,2246.0,20.0,80.0,0,24,Passive,0.4,0.7,18611.0,0.7,0.6948381120361266,8393.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.30516188796387345
PSU,036,Human_Single,Sample-Exam-2,4,26,9516.0,1,0.7,0.14674770373450285,2,0,2246.0,20.0,80.0,0,25,Passive,0.4,0.7,4306.0,0.7,0.6899112937456415,2215.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.31008870625435847
PSU,036,Human_Single,Sample-Exam-2,4,27,9063.0,1,0.9,0.29071651885557737,2,0,1794.0,20.0,80.0,0,26,Passive,0.2,0.5,3915.0,0.5,0.48058517797043454,2574.0,Divert,-0.5,Do_Not_Divert,-0.41856696228884527,Do_Not_Divert,-0.4023141561282577
PSU,036,Human_Single,Sample-Exam-2,4,28,10250.0,1,1.0,0.5386277139695655,4,0,1607.0,20.0,80.0,0,27,Passive,0.3,0.6,4197.0,0.6,0.5712394620977558,3494.0,Do_Not_Divert,0.18541302705391463,Do_Not_Divert,0.18541302705391463,Do_Not_Divert,0.17652539640032472
PSU,036,Human_Single,Sample-Exam-2,4,29,12636.0,1,1.0,0.19462719744389978,3,0,951.0,20.0,80.0,0,28,Passive,0.4,0.7,3744.0,0.7,0.653206932315172,7020.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.346793067684828
PSU,036,Human_Single,Sample-Exam-2,4,30,16411.0,1,1.0,0.09071799827850224,5,0,5694.0,80.0,20.0,0,29,Passive,0.5,0.8,5101.0,0.5,0.719447622776032,3853.0,Divert,-0.5,Divert,-0.5,Divert,-0.280552377223968
PSU,037,Human_Single,Sample-Exam-2,4,1,29297.0,1,1.0,0.07545171380980342,3,1,NaN,NaN,NaN,NaN,0,Aggressive,0.4,0.7,16911.0,0.4,0.55,11200.0,Do_Not_Divert,-1.0189158868564718,Divert,-0.6,Divert,-0.44999999999999996
PSU,037,Human_Single,Sample-Exam-2,4,2,42916.0,1,1.0,0.1565460732454368,4,1,21637.0,60.0,40.0,0,1,Aggressive,0.5,0.8,13619.0,0.5,0.6000000000000001,6224.0,Do_Not_Divert,-1.3738157070182528,Divert,-0.5,Divert,-0.3999999999999999
PSU,037,Human_Single,Sample-Exam-2,4,3,25038.0,1,0.4,0.3948022410103358,4,0,8720.0,60.0,40.0,0,2,Aggressive,0.3,0.6,10000.0,0.3,0.4293103448275862,5382.0,Do_Not_Divert,-0.2524746215751941,Do_Not_Divert,-0.2524746215751941,Do_Not_Divert,-0.3612998894955364
PSU,037,Human_Single,Sample-Exam-2,4,4,16583.0,1,0.4,0.2714142844945405,5,0,1170.0,60.0,40.0,0,3,Aggressive,0.3,0.6,11357.0,0.3,0.4814814814814815,2870.0,Do_Not_Divert,-0.6857571465163784,Do_Not_Divert,-0.6857571465163784,Divert,-0.5185185185185185
PSU,037,Human_Single,Sample-Exam-2,4,5,15147.0,1,0.7,0.3756224215885887,4,1,4383.0,60.0,40.0,0,4,Aggressive,0.3,0.6,7020.0,0.3,0.44009347069659555,2761.0,Do_Not_Divert,-0.29850618818738706,Do_Not_Divert,-0.29850618818738706,Do_Not_Divert,-0.43790208127932756
PSU,037,Human_Single,Sample-Exam-2,4,6,18502.0,1,0.4,0.09262548691804384,5,0,4259.0,60.0,40.0,0,5,Aggressive,0.5,0.8,10889.0,0.5,0.6904745949033,2433.0,Do_Not_Divert,-2.036872565409781,Divert,-0.5,Divert,-0.3095254050967
PSU,037,Human_Single,Sample-Exam-2,4,7,21372.0,1,0.4,0.053420198799137286,5,0,7550.0,55.0,45.0,0,6,Aggressive,0.5,0.8,8845.0,0.5,0.7180939774852809,3760.0,Do_Not_Divert,-2.2328990060043137,Divert,-0.5,Divert,-0.2819060225147191
PSU,037,Human_Single,Sample-Exam-2,4,8,18611.0,1,0.7,0.08277273307458533,4,1,3744.0,55.0,45.0,0,7,Aggressive,0.5,0.8,10296.0,0.5,0.661901550910317,2636.0,Do_Not_Divert,-1.6689090677016587,Divert,-0.5,Divert,-0.338098449089683
PSU,037,Human_Single,Sample-Exam-2,4,9,26177.0,1,0.4,0.2464048563937722,3,1,11450.0,50.0,50.0,0,8,Aggressive,0.4,0.7,10468.0,0.7,0.5929240625396189,2823.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.40707593746038107
PSU,037,Human_Single,Sample-Exam-2,4,10,19328.0,1,0.4,0.3771191310070535,3,1,6770.0,40.0,60.0,0,9,Aggressive,0.2,0.5,8720.0,0.5,0.427919278284345,2808.0,Do_Not_Divert,-0.36864260697883944,Do_Not_Divert,-0.36864260697883944,Do_Not_Divert,-0.31549855664648885
PSU,037,Human_Single,Sample-Exam-2,4,11,15350.0,1,0.4,0.07766796912647744,3,0,2465.0,40.0,60.0,0,10,Aggressive,0.4,0.7,8361.0,0.7,0.663062165700902,3401.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.33693783429909796
PSU,037,Human_Single,Sample-Exam-2,4,12,16115.0,1,0.4,0.03954677830989195,4,0,5336.0,40.0,60.0,0,11,Aggressive,0.5,0.8,6411.0,0.8,0.7776858516535085,3136.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.22231414834649155
PSU,037,Human_Single,Sample-Exam-2,4,13,20046.0,1,0.4,0.34393801160644377,3,0,10296.0,30.0,70.0,0,12,Aggressive,0.2,0.5,5117.0,0.5,0.4851794027993705,2886.0,Do_Not_Divert,-0.4681859651806687,Do_Not_Divert,-0.4681859651806687,Do_Not_Divert,-0.4543083739708074
PSU,037,Human_Single,Sample-Exam-2,4,14,12012.0,1,0.7,0.3186642027383195,5,0,3105.0,30.0,70.0,0,13,Aggressive,0.3,0.6,4570.0,0.6,0.5775705852636723,3042.0,Divert,-0.4,Divert,-0.4,Divert,-0.42242941473632767
PSU,037,Human_Single,Sample-Exam-2,4,15,12246.0,1,0.9,0.17109522686121537,3,0,3183.0,30.0,70.0,0,14,Aggressive,0.4,0.7,4165.0,0.7,0.6628310162319578,3291.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.33716898376804216
PSU,037,Human_Single,Sample-Exam-2,4,16,11108.0,1,0.4,0.27206971664978385,4,0,2293.0,30.0,70.0,0,15,Aggressive,0.3,0.6,4727.0,0.6,0.5774982812287396,2684.0,Divert,-0.4,Divert,-0.4,Divert,-0.4225017187712604
PSU,037,Human_Single,Sample-Exam-2,4,17,12277.0,1,0.7,0.10640265289148432,4,0,2667.0,30.0,70.0,0,16,Aggressive,0.5,0.8,4743.0,0.8,0.7627746827568872,3291.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2372253172431128
PSU,037,Human_Single,Sample-Exam-2,4,18,12261.0,1,0.4,0.5744615624367897,5,1,2418.0,30.0,70.0,0,17,Aggressive,0.3,0.6,4758.0,0.6,0.5746187790904876,3822.0,Divert,-0.4,Do_Not_Divert,0.4467693746207382,Do_Not_Divert,0.4278701209659821
PSU,037,Human_Single,Sample-Exam-2,4,19,11420.0,1,0.4,0.4925210262708236,4,0,2949.0,30.0,70.0,0,18,Aggressive,0.3,0.6,4383.0,0.6,0.5866382511488566,3042.0,Divert,-0.4,Do_Not_Divert,-0.03589907390004665,Do_Not_Divert,-0.035099616550978215
PSU,037,Human_Single,Sample-Exam-2,4,20,17643.0,1,0.4,0.4836910745949127,5,1,5662.0,30.0,70.0,0,19,Aggressive,0.3,0.6,6272.0,0.6,0.5931042318972745,3229.0,Divert,-0.4,Do_Not_Divert,-0.09785355243052396,Do_Not_Divert,-0.09672892675454264
PSU,037,Human_Single,Sample-Exam-2,4,21,16333.0,1,0.4,0.542624242749763,4,0,5897.0,20.0,80.0,0,20,Passive,0.3,0.6,4649.0,0.6,0.5964784834237562,4461.0,Divert,-0.4,Do_Not_Divert,0.20459636519886218,Do_Not_Divert,0.20339554937971713
PSU,037,Human_Single,Sample-Exam-2,4,22,10718.0,1,0.7,0.09344175660336107,5,1,1997.0,20.0,80.0,0,21,Passive,0.5,0.8,4415.0,0.8,0.7939106878314803,3416.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.20608931216851967
PSU,037,Human_Single,Sample-Exam-2,4,23,15381.0,1,0.9,0.11838515321658394,4,1,4820.0,25.0,75.0,0,22,Passive,0.5,0.8,4883.0,0.8,0.7865919203815005,4680.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2134080796184995
PSU,037,Human_Single,Sample-Exam-2,4,24,17098.0,1,0.4,0.11931036298557418,3,0,2543.0,25.0,75.0,0,23,Passive,0.4,0.7,10109.0,0.7,0.6911117931085949,2948.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.30888820689140506
PSU,037,Human_Single,Sample-Exam-2,4,25,12480.0,1,0.4,0.17827541926157486,3,0,3775.0,25.0,75.0,0,24,Passive,0.4,0.7,4306.0,0.7,0.6948381120361266,3369.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.30516188796387345
PSU,037,Human_Single,Sample-Exam-2,4,26,11794.0,1,0.7,0.14674770373450285,2,0,2886.0,25.0,75.0,0,25,Passive,0.4,0.7,4384.0,0.7,0.6899112937456415,3166.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.31008870625435847
PSU,037,Human_Single,Sample-Exam-2,4,27,11169.0,1,0.9,0.29071651885557737,2,0,3026.0,25.0,75.0,0,26,Passive,0.2,0.5,4399.0,0.5,0.48058517797043454,2839.0,Do_Not_Divert,-0.41856696228884527,Do_Not_Divert,-0.41856696228884527,Do_Not_Divert,-0.4023141561282577
PSU,037,Human_Single,Sample-Exam-2,4,28,12371.0,1,1.0,0.5386277139695655,4,0,2621.0,25.0,75.0,0,27,Passive,0.3,0.6,4805.0,0.6,0.5712394620977558,4087.0,Divert,-0.4,Do_Not_Divert,0.18541302705391463,Do_Not_Divert,0.17652539640032472
PSU,037,Human_Single,Sample-Exam-2,4,29,11092.0,1,1.0,0.19462719744389978,3,0,3058.0,25.0,75.0,0,28,Passive,0.4,0.7,4258.0,0.7,0.653206932315172,2886.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.346793067684828
PSU,037,Human_Single,Sample-Exam-2,4,30,19250.0,1,1.0,0.09071799827850224,5,0,9188.0,40.0,60.0,0,29,Passive,0.5,0.8,5195.0,0.8,0.719447622776032,3962.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.280552377223968
PSU,038,Human_Single,Sample-Exam-2,4,1,68718.0,1,1.0,0.07545171380980342,3,1,NaN,NaN,NaN,NaN,0,Aggressive,0.4,0.7,56862.0,0.55,0.55,10093.0,Divert,-0.44999999999999996,Divert,-0.44999999999999996,Divert,-0.44999999999999996
PSU,038,Human_Single,Sample-Exam-2,4,2,62509.0,1,1.0,0.1565460732454368,4,1,43680.0,40.0,60.0,0,1,Aggressive,0.5,0.8,15460.0,0.8,0.6000000000000001,2246.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3999999999999999
PSU,038,Human_Single,Sample-Exam-2,4,3,22106.0,1,0.4,0.3948022410103358,4,0,8003.0,40.0,60.0,0,2,Aggressive,0.3,0.6,9017.0,0.6,0.4293103448275862,3994.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.3612998894955364
PSU,038,Human_Single,Sample-Exam-2,4,4,17331.0,1,0.4,0.2714142844945405,5,0,9313.0,30.0,70.0,0,3,Aggressive,0.3,0.6,4462.0,0.6,0.4814814814814815,2386.0,Divert,-0.4,Divert,-0.4,Divert,-0.5185185185185185
PSU,038,Human_Single,Sample-Exam-2,4,5,11654.0,1,0.7,0.3756224215885887,4,1,2387.0,30.0,70.0,0,4,Aggressive,0.3,0.6,5273.0,0.6,0.44009347069659555,3104.0,Divert,-0.4,Divert,-0.4,Do_Not_Divert,-0.43790208127932756
PSU,038,Human_Single,Sample-Exam-2,4,6,9032.0,1,0.4,0.09262548691804384,5,0,2106.0,30.0,70.0,0,5,Aggressive,0.5,0.8,3759.0,0.8,0.6904745949033,2434.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.3095254050967
PSU,038,Human_Single,Sample-Exam-2,4,7,9937.0,1,0.4,0.053420198799137286,5,0,1482.0,30.0,70.0,0,6,Aggressive,0.5,0.8,4399.0,0.8,0.7180939774852809,2824.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2819060225147191
PSU,038,Human_Single,Sample-Exam-2,4,8,16911.0,1,0.7,0.08277273307458533,4,1,6880.0,40.0,60.0,0,7,Aggressive,0.5,0.8,6037.0,0.8,0.661901550910317,3026.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.338098449089683
PSU,038,Human_Single,Sample-Exam-2,4,9,11856.0,1,0.4,0.2464048563937722,3,1,1653.0,40.0,60.0,0,8,Aggressive,0.4,0.7,6989.0,0.7,0.5929240625396189,2184.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.40707593746038107
PSU,038,Human_Single,Sample-Exam-2,4,10,54241.0,1,0.4,0.3771191310070535,3,1,24772.0,40.0,60.0,0,9,Aggressive,0.2,0.5,7738.0,0.5,0.427919278284345,2621.0,Do_Not_Divert,-0.36864260697883944,Do_Not_Divert,-0.36864260697883944,Do_Not_Divert,-0.31549855664648885
PSU,038,Human_Single,Sample-Exam-2,4,11,48360.0,1,0.4,0.07766796912647744,3,0,36551.0,30.0,70.0,10,10,Aggressive,0.4,0.7,8049.0,0.7,0.663062165700902,3027.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.33693783429909796
PSU,038,Human_Single,Sample-Exam-2,4,12,16458.0,1,0.4,0.03954677830989195,4,0,2231.0,30.0,70.0,0,11,Aggressive,0.5,0.8,5132.0,0.8,0.7776858516535085,8159.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.22231414834649155
PSU,038,Human_Single,Sample-Exam-2,4,13,25631.0,1,0.4,0.34393801160644377,3,0,8861.0,30.0,70.0,0,12,Aggressive,0.2,0.5,7706.0,0.5,0.4851794027993705,8299.0,Do_Not_Divert,-0.4681859651806687,Do_Not_Divert,-0.4681859651806687,Do_Not_Divert,-0.4543083739708074
PSU,038,Human_Single,Sample-Exam-2,4,14,11404.0,1,0.7,0.3186642027383195,5,0,1061.0,30.0,70.0,0,13,Aggressive,0.3,0.6,5865.0,0.6,0.5775705852636723,2840.0,Divert,-0.4,Divert,-0.4,Divert,-0.42242941473632767
PSU,038,Human_Single,Sample-Exam-2,4,15,8892.0,1,0.9,0.17109522686121537,3,0,1825.0,30.0,70.0,0,14,Aggressive,0.4,0.7,4337.0,0.7,0.6628310162319578,1918.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.33716898376804216
PSU,038,Human_Single,Sample-Exam-2,4,16,11434.0,1,0.4,0.27206971664978385,4,0,3338.0,30.0,70.0,0,15,Aggressive,0.3,0.6,4867.0,0.6,0.5774982812287396,2044.0,Do_Not_Divert,-1.0940653600810375,Divert,-0.4,Divert,-0.4225017187712604
PSU,038,Human_Single,Sample-Exam-2,4,17,11825.0,1,0.7,0.10640265289148432,4,0,1186.0,30.0,70.0,0,16,Aggressive,0.5,0.8,7020.0,0.8,0.7627746827568872,2870.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2372253172431128
PSU,038,Human_Single,Sample-Exam-2,4,18,21856.0,1,0.4,0.5744615624367897,5,1,1623.0,30.0,70.0,0,17,Aggressive,0.3,0.6,4430.0,0.6,0.5746187790904876,3198.0,Do_Not_Divert,0.4467693746207382,Do_Not_Divert,0.4467693746207382,Do_Not_Divert,0.4278701209659821
PSU,038,Human_Single,Sample-Exam-2,4,19,14445.0,1,0.4,0.4925210262708236,4,0,1919.0,30.0,70.0,0,18,Aggressive,0.3,0.6,3931.0,0.6,0.5866382511488566,4695.0,Do_Not_Divert,-0.03589907390004665,Do_Not_Divert,-0.03589907390004665,Do_Not_Divert,-0.035099616550978215
PSU,038,Human_Single,Sample-Exam-2,4,20,18845.0,1,0.4,0.4836910745949127,5,1,3058.0,30.0,70.0,0,19,Aggressive,0.3,0.6,5226.0,0.6,0.5931042318972745,3994.0,Do_Not_Divert,-0.09785355243052396,Do_Not_Divert,-0.09785355243052396,Do_Not_Divert,-0.09672892675454264
PSU,038,Human_Single,Sample-Exam-2,4,21,8190.0,1,0.4,0.542624242749763,4,0,1404.0,30.0,70.0,0,20,Passive,0.3,0.6,3838.0,0.6,0.5964784834237562,2075.0,Do_Not_Divert,0.20459636519886218,Do_Not_Divert,0.20459636519886218,Do_Not_Divert,0.20339554937971713
PSU,038,Human_Single,Sample-Exam-2,4,22,11076.0,1,0.7,0.09344175660336107,5,1,1451.0,30.0,70.0,0,21,Passive,0.5,0.8,4711.0,0.8,0.7939106878314803,2699.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.20608931216851967
PSU,038,Human_Single,Sample-Exam-2,4,23,10515.0,1,0.9,0.11838515321658394,4,1,983.0,30.0,70.0,0,22,Passive,0.5,0.8,4119.0,0.8,0.7865919203815005,4586.0,Divert,-0.19999999999999996,Divert,-0.19999999999999996,Divert,-0.2134080796184995
PSU,038,Human_Single,Sample-Exam-2,4,24,29671.0,1,0.4,0.11931036298557418,3,0,1419.0,30.0,70.0,0,23,Passive,0.4,0.7,6178.0,0.7,0.6911117931085949,21107.0,Divert,-0.30000000000000004,Divert,-0.30000000000000004,Divert,-0.30888820689140506
