026,10,1,0.3,0.7
029,1,1,0.99,0.01
029,2,1,0.75,0.25
029,3,1,0.65,0.35
029,4,1,0.25,0.75
029,5,1,0.99,0.01
029,6,1,0.01,0.99
029,7,1,0.01,0.99
029,8,1,0.35,0.65
029,9,1,0.6,0.4
029,10,1,0.8,0.2
200,1,1,0.01,0.99
200,2,1,0.78,0.22
200,3,1,0.9,0.1
200,4,1,0.85,0.15
200,5,1,0.99,0.01
200,6,1,0.05,0.95
200,7,1,0.01,0.99
200,8,1,0.2,0.8
200,9,1,0.5,0.5
200,10,1,0.18,0.82
201,1,1,0.79,0.21
201,2,1,0.7,0.3
201,3,1,0.67,0.33
201,4,1,0.25,0.75
201,5,1,0.8,0.2
201,6,1,0.2,0.8
201,7,1,0.6,0.4
201,8,1,0.62,0.38
201,9,1,0.6,0.4
201,10,1,0.6,0.4
