72,6,0,2,0.15,0.85
72,7,4,1,0.6,0.4
72,8,2,2,0.45,0.55
72,9,3,1,0.45,0.55
72,10,1,1,0.65,0.35
73,1,3,2,0.9,0.1
73,2,2,1,0.35,0.65
73,3,2,2,0.65,0.35
73,4,1,2,0.3,0.7
73,5,1,1,0.68,0.32
73,6,0,2,0,1
73,7,3,1,0.5,0.5
73,8,3,2,0.5,0.5
73,9,1,1,0.5,0.5
73,10,3,1,0.5,0.5
74,1,4,2,0.75,0.25
74,2,1,1,0.8,0.2
74,3,4,2,0.6,0.4
74,4,1,2,0.3,0.7
74,5,0,1,1,0
74,6,1,2,0.5,0.5
74,7,1,1,0.5,0.5
74,8,1,2,0.35,0.65
74,9,3,1,0.3,0.7
74,10,1,1,0.65,0.35
75,1,1,2,0.2,0.8
75,2,1,1,0.8,0.2
75,3,3,2,0.5,0.5
75,4,1,2,0.2,0.8
75,5,3,1,0.5,0.5
75,6,1,2,0.25,0.75
75,7,2,1,0.8,0.2
75,8,1,2,0.25,0.75
75,9,3,1,0.7,0.3
75,10,3,1,0.5,0.5
76,1,4,2,0.67,0.33
76,2,1,1,0.79,0.21
76,3,6,2,0.96,0.04
76,4,4,2,0.76,0.24
76,5,0,1,0.87,0.13
76,6,0,2,0.05,0.95
76,7,0,1,1,0
76,8,0,2,0.11,0.89
76,9,4,1,0.15,0.85
76,10,0,1,1,0
77,1,2,2,0.8,0.2
77,2,1,1,0.8,0.2
77,3,2,2,0.7,0.3
77,4,1,2,0.35,0.65
77,5,0,1,0.6,0.4
77,6,1,2,0.15,0.85
77,7,1,1,0.6,0.4
77,8,1,2,0.3,0.7
77,9,4,1,0.25,0.75
77,10,0,1,0.5,0.5
78,1,4,2,0.9,0.1
78,2,2,1,0.2,0.8
78,3,2,2,0.8,0.2
78,4,1,2,0.05,0.95
78,5,4,1,0.1,0.9
78,6,1,2,0.05,0.95
78,7,1,1,0.8,0.2
78,8,1,2,0.2,0.8
78,9,4,1,0.2,0.8
78,10,1,1,0.8,0.2
79,1,6,2,0.8,0.2
79,2,1,1,0.9,0.1
79,3,1,2,0.55,0.45
79,4,0,2,0.2,0.8
79,5,0,1,0.9,0.1
79,6,0,2,0.05,0.95
79,7,3,1,0.4,0.6
79,8,1,2,0.3,0.7
79,9,5,1,0.4,0.6
79,10,0,1,0.9,0.1
80,1,6,2,1,0
80,2,0,1,0.6,0.4
80,3,4,2,0.56,0.44
80,4,3,2,0.52,0.48
80,5,1,1,0.65,0.35
80,6,5,2,0.3,0.7
80,7,3,1,0.79,0.21
80,8,2,2,0.37,0.63
80,9,5,1,0.3,0.7
80,10,4,1,0.78,0.22
81,1,4,2,0.6,0.4
81,2,4,1,0.6,0.4
81,3,3,2,0.35,0.65
81,4,3,2,0.35,0.65
81,5,2,1,0.7,0.3
81,6,2,2,0.32,0.68
81,7,4,1,0.5,0.5
81,8,2,2,0.4,0.6
81,9,3,1,0.5,0.5
81,10,4,1,0.6,0.4
82,1,5,2,0.9,0.1
82,2,2,1,0.65,0.35
82,3,3,2,0.4,0.6
82,4,1,2,0.3,0.7
82,5,0,1,0.95,0.05
82,6,2,2,0.6,0.4
82,7,1,1,0.75,0.25
82,8,0,2,0.1,0.9
82,9,3,1,0.15,0.85
82,10,3,1,0.6,0.4
83,1,2,2,0.75,0.25
83,2,4,1,0,1
83,3,3,2,0.8,0.2
83,4,1,2,0.25,0.75
83,5,2,1,0.6,0.4
83,6,0,2,0.2,0.8
83,7,1,1,0.7,0.3
83,8,2,2,0.4,0.6
83,9,2,1,0.45,0.55
83,10,3,1,0.58,0.42
84,1,4,2,0.75,0.25
84,2,1,1,0.67,0.33
84,3,2,2,0.63,0.37
84,4,0,2,0.15,0.85
84,5,0,1,0.8,0.2
84,6,0,2,0.01,0.99
84,7,0,1,0.85,0.15
84,8,3,2,0.35,0.65
84,9,4,1,0.15,0.85
