Subject_number,Phase_number,Trial_number,Surprise,Trial_time,Group_time,Surprise_time,Allocation_time,Probabilities_score,Troop_allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4,Normative_Center_X_1,Normative_Center_X_2,Normative_Center_X_3,Normative_Center_X_4,Normative_Center_Y_1,Normative_Center_Y_2,Normative_Center_Y_3,Normative_Center_Y_4,BaseRate_1,BaseRate_2,BaseRate_3,BaseRate_4,Sigma_X_1,Sigma_X_2,Sigma_X_3,Sigma_X_4,Sigma_Y_1,Sigma_Y_2,Sigma_Y_3,Sigma_Y_4,
S006,5,3,1,307944,65614,5179,30154,92.53636415733831,80.0,5,4,4,SIGINT,SOCINT,MOVINT,IMINT,NaN,1,1,1,1,NaN,30654,16380,20654,10218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,16.0,60.0,4.0,20.0,21.0,63.0,6.0,10.0,19.0,70.0,4.0,7.0,10.0,80.0,4.0,6.0,9.0,84.0,2.0,5.0,16.0,60.0,4.0,20.0,21.0,63.0,6.0,10.0,19.0,70.0,4.0,7.0,10.0,80.0,4.0,6.0,9.0,84.0,2.0,5.0,NaN,NaN,NaN,NaN,30.938324147409485,55.534012955405274,4.4667949769209864E-5,13.527618229235467,19.891677427676303,71.41076334387128,2.8719087819084996E-5,8.697530509364602,5.844908352428661,83.93246243600646,8.438727044424584E-6,10.222620772837827,6.330246579422781,90.90188437553364,2.284861446349908E-6,2.767866760182137,8.0,80.0,4.0,8.0,8.0,80.0,4.0,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S006,5,4,2,368239,145674,5866,49795,30.84199963035803,50.0,5,4,4,IMINT,MOVINT,SOCINT,SIGINT,NaN,2,1,1,5,NaN,14680,10046,8049,25630,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.0,35.0,24.0,24.0,23.0,45.0,16.0,16.0,14.0,60.0,8.0,18.0,8.0,70.0,6.0,16.0,8.0,54.0,22.0,16.0,17.0,35.0,24.0,24.0,23.0,45.0,16.0,16.0,14.0,60.0,8.0,18.0,8.0,70.0,6.0,16.0,8.0,54.0,22.0,16.0,NaN,NaN,NaN,NaN,0.25211570183714316,96.34956089294762,1.4143760450937004,1.9839473601215265,0.06382667516475657,97.56904596689574,0.3580694091370904,2.0090579488024143,0.03230600970531499,98.7695673574738,0.1812376060150105,1.0168890268058768,0.0319584849470943,97.70707556945763,1.2550158777138125,1.0059500678814681,2.0,50.0,30.0,18.0,2.0,50.0,30.0,18.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S006,5,5,1,276468,58859,6396,38006,68.98831188599848,70.0,5,4,4,SOCINT,SIGINT,IMINT,MOVINT,NaN,1,1,1,4,NaN,8392,7208,15569,15865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0,27.0,18.0,46.0,7.0,29.0,14.0,50.0,7.0,25.0,14.0,54.0,5.0,12.0,18.0,65.0,8.0,7.0,23.0,62.0,9.0,27.0,18.0,46.0,7.0,29.0,14.0,50.0,7.0,25.0,14.0,54.0,5.0,12.0,18.0,65.0,8.0,7.0,23.0,62.0,NaN,NaN,NaN,NaN,2.2466323602062426,14.811180965707148,7.920325996881491,75.02186067720513,2.4927716392392782,5.477960777936099,8.78807070006918,83.24119688275545,0.6628164011228077,1.4565643283038718,9.346828730786157,88.53379053978716,2.0389812439996025,1.120184768006444,28.753073159724785,68.08776082826917,1.0,4.0,25.0,70.0,1.0,4.0,25.0,70.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S006,5,6,4,290035,112819,6240,30186,76.79411430039747,25.0,5,4,4,SOCINT,IMINT,MOVINT,SIGINT,NaN,1,4,1,1,NaN,8674,18127,18081,11295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,43.0,29.0,14.0,14.0,50.0,26.0,12.0,12.0,46.0,18.0,18.0,18.0,50.0,14.0,22.0,14.0,70.0,7.0,16.0,7.0,43.0,29.0,14.0,14.0,50.0,26.0,12.0,12.0,46.0,18.0,18.0,18.0,50.0,14.0,22.0,14.0,70.0,7.0,16.0,7.0,NaN,NaN,NaN,NaN,56.993899392052874,16.786870337659064,18.376029180197545,7.843201090090537,31.901173206357736,9.396108424702781,41.14243074965366,17.560287619285827,39.98507448356242,2.944281177271039,51.56810839896805,5.502535940198496,82.34390085284699,0.8661932000358099,15.171086640338125,1.6188193067790777,69.0,3.0,25.0,3.0,69.0,3.0,25.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S006,5,7,6,278461,26833,18595,27706,49.844890578552665,4.0,5,4,4,SIGINT,IMINT,SOCINT,MOVINT,NaN,3,2,3,1,NaN,9688,20716,18689,15694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.0,16.0,46.0,15.0,26.0,21.0,33.0,20.0,37.0,24.0,29.0,10.0,37.0,22.0,33.0,8.0,42.0,7.0,45.0,6.0,23.0,16.0,46.0,15.0,26.0,21.0,33.0,20.0,37.0,24.0,29.0,10.0,37.0,22.0,33.0,8.0,42.0,7.0,45.0,6.0,NaN,NaN,NaN,NaN,56.54114979148309,3.529544013492119,36.93303467831639,2.996271516708389,80.71193719554077,5.0383894879474935,13.180386260229657,1.0692870562820784,71.31265395221756,4.45164542588059,23.290937053218205,0.9447635686836476,61.3763046742934,15.325501482182629,20.04569413004797,3.2524997134760114,50.0,4.0,42.0,4.0,50.0,4.0,42.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S006,5,8,1,333794,48703,7629,63882,76.13232866360725,68.0,5,4,4,MOVINT,IMINT,SIGINT,SOCINT,NaN,1,1,5,4,NaN,15132,13463,7987,19532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.0,12.0,40.0,29.0,23.0,8.0,50.0,19.0,14.0,7.0,65.0,14.0,30.0,7.0,53.0,10.0,28.0,7.0,48.0,17.0,19.0,12.0,40.0,29.0,23.0,8.0,50.0,19.0,14.0,7.0,65.0,14.0,30.0,7.0,53.0,10.0,28.0,7.0,48.0,17.0,NaN,NaN,NaN,NaN,13.334113330871359,1.1244356916985396,76.59835976671599,8.94309121071412,3.7389800279295624,0.3152997495692731,85.91489519646926,10.030825026031897,21.377138549953397,0.2575265515866334,70.17248418401513,8.192850714444836,19.75836518660039,0.23802547939727664,64.85870713326753,15.144902200734798,20.0,4.0,68.0,8.0,20.0,4.0,68.0,8.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S006,5,9,3,323520,47705,5304,40514,21.52153778759086,29.0,5,4,4,SOCINT,MOVINT,IMINT,SIGINT,NaN,1,2,4,4,NaN,7176,22106,21013,66415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.0,32.0,13.0,19.0,50.0,28.0,6.0,16.0,35.0,34.0,6.0,25.0,31.0,30.0,9.0,30.0,37.0,34.0,9.0,20.0,36.0,32.0,13.0,19.0,50.0,28.0,6.0,16.0,35.0,34.0,6.0,25.0,31.0,30.0,9.0,30.0,37.0,34.0,9.0,20.0,NaN,NaN,NaN,NaN,83.29204714098411,15.734502168863528,0.15155690584167625,0.8218937843106946,95.10102366626579,4.491326946872784,0.17304433477110684,0.23460505209034477,95.39267440550935,4.505100708434351,0.04339375447331166,0.0588311315829724,95.43010281174598,4.506868336195114,0.043410780508916814,0.019618071549986092,29.0,40.0,6.0,25.0,29.0,40.0,6.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S006,5,10,1,391810,94286,5320,58375,81.27190927544788,50.0,5,4,4,IMINT,SIGINT,MOVINT,SOCINT,NaN,2,1,1,1,NaN,15022,7784,21700,13182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,34.0,18.0,13.0,35.0,23.0,11.0,15.0,51.0,23.0,11.0,15.0,51.0,15.0,12.0,11.0,62.0,15.0,12.0,17.0,56.0,34.0,18.0,13.0,35.0,23.0,11.0,15.0,51.0,23.0,11.0,15.0,51.0,15.0,12.0,11.0,62.0,15.0,12.0,17.0,56.0,NaN,NaN,NaN,NaN,16.599382383504295,6.1126811408534545,22.225934993796663,55.06200148184559,17.30456427479236,2.124120870873009,23.170146441696467,57.40116841263816,6.211795877479565,3.0499711080683847,8.317355921916441,82.42087709253562,6.027945287791746,5.919402160471996,8.071187048848406,79.98146550288784,17.0,15.0,18.0,50.0,17.0,15.0,18.0,50.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,5,1,1,392745,38704,5929,25008,43.337216825379144,75.0,5,4,4,MOVINT,SIGINT,SOCINT,IMINT,NaN,3,4,1,5,NaN,65131,79233,10514,61964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.0,30.0,0.0,0.0,50.0,25.0,0.0,25.0,75.0,0.0,0.0,25.0,85.0,0.0,0.0,15.0,75.0,0.0,0.0,25.0,70.0,30.0,0.0,0.0,50.0,25.0,0.0,25.0,75.0,0.0,0.0,25.0,85.0,0.0,0.0,15.0,75.0,0.0,0.0,25.0,NaN,NaN,NaN,NaN,58.244538724619964,7.801723675883879,28.761863691042922,5.191873908453235,90.71000992502233,1.7357714009835226,6.3991013406717006,1.1551173333224576,95.12873494231896,0.9101627133604268,3.3554092641427204,0.6056930801779058,85.02495811488046,0.8134928592093582,11.99610327268637,2.1654457532238043,75.0,0.0,5.0,20.0,75.0,0.0,5.0,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,5,2,6,214164,8612,7239,17878,45.79614293217965,0.0,5,4,4,MOVINT,SOCINT,SIGINT,IMINT,NaN,4,3,3,1,NaN,41716,22215,25975,23884,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,20.0,60.0,20.0,0.0,0.0,70.0,30.0,0.0,0.0,80.0,20.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,20.0,60.0,20.0,0.0,0.0,70.0,30.0,0.0,0.0,80.0,20.0,NaN,NaN,NaN,NaN,9.454161215544378,28.571203671763435,15.544470567190618,46.43016454550157,8.182270574381715,24.72745215025145,26.906472444566358,40.18380483080046,9.797362688187082,9.869461655681128,32.21752040619214,48.11565524993966,24.64737997663605,24.828760487320984,20.26253116856341,30.261328367479557,0.0,0.0,85.0,15.0,0.0,0.0,85.0,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,5,3,1,184675,31637,5039,51372,58.540354529312424,90.0,5,4,4,SIGINT,SOCINT,MOVINT,IMINT,NaN,4,1,4,4,NaN,8564,12823,20421,15211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,70.0,0.0,30.0,0.0,70.0,0.0,30.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,70.0,0.0,30.0,0.0,70.0,0.0,30.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,NaN,NaN,NaN,NaN,30.938324147409485,55.534012955405274,4.4667949769209864E-5,13.527618229235467,19.891677427676303,71.41076334387128,2.8719087819084996E-5,8.697530509364602,5.844908352428661,83.93246243600646,8.438727044424584E-6,10.222620772837827,6.330246579422781,90.90188437553364,2.284861446349908E-6,2.767866760182137,5.0,90.0,0.0,5.0,5.0,90.0,0.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,5,4,1,160931,65630,4602,16490,47.50774518089869,70.0,5,4,4,IMINT,MOVINT,SOCINT,SIGINT,NaN,2,1,1,4,NaN,13369,8408,4821,11762,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,70.0,10.0,10.0,10.0,70.0,10.0,10.0,10.0,70.0,10.0,10.0,10.0,70.0,10.0,10.0,0.0,70.0,30.0,0.0,10.0,70.0,10.0,10.0,10.0,70.0,10.0,10.0,10.0,70.0,10.0,10.0,10.0,70.0,10.0,10.0,0.0,70.0,30.0,0.0,NaN,NaN,NaN,NaN,0.25211570183714316,96.34956089294762,1.4143760450937004,1.9839473601215265,0.06382667516475657,97.56904596689574,0.3580694091370904,2.0090579488024143,0.03230600970531499,98.7695673574738,0.1812376060150105,1.0168890268058768,0.0319584849470943,97.70707556945763,1.2550158777138125,1.0059500678814681,0.0,70.0,30.0,0.0,0.0,70.0,30.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,5,5,0,150818,37206,3864,36036,79.87557328451203,80.0,5,4,4,SOCINT,SIGINT,IMINT,MOVINT,NaN,0,0,0,4,NaN,7004,6178,11014,13650,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,10.0,10.0,70.0,10.0,10.0,10.0,70.0,10.0,10.0,10.0,70.0,10.0,0.0,10.0,80.0,10.0,0.0,10.0,80.0,10.0,10.0,10.0,70.0,10.0,10.0,10.0,70.0,10.0,10.0,10.0,70.0,10.0,0.0,10.0,80.0,10.0,0.0,10.0,80.0,NaN,NaN,NaN,NaN,2.2466323602062426,14.811180965707148,7.920325996881491,75.02186067720513,2.4927716392392782,5.477960777936099,8.78807070006918,83.24119688275545,0.6628164011228077,1.4565643283038718,9.346828730786157,88.53379053978716,2.0389812439996025,1.120184768006444,28.753073159724785,68.08776082826917,5.0,0.0,15.0,80.0,5.0,0.0,15.0,80.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,5,6,5,172413,39359,5023,18658,57.00699561800252,0.0,5,4,4,SOCINT,IMINT,MOVINT,SIGINT,NaN,1,4,3,1,NaN,8424,17503,9610,15272,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,80.0,0.0,20.0,0.0,NaN,NaN,NaN,NaN,56.993899392052874,16.786870337659064,18.376029180197545,7.843201090090537,31.901173206357736,9.396108424702781,41.14243074965366,17.560287619285827,39.98507448356242,2.944281177271039,51.56810839896805,5.502535940198496,82.34390085284699,0.8661932000358099,15.171086640338125,1.6188193067790777,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,5,7,6,161632,59998,7535,19859,45.16021621549169,0.0,5,4,4,SIGINT,IMINT,SOCINT,MOVINT,NaN,4,3,3,2,NaN,7130,10281,5179,11607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.0,0.0,60.0,0.0,50.0,0.0,50.0,0.0,30.0,0.0,70.0,0.0,30.0,0.0,70.0,0.0,30.0,0.0,70.0,0.0,40.0,0.0,60.0,0.0,50.0,0.0,50.0,0.0,30.0,0.0,70.0,0.0,30.0,0.0,70.0,0.0,30.0,0.0,70.0,0.0,NaN,NaN,NaN,NaN,56.54114979148309,3.529544013492119,36.93303467831639,2.996271516708389,80.71193719554077,5.0383894879474935,13.180386260229657,1.0692870562820784,71.31265395221756,4.45164542588059,23.290937053218205,0.9447635686836476,61.3763046742934,15.325501482182629,20.04569413004797,3.2524997134760114,10.0,0.0,90.0,0.0,10.0,0.0,90.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,5,8,4,202053,28159,5616,31996,75.8876683454122,20.0,5,4,4,MOVINT,IMINT,SIGINT,SOCINT,NaN,3,1,5,5,NaN,10468,7815,5398,8143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,0.0,50.0,25.0,15.0,0.0,70.0,15.0,15.0,0.0,70.0,15.0,25.0,0.0,70.0,5.0,0.0,0.0,40.0,60.0,25.0,0.0,50.0,25.0,15.0,0.0,70.0,15.0,15.0,0.0,70.0,15.0,25.0,0.0,70.0,5.0,0.0,0.0,40.0,60.0,NaN,NaN,NaN,NaN,13.334113330871359,1.1244356916985396,76.59835976671599,8.94309121071412,3.7389800279295624,0.3152997495692731,85.91489519646926,10.030825026031897,21.377138549953397,0.2575265515866334,70.17248418401513,8.192850714444836,19.75836518660039,0.23802547939727664,64.85870713326753,15.144902200734798,20.0,0.0,20.0,60.0,20.0,0.0,20.0,60.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,5,9,5,146106,26364,5990,6989,46.82771104199717,25.0,5,4,4,SOCINT,MOVINT,IMINT,SIGINT,NaN,1,4,5,3,NaN,6958,11992,20576,9547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.0,30.0,0.0,0.0,70.0,30.0,0.0,0.0,60.0,40.0,0.0,0.0,50.0,40.0,0.0,10.0,50.0,40.0,0.0,10.0,70.0,30.0,0.0,0.0,70.0,30.0,0.0,0.0,60.0,40.0,0.0,0.0,50.0,40.0,0.0,10.0,50.0,40.0,0.0,10.0,NaN,NaN,NaN,NaN,83.29204714098411,15.734502168863528,0.15155690584167625,0.8218937843106946,95.10102366626579,4.491326946872784,0.17304433477110684,0.23460505209034477,95.39267440550935,4.505100708434351,0.04339375447331166,0.0588311315829724,95.43010281174598,4.506868336195114,0.043410780508916814,0.019618071549986092,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,5,10,1,157249,31746,4446,14695,47.559870835524634,75.0,5,4,4,IMINT,SIGINT,MOVINT,SOCINT,NaN,3,2,2,5,NaN,42011,5959,14789,8502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.0,0.0,0.0,30.0,40.0,0.0,0.0,60.0,40.0,0.0,0.0,60.0,30.0,0.0,0.0,70.0,30.0,0.0,0.0,70.0,70.0,0.0,0.0,30.0,40.0,0.0,0.0,60.0,40.0,0.0,0.0,60.0,30.0,0.0,0.0,70.0,30.0,0.0,0.0,70.0,NaN,NaN,NaN,NaN,16.599382383504295,6.1126811408534545,22.225934993796663,55.06200148184559,17.30456427479236,2.124120870873009,23.170146441696467,57.40116841263816,6.211795877479565,3.0499711080683847,8.317355921916441,82.42087709253562,6.027945287791746,5.919402160471996,8.071187048848406,79.98146550288784,25.0,0.0,0.0,75.0,25.0,0.0,0.0,75.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,5,1,2,428974,161107,5209,31496,25.808475006128727,50.0,5,4,4,MOVINT,SIGINT,SOCINT,IMINT,NaN,3,4,2,5,NaN,29682,26096,10840,39411,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.0,24.0,25.0,7.0,29.0,44.0,20.0,7.0,37.0,44.0,16.0,3.0,55.0,34.0,8.0,3.0,43.0,34.0,20.0,3.0,44.0,24.0,25.0,7.0,29.0,44.0,20.0,7.0,37.0,44.0,16.0,3.0,55.0,34.0,8.0,3.0,43.0,34.0,20.0,3.0,NaN,NaN,NaN,NaN,58.244538724619964,7.801723675883879,28.761863691042922,5.191873908453235,90.71000992502233,1.7357714009835226,6.3991013406717006,1.1551173333224576,95.12873494231896,0.9101627133604268,3.3554092641427204,0.6056930801779058,85.02495811488046,0.8134928592093582,11.99610327268637,2.1654457532238043,50.0,27.0,19.0,4.0,50.0,27.0,19.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,5,2,6,192417,15041,5777,29193,82.22537748869306,13.0,5,4,4,MOVINT,SOCINT,SIGINT,IMINT,NaN,3,3,2,4,NaN,11849,14553,15817,9760,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.0,20.0,25.0,25.0,25.0,20.0,21.0,34.0,25.0,20.0,21.0,34.0,25.0,12.0,26.0,37.0,32.0,12.0,26.0,30.0,30.0,20.0,25.0,25.0,25.0,20.0,21.0,34.0,25.0,20.0,21.0,34.0,25.0,12.0,26.0,37.0,32.0,12.0,26.0,30.0,NaN,NaN,NaN,NaN,9.454161215544378,28.571203671763435,15.544470567190618,46.43016454550157,8.182270574381715,24.72745215025145,26.906472444566358,40.18380483080046,9.797362688187082,9.869461655681128,32.21752040619214,48.11565524993966,24.64737997663605,24.828760487320984,20.26253116856341,30.261328367479557,32.0,13.0,27.0,28.0,32.0,13.0,27.0,28.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,5,3,0,162599,19817,7849,28401,58.20889316397035,70.0,5,4,4,SIGINT,SOCINT,MOVINT,IMINT,NaN,2,1,2,1,NaN,15936,6497,5977,7096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,39.0,11.0,25.0,27.0,39.0,11.0,23.0,29.0,39.0,11.0,21.0,24.0,44.0,11.0,21.0,24.0,62.0,4.0,10.0,25.0,39.0,11.0,25.0,27.0,39.0,11.0,23.0,29.0,39.0,11.0,21.0,24.0,44.0,11.0,21.0,24.0,62.0,4.0,10.0,NaN,NaN,NaN,NaN,30.938324147409485,55.534012955405274,4.4667949769209864E-5,13.527618229235467,19.891677427676303,71.41076334387128,2.8719087819084996E-5,8.697530509364602,5.844908352428661,83.93246243600646,8.438727044424584E-6,10.222620772837827,6.330246579422781,90.90188437553364,2.284861446349908E-6,2.767866760182137,25.0,70.0,0.0,5.0,25.0,70.0,0.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,5,4,1,199289,30249,4520,58059,13.429169675029348,66.0,5,4,4,IMINT,MOVINT,SOCINT,SIGINT,NaN,3,2,2,4,NaN,8592,7935,5561,7130,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,32.0,20.0,28.0,20.0,35.0,20.0,25.0,20.0,41.0,16.0,23.0,16.0,46.0,12.0,26.0,12.0,46.0,18.0,24.0,20.0,32.0,20.0,28.0,20.0,35.0,20.0,25.0,20.0,41.0,16.0,23.0,16.0,46.0,12.0,26.0,12.0,46.0,18.0,24.0,NaN,NaN,NaN,NaN,0.25211570183714316,96.34956089294762,1.4143760450937004,1.9839473601215265,0.06382667516475657,97.56904596689574,0.3580694091370904,2.0090579488024143,0.03230600970531499,98.7695673574738,0.1812376060150105,1.0168890268058768,0.0319584849470943,97.70707556945763,1.2550158777138125,1.0059500678814681,3.0,66.0,11.0,20.0,3.0,66.0,11.0,20.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
