Subject_number,Phase_number,Trial_number,Surprise,Trial_time,Group_time,Surprise_time,Allocation_time,Probabilities_score,Troop_allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4,Normative_Center_X_1,Normative_Center_X_2,Normative_Center_X_3,Normative_Center_X_4,Normative_Center_Y_1,Normative_Center_Y_2,Normative_Center_Y_3,Normative_Center_Y_4,BaseRate_1,BaseRate_2,BaseRate_3,BaseRate_4,Sigma_X_1,Sigma_X_2,Sigma_X_3,Sigma_X_4,Sigma_Y_1,Sigma_Y_2,Sigma_Y_3,Sigma_Y_4,
S006,2,3,0,136224,54034,5905,NaN,2.578107855332421,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.418052256532064,24.82185273159145,82.6603325415677,74.70308788598575,48.812351543942995,20.546318289786228,63.18289786223278,24.940617577197145,16.75258030615251,15.299014328631493,18.728730392229423,20.09478726086401,5.0,23.0,33.0,39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,23.0,33.0,39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6073881407151278,99.3251340756749,0.012277647300034798,0.05520013630993408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,25.0,75.0,75.0,50.0,25.0,75.0,25.0,0.2,0.4,0.6,0.8,20.0,5.0,20.0,15.0,20.0,5.0,20.0,15.0,
S006,2,4,0,98535,30110,3975,NaN,9.516674804288712,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.92399049881235,27.672209026128264,75.29691211401425,72.32779097387173,55.34441805225653,22.68408551068883,78.26603325415677,20.78384798099762,12.430090104091155,13.941596760882838,21.298679604912138,19.739631993580353,15.0,25.0,30.0,30.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,25.0,30.0,30.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.79678503234467,6.111381477182501E-32,86.51400070463404,0.6892142630212883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,25.0,75.0,75.0,50.0,25.0,75.0,25.0,0.2,0.4,0.6,0.8,20.0,5.0,20.0,15.0,20.0,5.0,20.0,15.0,
S006,2,5,2,85625,28170,6625,NaN,2.7609922872006565,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44.180522565320665,26.959619952494062,80.16627078384798,69.83372921615202,57.12589073634204,22.80285035629454,72.32779097387174,23.040380047505934,15.085005588507979,13.012747137469079,15.99978912753655,15.89009723585113,12.0,30.0,18.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.0,30.0,18.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.716827220258777,4.04871773508764E-43,91.27414949892571,0.009023280815518018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,25.0,75.0,75.0,50.0,25.0,75.0,25.0,0.2,0.4,0.6,0.8,20.0,5.0,20.0,15.0,20.0,5.0,20.0,15.0,
S007,2,1,4,138139,45490,13276,NaN,27.30035391726055,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.73891625615764,22.9064039408867,84.97536945812809,66.7487684729064,46.79802955665024,21.798029556650235,65.51724137931035,17.364532019704427,30.053550933391993,8.49842930989464,22.25284605861165,14.72177192341735,60.0,20.0,10.0,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,20.0,10.0,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.71980225377905,5.021242585616368E-4,10.804507886919467,50.475187735042915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,25.0,75.0,75.0,50.0,25.0,75.0,25.0,0.2,0.4,0.6,0.8,20.0,5.0,20.0,15.0,20.0,5.0,20.0,15.0,
S007,2,2,2,95379,44944,6832,NaN,22.380803778741644,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.72413793103449,24.13793103448276,82.26600985221675,65.64039408866995,54.1871921182266,21.798029556650235,63.66995073891625,24.014778325123146,33.00423681362418,14.935534912113829,25.757765271664063,19.30082327837301,20.0,10.0,20.0,50.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,10.0,20.0,50.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.620403689890784,2.4983328018138717E-26,1.308377209804204,97.07121910030502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,25.0,75.0,75.0,50.0,25.0,75.0,25.0,0.2,0.4,0.6,0.8,20.0,5.0,20.0,15.0,20.0,5.0,20.0,15.0,
S007,2,3,0,96564,33290,4617,NaN,68.83750034838994,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.32512315270937,23.27586206896552,78.32512315270937,72.53694581280789,51.10837438423645,22.660098522167473,73.52216748768473,28.69458128078817,27.263795906039803,14.361950479914531,27.374550892122684,21.9619646101776,10.0,80.0,5.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,80.0,5.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6073881407151278,99.3251340756749,0.012277647300034798,0.05520013630993408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,25.0,75.0,75.0,50.0,25.0,75.0,25.0,0.2,0.4,0.6,0.8,20.0,5.0,20.0,15.0,20.0,5.0,20.0,15.0,
S007,2,4,0,137390,60715,9204,NaN,67.3096907094037,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.35467980295567,24.261083743842367,77.70935960591133,74.6305418719212,51.47783251231527,22.044334975369452,77.95566502463055,30.295566502463046,30.736409680547837,14.06854637782742,29.152616131315938,27.359310556100844,40.0,0.0,60.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.0,0.0,60.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.79678503234467,6.111381477182501E-32,86.51400070463404,0.6892142630212883,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,25.0,75.0,75.0,50.0,25.0,75.0,25.0,0.2,0.4,0.6,0.8,20.0,5.0,20.0,15.0,20.0,5.0,20.0,15.0,
S007,2,5,0,72853,26739,3292,NaN,90.4830798121763,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.95566502463055,25.246305418719214,79.80295566502464,70.81280788177341,51.10837438423645,24.999999999999986,79.43349753694581,28.57142857142857,33.342330962268186,16.331089431835963,30.95276205921489,25.45480407313345,20.0,0.0,80.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20.0,0.0,80.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.716827220258777,4.04871773508764E-43,91.27414949892571,0.009023280815518018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,25.0,75.0,75.0,50.0,25.0,75.0,25.0,0.2,0.4,0.6,0.8,20.0,5.0,20.0,15.0,20.0,5.0,20.0,15.0,
S008,2,1,5,176302,65388,17391,NaN,61.50146091202783,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.67487684729065,23.152709359605915,90.02463054187193,66.25615763546799,52.709359605911324,21.798029556650235,68.8423645320197,19.581280788177338,45.25757346062305,7.020784637309964,35.92007975198846,17.01112970426799,66.0,6.0,5.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.0,6.0,5.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,38.71980225377905,5.021242585616368E-4,10.804507886919467,50.475187735042915,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,25.0,75.0,75.0,50.0,25.0,75.0,25.0,0.2,0.4,0.6,0.8,20.0,5.0,20.0,15.0,20.0,5.0,20.0,15.0,
S008,2,2,1,112010,49701,8199,NaN,22.772858057701715,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.615763546798036,26.35467980295567,85.09852216748769,69.08866995073892,47.41379310344827,23.522167487684726,66.87192118226601,23.645320197044327,39.02250570337387,15.004933385945728,19.858541451162672,20.56982068155232,37.0,0.0,10.0,53.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.0,0.0,10.0,53.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.620403689890784,2.4983328018138717E-26,1.308377209804204,97.07121910030502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,25.0,75.0,75.0,50.0,25.0,75.0,25.0,0.2,0.4,0.6,0.8,20.0,5.0,20.0,15.0,20.0,5.0,20.0,15.0,
S008,2,3,0,83547,26646,3640,NaN,48.16738089483086,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.83251231527094,23.522167487684733,86.08374384236454,69.82758620689656,50.1231527093596,21.674876847290633,58.62068965517241,20.443349753694577,32.544253979503566,14.298448545517232,29.620722834496785,20.065956907426372,23.0,77.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.0,77.0,0.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6073881407151278,99.3251340756749,0.012277647300034798,0.05520013630993408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,25.0,75.0,75.0,50.0,25.0,75.0,25.0,0.2,0.4,0.6,0.8,20.0,5.0,20.0,15.0,20.0,5.0,20.0,15.0,
