Subject_number,Phase_number,Trial_number,Surprise,Trial_time,Group_time,Surprise_time,Allocation_time,Probabilities_score,Troop_allocation_score,Number_probability_sets,Number_groups,Max_probs_in_set,Layer_type_1,Layer_type_2,Layer_type_3,Layer_type_4,Layer_type_5,Layer_Surprise_1,Layer_Surprise_2,Layer_Surprise_3,Layer_Surprise_4,Layer_Surprise_5,Layer_Surprise_Time_1,Layer_Surprise_Time_2,Layer_Surprise_Time_3,Layer_Surprise_Time_4,Layer_Surprise_Time_5,Center_X_1,Center_X_2,Center_X_3,Center_X_4,Center_Y_1,Center_Y_2,Center_Y_3,Center_Y_4,Circle_R_1,Circle_R_2,Circle_R_3,Circle_R_4,Human_probs_1_1,Human_probs_1_2,Human_probs_1_3,Human_probs_1_4,Human_probs_2_1,Human_probs_2_2,Human_probs_2_3,Human_probs_2_4,Human_probs_3_1,Human_probs_3_2,Human_probs_3_3,Human_probs_3_4,Human_probs_4_1,Human_probs_4_2,Human_probs_4_3,Human_probs_4_4,Human_probs_5_1,Human_probs_5_2,Human_probs_5_3,Human_probs_5_4,Raw_human_probs_1_1,Raw_human_probs_1_2,Raw_human_probs_1_3,Raw_human_probs_1_4,Raw_human_probs_2_1,Raw_human_probs_2_2,Raw_human_probs_2_3,Raw_human_probs_2_4,Raw_human_probs_3_1,Raw_human_probs_3_2,Raw_human_probs_3_3,Raw_human_probs_3_4,Raw_human_probs_4_1,Raw_human_probs_4_2,Raw_human_probs_4_3,Raw_human_probs_4_4,Raw_human_probs_5_1,Raw_human_probs_5_2,Raw_human_probs_5_3,Raw_human_probs_5_4,Normative_probs_1_1,Normative_probs_1_2,Normative_probs_1_3,Normative_probs_1_4,Normative_probs_2_1,Normative_probs_2_2,Normative_probs_2_3,Normative_probs_2_4,Normative_probs_3_1,Normative_probs_3_2,Normative_probs_3_3,Normative_probs_3_4,Normative_probs_4_1,Normative_probs_4_2,Normative_probs_4_3,Normative_probs_4_4,Normative_probs_5_1,Normative_probs_5_2,Normative_probs_5_3,Normative_probs_5_4,Norm_allocation_1,Norm_allocation_2,Norm_allocation_3,Norm_allocation_4,Raw_allocation_1,Raw_allocation_2,Raw_allocation_3,Raw_allocation_4,Normative_Center_X_1,Normative_Center_X_2,Normative_Center_X_3,Normative_Center_X_4,Normative_Center_Y_1,Normative_Center_Y_2,Normative_Center_Y_3,Normative_Center_Y_4,BaseRate_1,BaseRate_2,BaseRate_3,BaseRate_4,Sigma_X_1,Sigma_X_2,Sigma_X_3,Sigma_X_4,Sigma_Y_1,Sigma_Y_2,Sigma_Y_3,Sigma_Y_4,
S006,3,2,3,100090,43103,14586,NaN,61.34012000945142,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.0,45.0,55.0,79.0,45.0,64.0,35.0,78.0,NaN,NaN,NaN,NaN,9.0,13.0,39.0,39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.0,13.0,39.0,39.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.395446402362158,28.72957990347784,38.86900064402739,13.005973050132624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S006,3,3,3,106689,60451,14461,NaN,16.006983115293956,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.0,41.0,54.0,79.0,42.0,75.0,34.0,79.0,NaN,NaN,NaN,NaN,13.0,16.0,35.0,36.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13.0,16.0,35.0,36.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0890922405471175,39.18643918289715,1.3084314312002494,58.41603714535548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S006,3,4,2,80512,26349,8970,NaN,72.60518749842595,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,42.0,51.0,79.0,40.0,73.0,32.0,80.0,NaN,NaN,NaN,NaN,8.0,24.0,31.0,37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,24.0,31.0,37.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.276442103095725,49.10204883985587,17.720334438989262,22.901174618059148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S006,3,5,0,62650,29047,4649,NaN,38.92273950425111,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.0,43.0,51.0,79.0,40.0,71.0,32.0,67.0,NaN,NaN,NaN,NaN,12.0,20.0,45.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.0,20.0,45.0,23.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.620398746063058,10.939560965722428,79.17436134711508,1.265678941099438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,3,1,0,129949,26895,5959,NaN,99.99970435770365,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,38.0,39.0,54.0,39.0,77.0,29.0,79.0,NaN,NaN,NaN,NaN,0.0,0.0,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1520334815783735,1.088942497705065,97.72450450765571,0.03451951306085923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,3,2,4,127391,69374,15023,NaN,97.39160466521858,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.0,46.0,42.0,59.0,47.0,60.0,30.0,80.0,NaN,NaN,NaN,NaN,17.0,34.0,33.0,16.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.0,30.0,30.0,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.395446402362158,28.72957990347784,38.86900064402739,13.005973050132624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,3,3,5,249031,48641,8082,NaN,28.13982379491817,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,40.0,40.0,66.0,40.0,76.0,29.0,81.0,NaN,NaN,NaN,NaN,5.0,85.0,0.0,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.0,85.0,0.0,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0890922405471175,39.18643918289715,1.3084314312002494,58.41603714535548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,3,4,3,148142,17380,10421,NaN,72.3530049521228,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,68.0,38.0,40.0,68.0,42.0,77.0,29.0,82.0,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.276442103095725,49.10204883985587,17.720334438989262,22.901174618059148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S007,3,5,0,163226,135629,3713,NaN,64.02124173924875,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.0,40.0,41.0,79.0,40.0,76.0,30.0,69.0,NaN,NaN,NaN,NaN,10.0,0.0,80.0,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,0.0,80.0,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.620398746063058,10.939560965722428,79.17436134711508,1.265678941099438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,3,1,0,51626,25505,3473,NaN,97.85994150775959,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,41.0,38.0,65.0,40.0,75.0,29.0,81.0,NaN,NaN,NaN,NaN,0.0,0.0,97.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,97.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1520334815783735,1.088942497705065,97.72450450765571,0.03451951306085923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,3,2,6,85546,53561,8632,NaN,61.262576800900405,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,41.0,35.0,70.0,39.0,74.0,29.0,82.0,NaN,NaN,NaN,NaN,2.0,36.0,55.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0,36.0,55.0,7.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.395446402362158,28.72957990347784,38.86900064402739,13.005973050132624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,3,3,5,92019,45570,11864,NaN,90.59385808219744,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,36.0,34.0,70.0,40.0,79.0,28.0,82.0,NaN,NaN,NaN,NaN,0.0,56.0,0.0,44.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,56.0,0.0,44.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0890922405471175,39.18643918289715,1.3084314312002494,58.41603714535548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,3,4,2,81539,49987,10336,NaN,67.80802990760536,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,36.0,36.0,75.0,42.0,79.0,29.0,83.0,NaN,NaN,NaN,NaN,31.0,49.0,9.0,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.0,49.0,9.0,11.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.276442103095725,49.10204883985587,17.720334438989262,22.901174618059148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S008,3,5,0,38314,20321,3704,NaN,63.30396597462804,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,37.0,39.0,71.0,40.0,78.0,29.0,83.0,NaN,NaN,NaN,NaN,0.0,0.0,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.620398746063058,10.939560965722428,79.17436134711508,1.265678941099438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,3,1,0,28829,7769,3214,NaN,99.99970435770365,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,42.0,40.0,59.0,39.0,73.0,29.0,80.0,NaN,NaN,NaN,NaN,0.0,0.0,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1520334815783735,1.088942497705065,97.72450450765571,0.03451951306085923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,3,2,3,47362,18174,4586,NaN,84.94805771333405,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.0,43.0,52.0,79.0,46.0,69.0,33.0,83.0,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,25.0,25.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.395446402362158,28.72957990347784,38.86900064402739,13.005973050132624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,3,3,5,41371,15022,6412,NaN,59.402439225718794,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.0,41.0,36.0,78.0,43.0,74.0,29.0,60.0,NaN,NaN,NaN,NaN,15.0,50.0,0.0,35.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,23.0,80.0,0.0,56.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0890922405471175,39.18643918289715,1.3084314312002494,58.41603714535548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,3,4,2,75785,39858,9938,NaN,64.47098754225749,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,61.0,41.0,40.0,79.0,42.0,73.0,29.0,78.0,NaN,NaN,NaN,NaN,8.0,20.0,32.0,40.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,14.0,35.0,59.0,73.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.276442103095725,49.10204883985587,17.720334438989262,22.901174618059148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S009,3,5,0,42791,18003,5257,NaN,77.59921102547025,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.0,44.0,44.0,79.0,42.0,67.0,31.0,70.0,NaN,NaN,NaN,NaN,20.0,21.0,56.0,3.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,30.0,31.0,85.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.620398746063058,10.939560965722428,79.17436134711508,1.265678941099438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,3,1,0,118229,14143,18153,NaN,40.98406165969159,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,43.0,42.0,63.0,40.0,71.0,30.0,81.0,NaN,NaN,NaN,NaN,18.0,13.0,69.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,18.0,100.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.1520334815783735,1.088942497705065,97.72450450765571,0.03451951306085923,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,3,2,4,54925,21457,12042,NaN,94.89869494095022,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.0,37.0,51.0,79.0,43.0,78.0,32.0,83.0,NaN,NaN,NaN,NaN,15.0,22.0,49.0,14.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.0,37.0,82.0,25.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.395446402362158,28.72957990347784,38.86900064402739,13.005973050132624,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,3,3,1,42307,16217,7296,NaN,58.44742671081682,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,37.0,37.0,79.0,39.0,79.0,29.0,83.0,NaN,NaN,NaN,NaN,13.0,56.0,0.0,31.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.0,78.0,0.0,43.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0890922405471175,39.18643918289715,1.3084314312002494,58.41603714535548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,3,4,2,70785,37488,13289,NaN,91.47687408909675,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,36.0,33.0,79.0,40.0,79.0,28.0,83.0,NaN,NaN,NaN,NaN,10.0,35.0,23.0,32.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.0,38.0,25.0,35.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.276442103095725,49.10204883985587,17.720334438989262,22.901174618059148,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
S010,3,5,0,43017,20121,6103,NaN,90.75641666051027,NaN,1,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.0,36.0,33.0,79.0,40.0,79.0,28.0,83.0,NaN,NaN,NaN,NaN,7.0,5.0,84.0,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0,6.0,100.0,5.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.620398746063058,10.939560965722428,79.17436134711508,1.265678941099438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.0,43.0,29.0,64.0,30.0,69.0,28.0,81.0,0.1,0.2,0.3,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
