site_id,response_generator_id,data_type,exam_id,task_number,trial_number,AA_measured,AA_magnitude,AA_exhibited,PDE_measured,PDE_magnitude,PDE_exhibited,RR_1_measured,RR_1_magnitude,RR_1_exhibited,RR_2_measured,RR_2_magnitude,RR_2_exhibited,AV_measured,AV_magnitude,AV_exhibited
PSU,138,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-0.08000000000000003,0,0,NaN,NaN
PSU,138,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,138,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,138,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,-2.7755575615628914E-17,0,1,-2.7755575615628914E-17,0,0,NaN,NaN
PSU,138,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,5.551115123125783E-17,0,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,138,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,-6.938893903907228E-18,0,0,NaN,NaN
PSU,138,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,5.551115123125783E-17,0,1,5.551115123125783E-17,0,0,NaN,NaN
PSU,139,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,139,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,139,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,1.3877787807814457E-17,0,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,139,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-0.040000000000000036,0,0,NaN,NaN
PSU,139,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.09999999999999998,1,1,0.09999999999999998,1,0,NaN,NaN
PSU,139,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.09999999999999998,1,1,0.0,0,0,NaN,NaN
PSU,139,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,139,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.020000000000000018,1,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,139,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.13,1,1,-6.938893903907228E-18,0,0,NaN,NaN
PSU,139,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.020000000000000018,1,1,0.020000000000000018,1,0,NaN,NaN
PSU,140,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,140,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.18,1,1,0.18,1,0,NaN,NaN
PSU,140,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.030000000000000013,1,1,0.030000000000000013,1,0,NaN,NaN
PSU,140,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.12,1,1,0.24,1,0,NaN,NaN
PSU,140,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.12,1,1,0.12,1,0,NaN,NaN
PSU,140,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.12,1,1,0.18,1,0,NaN,NaN
PSU,140,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.12,1,0,NaN,NaN
PSU,140,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.12000000000000005,1,1,-0.05999999999999999,0,0,NaN,NaN
PSU,140,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.18,1,1,0.06,1,0,NaN,NaN
PSU,140,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.12000000000000005,1,1,0.12000000000000005,1,0,NaN,NaN
PSU,141,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.1,1,1,0.1,1,0,NaN,NaN
PSU,141,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,141,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,141,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,141,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,141,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.415,1,1,0.375,1,0,NaN,NaN
PSU,141,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,141,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,141,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.23000000000000004,1,1,0.26,1,0,NaN,NaN
PSU,141,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,142,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.395,1,1,0.395,1,0,NaN,NaN
PSU,142,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,142,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.33,1,1,0.33,1,0,NaN,NaN
PSU,142,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,142,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,142,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,142,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.25,1,0,NaN,NaN
PSU,142,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2700000000000001,1,1,0.33,1,0,NaN,NaN
PSU,142,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.21,1,0,NaN,NaN
PSU,142,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,-0.02999999999999997,0,1,-0.02999999999999997,0,0,NaN,NaN
PSU,143,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.642,1,1,0.098,1,0,NaN,NaN
PSU,143,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.33999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,143,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.4950000000000001,1,1,0.16000000000000006,1,0,NaN,NaN
PSU,143,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.31000000000000005,1,1,0.21000000000000002,1,0,NaN,NaN
PSU,143,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.375,1,1,0.375,1,0,NaN,NaN
PSU,143,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.375,1,1,0.255,1,0,NaN,NaN
PSU,143,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.10999999999999999,1,1,0.26999999999999996,1,0,NaN,NaN
PSU,143,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.512,1,1,0.163,1,0,NaN,NaN
PSU,143,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.18999999999999995,1,1,0.2,1,0,NaN,NaN
PSU,143,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.14500000000000002,1,0,NaN,NaN
PSU,144,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.395,1,1,0.395,1,0,NaN,NaN
PSU,144,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.32449999999999996,1,1,0.26549999999999996,1,0,NaN,NaN
PSU,144,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.25849999999999995,1,1,0.03149999999999997,1,0,NaN,NaN
PSU,144,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.157,1,1,0.43299999999999994,1,0,NaN,NaN
PSU,144,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.295,1,1,0.295,1,0,NaN,NaN
PSU,144,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.18649999999999994,1,1,0.40349999999999997,1,0,NaN,NaN
PSU,144,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.3045,1,1,0.2855,1,0,NaN,NaN
PSU,144,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.1825,1,1,0.10750000000000001,1,0,NaN,NaN
PSU,144,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.314,1,1,0.276,1,0,NaN,NaN
PSU,144,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.14500000000000002,1,1,0.14500000000000002,1,0,NaN,NaN
PSU,145,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.395,1,1,0.395,1,0,NaN,NaN
PSU,145,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,145,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.33,1,1,0.33,1,0,NaN,NaN
PSU,145,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.24,1,0,NaN,NaN
PSU,145,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,145,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,145,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,145,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2700000000000001,1,1,0.33,1,0,NaN,NaN
PSU,145,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.21,1,0,NaN,NaN
PSU,145,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,146,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.35,1,1,0.4,1,0,NaN,NaN
PSU,146,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.48,1,0,NaN,NaN
PSU,146,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.3055,1,1,0.40449999999999997,1,0,NaN,NaN
PSU,146,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.44000000000000006,1,0,NaN,NaN
PSU,146,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.30000000000000004,1,1,0.30000000000000004,1,0,NaN,NaN
PSU,146,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.26999999999999996,1,1,0.45999999999999996,1,0,NaN,NaN
PSU,146,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.41999999999999993,1,1,0.16999999999999998,1,0,NaN,NaN
PSU,146,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.47000000000000003,1,1,0.13,1,0,NaN,NaN
PSU,146,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.38,1,1,0.16,1,0,NaN,NaN
PSU,146,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.07,1,1,0.25,1,0,NaN,NaN
PSU,147,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.395,1,1,0.395,1,0,NaN,NaN
PSU,147,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,147,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.425,1,1,0.425,1,0,NaN,NaN
PSU,147,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.16999999999999998,1,1,0.33999999999999997,1,0,NaN,NaN
PSU,147,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,147,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,147,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,147,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2700000000000001,1,1,0.33,1,0,NaN,NaN
PSU,147,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.21,1,0,NaN,NaN
PSU,147,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.11600000000000005,1,1,0.566,1,0,NaN,NaN
PSU,148,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.1,1,1,0.1,1,0,NaN,NaN
PSU,148,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,148,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.18,1,1,0.18,1,0,NaN,NaN
PSU,148,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.06999999999999998,1,1,0.18999999999999995,1,0,NaN,NaN
PSU,148,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.16999999999999998,1,1,0.16999999999999998,1,0,NaN,NaN
PSU,148,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.12,1,1,0.13,1,0,NaN,NaN
PSU,148,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.13999999999999996,1,1,0.16999999999999998,1,0,NaN,NaN
PSU,148,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.13,1,0,NaN,NaN
PSU,148,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.10999999999999999,1,0,NaN,NaN
PSU,148,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,149,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,149,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.573,1,1,-0.11,0,0,NaN,NaN
PSU,149,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.030000000000000013,1,1,0.030000000000000013,1,0,NaN,NaN
PSU,149,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,-0.030000000000000013,0,1,0.24,1,0,NaN,NaN
PSU,149,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,149,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.23000000000000004,1,0,NaN,NaN
PSU,149,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.24,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,149,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.2700000000000001,1,1,0.33,1,0,NaN,NaN
PSU,149,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.21,1,0,NaN,NaN
PSU,149,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.2645,1,1,0.16550000000000004,1,0,NaN,NaN
PSU,150,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.4445,1,1,0.34550000000000003,1,0,NaN,NaN
PSU,150,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.08000000000000002,1,1,0.28,1,0,NaN,NaN
PSU,150,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.425,1,1,0.425,1,0,NaN,NaN
PSU,150,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.316,1,1,0.43399999999999994,1,0,NaN,NaN
PSU,150,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,150,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.21699999999999997,1,1,0.573,1,0,NaN,NaN
PSU,150,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.43399999999999994,1,1,0.316,1,0,NaN,NaN
PSU,150,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.413,1,1,0.22699999999999998,1,0,NaN,NaN
PSU,150,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.28,1,1,0.36,1,0,NaN,NaN
PSU,150,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.413,1,1,0.017000000000000015,1,0,NaN,NaN
PSU,151,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.35,1,1,0.4,1,0,NaN,NaN
PSU,151,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.22999999999999998,1,0,NaN,NaN
PSU,151,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.5800000000000001,1,1,0.030000000000000013,1,0,NaN,NaN
PSU,151,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.19999999999999998,1,1,0.36,1,0,NaN,NaN
PSU,151,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.21999999999999997,1,0,NaN,NaN
PSU,151,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.395,1,1,0.375,1,0,NaN,NaN
PSU,151,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.14999999999999997,1,1,0.18999999999999995,1,0,NaN,NaN
PSU,151,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.22000000000000003,1,1,0.33,1,0,NaN,NaN
PSU,151,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.22999999999999998,1,1,0.21,1,0,NaN,NaN
PSU,151,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.21500000000000002,1,1,0.21500000000000002,1,0,NaN,NaN
PSU,152,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,152,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,0.0,0,0,NaN,NaN
PSU,152,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,1.3877787807814457E-17,0,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,152,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-2.7755575615628914E-17,0,0,NaN,NaN
PSU,152,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,152,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,-1.3877787807814457E-17,0,1,0.0,0,0,NaN,NaN
PSU,152,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,-2.7755575615628914E-17,0,1,-1.3877787807814457E-17,0,0,NaN,NaN
PSU,152,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,5.551115123125783E-17,0,1,1.3877787807814457E-17,0,0,NaN,NaN
PSU,152,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.0,0,1,-6.938893903907228E-18,0,0,NaN,NaN
PSU,152,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,5.551115123125783E-17,0,1,5.551115123125783E-17,0,0,NaN,NaN
PSU,153,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.2,1,1,0.0,0,0,NaN,NaN
PSU,153,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.21999999999999997,1,1,0.36,1,0,NaN,NaN
PSU,153,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.28500000000000003,1,1,0.28500000000000003,1,0,NaN,NaN
PSU,153,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.375,1,1,0.415,1,0,NaN,NaN
PSU,153,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.295,1,1,0.295,1,0,NaN,NaN
PSU,153,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.16000000000000003,1,1,0.03999999999999998,1,0,NaN,NaN
PSU,153,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.21699999999999997,1,1,0.49299999999999994,1,0,NaN,NaN
PSU,153,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.524,1,1,0.256,1,0,NaN,NaN
PSU,153,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.29,1,1,0.28,1,0,NaN,NaN
PSU,153,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.5529999999999999,1,1,0.22699999999999998,1,0,NaN,NaN
PSU,154,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.494,1,1,0.29600000000000004,1,0,NaN,NaN
PSU,154,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.3255,1,1,0.3445,1,0,NaN,NaN
PSU,154,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.425,1,1,0.425,1,0,NaN,NaN
PSU,154,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.236,1,1,0.354,1,0,NaN,NaN
PSU,154,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.295,1,1,0.295,1,0,NaN,NaN
PSU,154,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.316,1,1,0.474,1,0,NaN,NaN
PSU,154,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.43399999999999994,1,1,0.316,1,0,NaN,NaN
PSU,154,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.413,1,1,0.22699999999999998,1,0,NaN,NaN
PSU,154,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.573,1,1,0.257,1,0,NaN,NaN
PSU,154,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,-0.08199999999999996,0,1,0.512,1,0,NaN,NaN
PSU,155,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.494,1,1,0.29600000000000004,1,0,NaN,NaN
PSU,155,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.22649999999999998,1,1,0.5235,1,0,NaN,NaN
PSU,155,Human_Single,Final-Exam-1,3,3,0,NaN,NaN,0,NaN,NaN,1,0.623,1,1,0.22699999999999998,1,0,NaN,NaN
PSU,155,Human_Single,Final-Exam-1,3,4,0,NaN,NaN,0,NaN,NaN,1,0.514,1,1,0.236,1,0,NaN,NaN
PSU,155,Human_Single,Final-Exam-1,3,5,0,NaN,NaN,0,NaN,NaN,1,0.415,1,1,0.415,1,0,NaN,NaN
PSU,155,Human_Single,Final-Exam-1,3,6,0,NaN,NaN,0,NaN,NaN,1,0.5634999999999999,1,1,0.22649999999999998,1,0,NaN,NaN
PSU,155,Human_Single,Final-Exam-1,3,7,0,NaN,NaN,0,NaN,NaN,1,0.236,1,1,0.514,1,0,NaN,NaN
PSU,155,Human_Single,Final-Exam-1,3,8,0,NaN,NaN,0,NaN,NaN,1,0.314,1,1,0.326,1,0,NaN,NaN
PSU,155,Human_Single,Final-Exam-1,3,9,0,NaN,NaN,0,NaN,NaN,1,0.5235,1,1,0.3065,1,0,NaN,NaN
PSU,155,Human_Single,Final-Exam-1,3,10,0,NaN,NaN,0,NaN,NaN,1,0.314,1,1,0.11600000000000005,1,0,NaN,NaN
PSU,156,Human_Single,Final-Exam-1,3,1,0,NaN,NaN,0,NaN,NaN,1,0.09499999999999997,1,1,0.09499999999999997,1,0,NaN,NaN
PSU,156,Human_Single,Final-Exam-1,3,2,0,NaN,NaN,0,NaN,NaN,1,0.33499999999999996,1,1,0.33499999999999996,1,0,NaN,NaN
