site_id,response_generator_id,data_type,exam_id,task_number,trial_number,trial_time,num_blue_locations,red_capability_Pc,red_vulnerability_P_1,red_opportunity_U_1,red_activity_detected_1,bluebook_Netural_prob_1,probs_Pp_time,probs_Pp_1,probs_Pp_2,probs_Pp_normative_1,probs_Pp_normative_2,probs_Pp_normative_inc_1,probs_Pp_normative_inc_2,probs_Ppc_time,probs_Ppc_1,probs_Ppc_2,probs_Ppc_normative_1,probs_Ppc_normative_2,probs_Ppc_normative_inc_1,probs_Ppc_normative_inc_2,probs_Pt_time,probs_Pt_1,probs_Pt_2,probs_Pt_normative_1,probs_Pt_normative_2,probs_Pt_normative_inc_1,probs_Pt_normative_inc_2,probs_Ptpc_time,probs_Ptpc_1,probs_Ptpc_2,probs_Ptpc_normative_1,probs_Ptpc_normative_2,probs_Ptpc_normative_inc_1,probs_Ptpc_normative_inc_2,blue_action_time,blue_action_1,blue_action_expected_utility,blue_action_normative_participant_1,blue_action_normative_participant_expected_utility,blue_action_normative_bayesian_1,blue_action_normative_bayesian_expected_utility
PSU,127,Human_Single,Final-Exam-1,1,10,46941.0,1,1.0,0.402986574,3,0,0.2,5101.0,0.2,0.8,0.2,0.8,0.2,0.8,12980.0,0.2,0.8,0.2,0.8,0.2,0.8,7301.0,0.8,0.2,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,10857.0,0.1,0.9,0.11111111111111109,0.888888888888889,0.5000000000000001,0.4999999999999999,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.05820805560000001,Do_Not_Divert,-0.06467561733333332
PSU,128,Human_Single,Final-Exam-1,1,1,208058.0,1,1.0,0.484673201,4,0,0.4,47159.0,0.5,0.5,0.4,0.6,0.4,0.6,18392.0,0.8,0.2,0.4,0.6,0.5,0.5,53805.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,21419.0,0.35,0.65,0.25,0.75,0.7272727272727273,0.2727272727272727,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.042915037200000006,Do_Not_Divert,-0.030653598000000004
PSU,128,Human_Single,Final-Exam-1,1,2,113131.0,1,1.0,0.103481851,2,1,0.6,25225.0,0.6,0.4,0.6,0.4,0.6,0.4,18533.0,0.8,0.2,0.6,0.4,0.6,0.4,16209.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,17940.0,0.8,0.2,0.8181818181818181,0.18181818181818188,0.8571428571428572,0.1428571428571428,NaN,Divert,NaN,Divert,-0.19999999999999996,Divert,-0.18181818181818188
PSU,128,Human_Single,Final-Exam-1,1,3,140104.0,1,0.4,0.146325185,5,0,0.8,19765.0,0.8,0.2,0.8,0.19999999999999996,0.8,0.19999999999999996,12698.0,0.65,0.35,0.32000000000000006,0.6799999999999999,0.32000000000000006,0.6799999999999999,23884.0,0.65,0.35,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,16224.0,0.65,0.35,0.1904761904761905,0.8095238095238095,0.7752293577981652,0.22477064220183485,NaN,Do_Not_Divert,NaN,Divert,-0.35,Do_Not_Divert,-0.6736663142857143
PSU,128,Human_Single,Final-Exam-1,1,4,91853.0,1,0.4,0.431649873,2,0,0.2,11076.0,0.2,0.8,0.2,0.8,0.2,0.8,13338.0,0.3,0.7,0.08000000000000002,0.9199999999999999,0.08000000000000002,0.9199999999999999,15257.0,0.15,0.85,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,9796.0,0.2,0.8,0.041666666666666664,0.9583333333333334,0.0703125,0.9296875,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.05468010159999999,Do_Not_Divert,-0.01139168783333333
PSU,128,Human_Single,Final-Exam-1,1,5,69030.0,1,0.7,0.475453163,4,0,0.4,14306.0,0.4,0.6,0.4,0.6,0.4,0.6,8954.0,0.65,0.35,0.27999999999999997,0.72,0.27999999999999997,0.72,14305.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,11279.0,0.5,0.5,0.1627906976744186,0.8372093023255814,0.5531914893617021,0.44680851063829785,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.09818734799999995,Do_Not_Divert,-0.03196797376744184
PSU,128,Human_Single,Final-Exam-1,1,6,100339.0,1,0.9,0.177883181,3,1,0.6,14086.0,0.6,0.4,0.6,0.4,0.6,0.4,26286.0,0.8,0.2,0.54,0.45999999999999996,0.54,0.45999999999999996,16084.0,0.8,0.2,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,10374.0,0.8,0.2,0.7788461538461537,0.22115384615384626,0.9411764705882353,0.05882352941176472,NaN,Divert,NaN,Divert,-0.19999999999999996,Divert,-0.22115384615384626
PSU,128,Human_Single,Final-Exam-1,1,7,71979.0,1,0.4,0.423021625,3,0,0.2,7800.0,0.2,0.8,0.2,0.8,0.2,0.8,7207.0,0.32,0.68,0.08000000000000002,0.9199999999999999,0.08000000000000002,0.9199999999999999,24850.0,0.55,0.45,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,9438.0,0.4,0.6,0.041666666666666664,0.9583333333333334,0.36514522821576767,0.6348547717842323,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.18474809999999997,Do_Not_Divert,-0.019244593749999997
PSU,128,Human_Single,Final-Exam-1,1,8,67923.0,1,0.7,0.187121096,2,1,0.6,12215.0,0.6,0.4,0.6,0.4,0.6,0.4,8128.0,0.65,0.35,0.42,0.5800000000000001,0.42,0.5800000000000001,15459.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,12137.0,0.65,0.35,0.684782608695652,0.315217391304348,0.7358490566037735,0.26415094339622647,NaN,Do_Not_Divert,NaN,Divert,-0.35,Divert,-0.315217391304348
PSU,128,Human_Single,Final-Exam-1,1,9,65223.0,1,0.9,0.247636435,4,0,0.8,11840.0,0.85,0.15,0.8,0.19999999999999996,0.8,0.19999999999999996,10437.0,0.9,0.1,0.7200000000000001,0.2799999999999999,0.765,0.235,11481.0,0.55,0.45,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,11201.0,0.85,0.15,0.5625000000000001,0.4374999999999999,0.9166666666666667,0.08333333333333326,NaN,Do_Not_Divert,NaN,Divert,-0.15000000000000002,Divert,-0.4374999999999999
PSU,128,Human_Single,Final-Exam-1,1,10,68906.0,1,1.0,0.402986574,3,0,0.2,7519.0,0.2,0.8,0.2,0.8,0.2,0.8,8767.0,0.6,0.4,0.2,0.8,0.2,0.8,17878.0,0.35,0.65,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,22838.0,0.6,0.4,0.11111111111111109,0.888888888888889,0.4468085106382979,0.553191489361702,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.3492483336,Do_Not_Divert,-0.06467561733333332
PSU,129,Human_Single,Final-Exam-1,1,1,255170.0,1,1.0,0.484673201,4,0,0.4,45334.0,0.4,0.6,0.4,0.6,0.4,0.6,120307.0,0.7,0.3,0.4,0.6,0.4,0.6,19610.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,23447.0,0.55,0.45,0.25,0.75,0.6086956521739131,0.3913043478260869,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.06743791560000001,Do_Not_Divert,-0.030653598000000004
PSU,129,Human_Single,Final-Exam-1,1,2,73960.0,1,1.0,0.103481851,2,1,0.6,13323.0,0.6,0.4,0.6,0.4,0.6,0.4,15927.0,0.8,0.2,0.6,0.4,0.6,0.4,11747.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,9625.0,0.7,0.3,0.8181818181818181,0.18181818181818188,0.8571428571428572,0.1428571428571428,NaN,Divert,NaN,Divert,-0.30000000000000004,Divert,-0.18181818181818188
PSU,129,Human_Single,Final-Exam-1,1,3,65567.0,1,0.4,0.146325185,5,0,0.8,13478.0,0.8,0.2,0.8,0.19999999999999996,0.8,0.19999999999999996,8642.0,0.6,0.4,0.32000000000000006,0.6799999999999999,0.32000000000000006,0.6799999999999999,7348.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,7363.0,0.5,0.5,0.1904761904761905,0.8095238095238095,0.5,0.5,NaN,Do_Not_Divert,NaN,Divert,-0.5,Do_Not_Divert,-0.6736663142857143
PSU,129,Human_Single,Final-Exam-1,1,4,49826.0,1,0.4,0.431649873,2,0,0.2,7410.0,0.2,0.8,0.2,0.8,0.2,0.8,8003.0,0.3,0.7,0.08000000000000002,0.9199999999999999,0.08000000000000002,0.9199999999999999,11045.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,5881.0,0.35,0.65,0.041666666666666664,0.9583333333333334,0.2222222222222222,0.7777777777777778,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.09569017779999997,Do_Not_Divert,-0.01139168783333333
PSU,129,Human_Single,Final-Exam-1,1,5,55879.0,1,0.7,0.475453163,4,0,0.4,9032.0,0.4,0.6,0.4,0.6,0.4,0.6,8315.0,0.55,0.45,0.27999999999999997,0.72,0.27999999999999997,0.72,8206.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,20389.0,0.48,0.52,0.1627906976744186,0.8372093023255814,0.44897959183673475,0.5510204081632653,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.09425985407999996,Do_Not_Divert,-0.03196797376744184
PSU,129,Human_Single,Final-Exam-1,1,6,82322.0,1,0.9,0.177883181,3,1,0.6,28189.0,0.6,0.4,0.6,0.4,0.6,0.4,10265.0,0.75,0.25,0.54,0.45999999999999996,0.54,0.45999999999999996,8923.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,15944.0,0.68,0.32,0.7788461538461537,0.22115384615384626,0.8181818181818182,0.18181818181818177,NaN,Divert,NaN,Divert,-0.31999999999999995,Divert,-0.22115384615384626
PSU,129,Human_Single,Final-Exam-1,1,7,44881.0,1,0.4,0.423021625,3,0,0.2,8658.0,0.2,0.8,0.2,0.8,0.2,0.8,5491.0,0.3,0.7,0.08000000000000002,0.9199999999999999,0.08000000000000002,0.9199999999999999,7035.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,6427.0,0.35,0.65,0.041666666666666664,0.9583333333333334,0.2222222222222222,0.7777777777777778,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.16165458749999997,Do_Not_Divert,-0.019244593749999997
PSU,129,Human_Single,Final-Exam-1,1,8,57080.0,1,0.7,0.187121096,2,1,0.6,9921.0,0.6,0.4,0.6,0.4,0.6,0.4,7862.0,0.65,0.35,0.42,0.5800000000000001,0.42,0.5800000000000001,7566.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,8720.0,0.63,0.37,0.684782608695652,0.315217391304348,0.7358490566037735,0.26415094339622647,NaN,Do_Not_Divert,NaN,Divert,-0.37,Divert,-0.315217391304348
PSU,129,Human_Single,Final-Exam-1,1,9,74990.0,1,0.9,0.247636435,4,0,0.8,12917.0,0.8,0.2,0.8,0.19999999999999996,0.8,0.19999999999999996,8876.0,0.85,0.15,0.7200000000000001,0.2799999999999999,0.7200000000000001,0.2799999999999999,8346.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,13463.0,0.63,0.37,0.5625000000000001,0.4374999999999999,0.7906976744186046,0.2093023255813954,NaN,Do_Not_Divert,NaN,Divert,-0.37,Divert,-0.4374999999999999
PSU,129,Human_Single,Final-Exam-1,1,10,72181.0,1,1.0,0.402986574,3,0,0.2,10577.0,0.2,0.8,0.2,0.8,0.2,0.8,9969.0,0.6,0.4,0.2,0.8,0.2,0.8,7020.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,7301.0,0.5,0.5,0.11111111111111109,0.888888888888889,0.5,0.5,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.29104027800000004,Do_Not_Divert,-0.06467561733333332
PSU,130,Human_Single,Final-Exam-1,1,1,275341.0,1,1.0,0.484673201,4,0,0.4,50606.0,0.01,0.99,0.4,0.6,0.4,0.6,27830.0,0.4,0.6,0.4,0.6,0.01,0.99,41340.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,106642.0,0.4,0.6,0.25,0.75,0.30769230769230776,0.6923076923076923,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.04904575680000001,Do_Not_Divert,-0.030653598000000004
PSU,130,Human_Single,Final-Exam-1,1,2,122850.0,1,1.0,0.103481851,2,1,0.6,16318.0,0.6,0.4,0.6,0.4,0.6,0.4,38766.0,0.3,0.7,0.6,0.4,0.6,0.4,17472.0,0.7,0.3,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,14664.0,0.83,0.17,0.8181818181818181,0.18181818181818188,0.49999999999999994,0.5,NaN,Divert,NaN,Divert,-0.17000000000000004,Divert,-0.18181818181818188
PSU,130,Human_Single,Final-Exam-1,1,3,145455.0,1,0.4,0.146325185,5,0,0.8,73133.0,0.8,0.2,0.8,0.19999999999999996,0.8,0.19999999999999996,13042.0,0.7,0.3,0.32000000000000006,0.6799999999999999,0.32000000000000006,0.6799999999999999,10888.0,0.6,0.4,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,9906.0,0.65,0.35,0.1904761904761905,0.8095238095238095,0.7777777777777777,0.22222222222222232,NaN,Do_Not_Divert,NaN,Divert,-0.35,Do_Not_Divert,-0.6736663142857143
PSU,130,Human_Single,Final-Exam-1,1,4,67517.0,1,0.4,0.431649873,2,0,0.2,9703.0,0.2,0.8,0.2,0.8,0.2,0.8,17082.0,0.3,0.7,0.08000000000000002,0.9199999999999999,0.08000000000000002,0.9199999999999999,8378.0,0.3,0.7,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,6130.0,0.35,0.65,0.041666666666666664,0.9583333333333334,0.15517241379310345,0.8448275862068966,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.09569017779999997,Do_Not_Divert,-0.01139168783333333
PSU,130,Human_Single,Final-Exam-1,1,5,88748.0,1,0.7,0.475453163,4,0,0.4,7846.0,0.4,0.6,0.4,0.6,0.4,0.6,9766.0,0.45,0.55,0.27999999999999997,0.72,0.27999999999999997,0.72,16520.0,0.45,0.55,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,23993.0,0.5,0.5,0.1627906976744186,0.8372093023255814,0.4009900990099009,0.5990099009900991,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.09818734799999995,Do_Not_Divert,-0.03196797376744184
PSU,130,Human_Single,Final-Exam-1,1,6,51012.0,1,0.9,0.177883181,3,1,0.6,5975.0,0.6,0.4,0.6,0.4,0.6,0.4,12433.0,0.7,0.3,0.54,0.45999999999999996,0.54,0.45999999999999996,6178.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,4103.0,0.8,0.2,0.7788461538461537,0.22115384615384626,0.7777777777777777,0.22222222222222232,NaN,Divert,NaN,Divert,-0.19999999999999996,Divert,-0.22115384615384626
PSU,130,Human_Single,Final-Exam-1,1,7,68282.0,1,0.4,0.423021625,3,0,0.2,4867.0,0.2,0.8,0.2,0.8,0.2,0.8,15865.0,0.3,0.7,0.08000000000000002,0.9199999999999999,0.08000000000000002,0.9199999999999999,9937.0,0.8,0.2,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,15834.0,0.3,0.7,0.041666666666666664,0.9583333333333334,0.6315789473684211,0.36842105263157887,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.13856107499999998,Do_Not_Divert,-0.019244593749999997
PSU,130,Human_Single,Final-Exam-1,1,8,60200.0,1,0.7,0.187121096,2,1,0.6,4508.0,0.6,0.4,0.6,0.4,0.6,0.4,5834.0,0.65,0.35,0.42,0.5800000000000001,0.42,0.5800000000000001,10312.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,4555.0,0.7,0.3,0.684782608695652,0.315217391304348,0.7358490566037735,0.26415094339622647,NaN,Do_Not_Divert,NaN,Divert,-0.30000000000000004,Divert,-0.315217391304348
PSU,130,Human_Single,Final-Exam-1,1,9,55302.0,1,0.9,0.247636435,4,0,0.8,11061.0,0.8,0.2,0.8,0.19999999999999996,0.8,0.19999999999999996,6458.0,0.85,0.15,0.7200000000000001,0.2799999999999999,0.7200000000000001,0.2799999999999999,21497.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,6209.0,0.8,0.2,0.5625000000000001,0.4374999999999999,0.7906976744186046,0.2093023255813954,NaN,Do_Not_Divert,NaN,Divert,-0.19999999999999996,Divert,-0.4374999999999999
PSU,130,Human_Single,Final-Exam-1,1,10,53898.0,1,1.0,0.402986574,3,0,0.2,9812.0,0.2,0.8,0.2,0.8,0.2,0.8,9969.0,0.3,0.7,0.2,0.8,0.2,0.8,5694.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,7832.0,0.2,0.8,0.11111111111111109,0.888888888888889,0.2222222222222222,0.7777777777777778,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.11641611120000002,Do_Not_Divert,-0.06467561733333332
PSU,131,Human_Single,Final-Exam-1,1,1,387396.0,1,1.0,0.484673201,4,0,0.4,63711.0,0.4,0.6,0.4,0.6,0.4,0.6,140962.0,0.7,0.3,0.4,0.6,0.4,0.6,61495.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,30030.0,0.6,0.4,0.25,0.75,0.6086956521739131,0.3913043478260869,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.07356863520000001,Do_Not_Divert,-0.030653598000000004
PSU,131,Human_Single,Final-Exam-1,1,2,182239.0,1,1.0,0.103481851,2,1,0.6,34508.0,0.2,0.8,0.6,0.4,0.6,0.4,55864.0,0.6,0.4,0.6,0.4,0.2,0.8,30014.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,22121.0,0.36,0.64,0.8181818181818181,0.18181818181818188,0.6923076923076923,0.3076923076923077,NaN,Divert,NaN,Do_Not_Divert,-0.5709861345599999,Divert,-0.18181818181818188
PSU,131,Human_Single,Final-Exam-1,1,3,139106.0,1,0.4,0.146325185,5,0,0.8,21372.0,0.5,0.5,0.8,0.19999999999999996,0.8,0.19999999999999996,19219.0,0.2,0.8,0.32000000000000006,0.6799999999999999,0.2,0.8,31184.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,12855.0,0.8,0.2,0.1904761904761905,0.8095238095238095,0.14285714285714288,0.8571428571428571,NaN,Do_Not_Divert,NaN,Divert,-0.19999999999999996,Do_Not_Divert,-0.6736663142857143
PSU,131,Human_Single,Final-Exam-1,1,4,117203.0,1,0.4,0.431649873,2,0,0.2,36348.0,0.63,0.37,0.2,0.8,0.2,0.8,9578.0,0.54,0.46,0.08000000000000002,0.9199999999999999,0.252,0.748,20685.0,0.44,0.56,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,13947.0,0.45,0.55,0.041666666666666664,0.9583333333333334,0.47980613893376417,0.5201938610662358,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.12303022859999997,Do_Not_Divert,-0.01139168783333333
PSU,131,Human_Single,Final-Exam-1,1,5,188557.0,1,0.7,0.475453163,4,0,0.4,51339.0,0.42,0.58,0.4,0.6,0.4,0.6,20841.0,0.28,0.72,0.27999999999999997,0.72,0.294,0.706,68250.0,0.48,0.52,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,25303.0,0.71,0.29,0.1627906976744186,0.8372093023255814,0.2641509433962264,0.7358490566037736,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.13942603415999993,Do_Not_Divert,-0.03196797376744184
PSU,131,Human_Single,Final-Exam-1,1,6,100355.0,1,0.9,0.177883181,3,1,0.6,19765.0,0.6,0.4,0.6,0.4,0.6,0.4,15397.0,0.15,0.85,0.54,0.45999999999999996,0.54,0.45999999999999996,15662.0,0.2,0.8,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,21544.0,0.72,0.28,0.7788461538461537,0.22115384615384626,0.042253521126760556,0.9577464788732395,NaN,Divert,NaN,Divert,-0.28,Divert,-0.22115384615384626
PSU,131,Human_Single,Final-Exam-1,1,7,94708.0,1,0.4,0.423021625,3,0,0.2,15959.0,0.2,0.8,0.2,0.8,0.2,0.8,19219.0,0.8,0.2,0.08000000000000002,0.9199999999999999,0.08000000000000002,0.9199999999999999,26224.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,8018.0,0.12,0.88,0.041666666666666664,0.9583333333333334,0.7272727272727273,0.2727272727272727,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.05542442999999999,Do_Not_Divert,-0.019244593749999997
PSU,131,Human_Single,Final-Exam-1,1,8,83569.0,1,0.7,0.187121096,2,1,0.6,24227.0,0.64,0.36,0.6,0.4,0.6,0.4,12526.0,0.42,0.58,0.42,0.5800000000000001,0.44799999999999995,0.552,25959.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,8658.0,0.24,0.76,0.684782608695652,0.315217391304348,0.5206611570247933,0.4793388429752067,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.30036374784000003,Divert,-0.315217391304348
PSU,131,Human_Single,Final-Exam-1,1,9,80372.0,1,0.9,0.247636435,4,0,0.8,10561.0,0.8,0.2,0.8,0.19999999999999996,0.8,0.19999999999999996,12012.0,0.72,0.28,0.7200000000000001,0.2799999999999999,0.7200000000000001,0.2799999999999999,29780.0,0.81,0.19,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,15678.0,0.56,0.44,0.5625000000000001,0.4374999999999999,0.9164047768698931,0.08359522313010692,NaN,Do_Not_Divert,NaN,Divert,-0.43999999999999995,Divert,-0.4374999999999999
PSU,131,Human_Single,Final-Exam-1,1,10,47049.0,1,1.0,0.402986574,3,0,0.2,8829.0,0.2,0.8,0.2,0.8,0.2,0.8,7582.0,0.2,0.8,0.2,0.8,0.2,0.8,13354.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,8533.0,0.8,0.2,0.11111111111111109,0.888888888888889,0.14285714285714288,0.8571428571428571,NaN,Do_Not_Divert,NaN,Divert,-0.19999999999999996,Do_Not_Divert,-0.06467561733333332
PSU,132,Human_Single,Final-Exam-1,1,1,212472.0,1,1.0,0.484673201,4,0,0.4,38360.0,0.4,0.6,0.4,0.6,0.4,0.6,31746.0,0.75,0.25,0.4,0.6,0.4,0.6,33556.0,0.6,0.4,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,25568.0,0.7,0.3,0.25,0.75,0.8181818181818182,0.18181818181818177,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.08583007440000001,Do_Not_Divert,-0.030653598000000004
PSU,132,Human_Single,Final-Exam-1,1,2,91994.0,1,1.0,0.103481851,2,1,0.6,17410.0,0.6,0.4,0.6,0.4,0.6,0.4,13666.0,0.8,0.2,0.6,0.4,0.6,0.4,10842.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,14243.0,0.7,0.3,0.8181818181818181,0.18181818181818188,0.8571428571428572,0.1428571428571428,NaN,Divert,NaN,Divert,-0.30000000000000004,Divert,-0.18181818181818188
PSU,132,Human_Single,Final-Exam-1,1,3,68234.0,1,0.4,0.146325185,5,0,0.8,8346.0,0.8,0.2,0.8,0.19999999999999996,0.8,0.19999999999999996,12214.0,0.5,0.5,0.32000000000000006,0.6799999999999999,0.32000000000000006,0.6799999999999999,10951.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,8362.0,0.3,0.7,0.1904761904761905,0.8095238095238095,0.4,0.6,NaN,Do_Not_Divert,NaN,Divert,-0.7,Do_Not_Divert,-0.6736663142857143
PSU,132,Human_Single,Final-Exam-1,1,4,87735.0,1,0.4,0.431649873,2,0,0.2,10077.0,0.2,0.8,0.2,0.8,0.2,0.8,10640.0,0.3,0.7,0.08000000000000002,0.9199999999999999,0.08000000000000002,0.9199999999999999,38782.0,0.6,0.4,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,11560.0,0.45,0.55,0.041666666666666664,0.9583333333333334,0.391304347826087,0.6086956521739131,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.12303022859999997,Do_Not_Divert,-0.01139168783333333
PSU,132,Human_Single,Final-Exam-1,1,5,56893.0,1,0.7,0.475453163,4,0,0.4,10124.0,0.4,0.6,0.4,0.6,0.4,0.6,16755.0,0.55,0.45,0.27999999999999997,0.72,0.27999999999999997,0.72,8330.0,0.4,0.6,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,9969.0,0.5,0.5,0.1627906976744186,0.8372093023255814,0.44897959183673475,0.5510204081632653,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.09818734799999995,Do_Not_Divert,-0.03196797376744184
PSU,132,Human_Single,Final-Exam-1,1,6,58204.0,1,0.9,0.177883181,3,1,0.6,8206.0,0.6,0.4,0.6,0.4,0.6,0.4,15740.0,0.75,0.25,0.54,0.45999999999999996,0.54,0.45999999999999996,8346.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,16193.0,0.68,0.32,0.7788461538461537,0.22115384615384626,0.8181818181818182,0.18181818181818177,NaN,Divert,NaN,Divert,-0.31999999999999995,Divert,-0.22115384615384626
PSU,132,Human_Single,Final-Exam-1,1,7,48453.0,1,0.4,0.423021625,3,0,0.2,9750.0,0.2,0.8,0.2,0.8,0.2,0.8,9781.0,0.2,0.8,0.08000000000000002,0.9199999999999999,0.08000000000000002,0.9199999999999999,10327.0,0.6,0.4,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,10608.0,0.35,0.65,0.041666666666666664,0.9583333333333334,0.2727272727272727,0.7272727272727273,NaN,Do_Not_Divert,NaN,Do_Not_Divert,-0.16165458749999997,Do_Not_Divert,-0.019244593749999997
PSU,132,Human_Single,Final-Exam-1,1,8,43618.0,1,0.7,0.187121096,2,1,0.6,8174.0,0.6,0.4,0.6,0.4,0.6,0.4,8127.0,0.65,0.35,0.42,0.5800000000000001,0.42,0.5800000000000001,8627.0,0.6,0.4,0.7499999999999999,0.2500000000000001,0.7499999999999999,0.2500000000000001,10000.0,0.75,0.25,0.684782608695652,0.315217391304348,0.7358490566037735,0.26415094339622647,NaN,Do_Not_Divert,NaN,Divert,-0.25,Divert,-0.315217391304348
PSU,132,Human_Single,Final-Exam-1,1,9,45396.0,1,0.9,0.247636435,4,0,0.8,8393.0,0.8,0.2,0.8,0.19999999999999996,0.8,0.19999999999999996,12106.0,0.85,0.15,0.7200000000000001,0.2799999999999999,0.7200000000000001,0.2799999999999999,6584.0,0.6,0.4,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.6666666666666667,6458.0,0.75,0.25,0.5625000000000001,0.4374999999999999,0.894736842105263,0.10526315789473695,NaN,Do_Not_Divert,NaN,Divert,-0.25,Divert,-0.4374999999999999
